level_0,level_1,tracks,artists,Score
641,8688,0.0,1.0,1.0
641,9099,0.0,1.0,1.0
641,9100,0.0,1.0,1.0
641,9101,0.0,1.0,1.0
641,9102,0.0,1.0,1.0
641,9103,0.0,1.0,1.0
641,9104,0.0,1.0,1.0
641,9105,0.0,1.0,1.0
641,9106,0.0,1.0,1.0
641,9107,0.0,1.0,1.0
641,9108,0.0,1.0,1.0
641,9109,0.0,1.0,1.0
641,9110,0.0,1.0,1.0
641,9111,0.0,1.0,1.0
641,9112,0.0,1.0,1.0
641,9113,0.0,1.0,1.0
641,9270,0.0,1.0,1.0
641,9271,0.0,1.0,1.0
641,9272,0.0,1.0,1.0
641,9273,0.0,1.0,1.0
641,9274,0.0,1.0,1.0
641,9275,0.0,1.0,1.0
641,9276,0.0,1.0,1.0
641,9277,0.0,1.0,1.0
641,9278,0.0,1.0,1.0
641,9298,0.0,1.0,1.0
641,9299,0.0,1.0,1.0
641,9300,0.0,1.0,1.0
641,9301,0.0,1.0,1.0
641,9302,0.0,1.0,1.0
641,9338,0.0,1.0,1.0
641,9339,0.0,1.0,1.0
641,9340,0.0,1.0,1.0
641,9341,0.0,1.0,1.0
641,9342,0.0,1.0,1.0
641,9343,0.0,1.0,1.0
641,9344,0.0,1.0,1.0
641,9345,0.0,1.0,1.0
641,9346,0.0,1.0,1.0
641,9350,0.0,1.0,1.0
641,9351,0.0,1.0,1.0
641,9352,0.0,1.0,1.0
641,9353,0.0,1.0,1.0
641,9354,0.0,1.0,1.0
641,9355,0.0,1.0,1.0
641,9356,0.0,1.0,1.0
641,9357,0.0,1.0,1.0
641,9358,0.0,1.0,1.0
641,9359,0.0,1.0,1.0
641,9360,0.0,1.0,1.0
641,9361,0.0,1.0,1.0
641,9362,0.0,1.0,1.0
641,9363,0.0,1.0,1.0
641,9364,0.0,1.0,1.0
641,9365,0.0,1.0,1.0
641,9366,0.0,1.0,1.0
641,9367,0.0,1.0,1.0
641,9368,0.0,1.0,1.0
641,9369,0.0,1.0,1.0
641,9386,0.0,1.0,1.0
641,9389,0.0,1.0,1.0
641,9390,0.0,1.0,1.0
641,9391,0.0,1.0,1.0
641,9392,0.0,1.0,1.0
641,9393,0.0,1.0,1.0
641,9394,0.0,1.0,1.0
641,9395,0.0,1.0,1.0
641,9396,0.0,1.0,1.0
641,9397,0.0,1.0,1.0
641,9400,0.0,1.0,1.0
641,9401,0.0,1.0,1.0
641,9402,0.0,1.0,1.0
641,9403,0.0,1.0,1.0
641,9404,0.0,1.0,1.0
641,9405,0.0,1.0,1.0
641,9406,0.0,1.0,1.0
641,9407,0.0,1.0,1.0
641,9408,0.0,1.0,1.0
641,9409,0.0,1.0,1.0
641,9410,0.0,1.0,1.0
641,9411,0.0,1.0,1.0
641,9412,0.0,1.0,1.0
641,9527,0.0,1.0,1.0
641,9528,0.0,1.0,1.0
641,9609,0.0,1.0,1.0
641,9610,0.0,1.0,1.0
641,9611,0.0,1.0,1.0
641,9612,0.0,1.0,1.0
641,9613,0.0,1.0,1.0
641,9652,0.0,1.0,1.0
641,9653,0.0,1.0,1.0
641,9654,0.0,1.0,1.0
641,9655,0.0,1.0,1.0
641,9656,0.0,1.0,1.0
641,9657,0.0,1.0,1.0
641,9663,0.0,1.0,1.0
641,9664,0.0,1.0,1.0
641,9665,0.0,1.0,1.0
641,9752,0.0,1.0,1.0
641,9753,0.0,1.0,1.0
641,9754,0.0,1.0,1.0
641,9755,0.0,1.0,1.0
641,9756,0.0,1.0,1.0
641,9757,0.0,1.0,1.0
641,9758,0.0,1.0,1.0
641,9759,0.0,1.0,1.0
641,9760,0.0,1.0,1.0
641,9761,0.0,1.0,1.0
641,9762,0.0,1.0,1.0
641,9763,0.0,1.0,1.0
641,9764,0.0,1.0,1.0
641,9765,0.0,1.0,1.0
641,9772,0.0,1.0,1.0
641,9785,0.0,1.0,1.0
641,9786,0.0,1.0,1.0
641,9787,0.0,1.0,1.0
641,9788,0.0,1.0,1.0
641,9789,0.0,1.0,1.0
641,9790,0.0,1.0,1.0
641,9791,0.0,1.0,1.0
641,9801,0.0,1.0,1.0
641,10227,0.0,1.0,1.0
641,10228,0.0,1.0,1.0
641,10347,0.0,1.0,1.0
641,10348,0.0,1.0,1.0
641,10418,0.0,1.0,1.0
641,10419,0.0,1.0,1.0
641,10420,0.0,1.0,1.0
641,10421,0.0,1.0,1.0
641,10432,0.0,1.0,1.0
641,10433,0.0,1.0,1.0
641,10434,0.0,1.0,1.0
641,10435,0.0,1.0,1.0
641,10436,0.0,1.0,1.0
641,10437,0.0,1.0,1.0
641,10438,0.0,1.0,1.0
641,10439,0.0,1.0,1.0
641,10440,0.0,1.0,1.0
641,10441,0.0,1.0,1.0
641,10442,0.0,1.0,1.0
641,10443,0.0,1.0,1.0
641,10444,0.0,1.0,1.0
641,10445,0.0,1.0,1.0
641,10446,0.0,1.0,1.0
641,10447,0.0,1.0,1.0
641,10448,0.0,1.0,1.0
641,10449,0.0,1.0,1.0
641,10450,0.0,1.0,1.0
641,10451,0.0,1.0,1.0
641,10452,0.0,1.0,1.0
641,10453,0.0,1.0,1.0
641,10454,0.0,1.0,1.0
641,10509,0.0,1.0,1.0
641,10695,0.0,1.0,1.0
641,10696,0.0,1.0,1.0
641,10704,0.0,1.0,1.0
641,10705,0.0,1.0,1.0
641,10706,0.0,1.0,1.0
641,10725,0.0,1.0,1.0
641,10726,0.0,1.0,1.0
641,10728,0.0,1.0,1.0
641,10729,0.0,1.0,1.0
641,10742,0.0,1.0,1.0
641,10749,0.0,1.0,1.0
641,10750,0.0,1.0,1.0
641,10751,0.0,1.0,1.0
641,10752,0.0,1.0,1.0
641,10769,0.0,1.0,1.0
641,10819,0.0,1.0,1.0
641,10858,0.0,1.0,1.0
641,10864,0.0,1.0,1.0
641,11067,0.0,1.0,1.0
641,11128,0.0,1.0,1.0
641,11209,0.0,1.0,1.0
641,11210,0.0,1.0,1.0
641,11211,0.0,1.0,1.0
641,11212,0.0,1.0,1.0
641,11213,0.0,1.0,1.0
641,11214,0.0,1.0,1.0
641,11215,0.0,1.0,1.0
641,11216,0.0,1.0,1.0
641,11217,0.0,1.0,1.0
641,11218,0.0,1.0,1.0
641,11219,0.0,1.0,1.0
641,11220,0.0,1.0,1.0
641,11221,0.0,1.0,1.0
641,11222,0.0,1.0,1.0
641,11223,0.0,1.0,1.0
641,11224,0.0,1.0,1.0
641,11225,0.0,1.0,1.0
641,11226,0.0,1.0,1.0
641,11227,0.0,1.0,1.0
641,11228,0.0,1.0,1.0
641,11229,0.0,1.0,1.0
641,11230,0.0,1.0,1.0
641,11456,0.0,1.0,1.0
641,11457,0.0,1.0,1.0
641,11458,0.0,1.0,1.0
641,11459,0.0,1.0,1.0
641,11460,0.0,1.0,1.0
641,11461,0.0,1.0,1.0
641,11462,0.0,1.0,1.0
641,11463,0.0,1.0,1.0
641,11722,1.0,1.0,2.0
641,11723,1.0,1.0,2.0
641,11724,1.0,1.0,2.0
641,11725,1.0,1.0,2.0
641,11726,1.0,1.0,2.0
641,11727,1.0,1.0,2.0
641,11902,0.0,1.0,1.0
641,11903,0.0,1.0,1.0
641,11904,0.0,1.0,1.0
641,11905,0.0,1.0,1.0
641,11906,0.0,1.0,1.0
641,11907,0.0,1.0,1.0
641,12126,0.0,1.0,1.0
641,12150,0.0,1.0,1.0
641,12158,0.0,1.0,1.0
641,12159,0.0,1.0,1.0
641,12160,0.0,1.0,1.0
641,12161,0.0,1.0,1.0
641,12219,0.0,1.0,1.0
641,12220,0.0,1.0,1.0
641,12389,0.0,1.0,1.0
641,12390,0.0,1.0,1.0
641,12391,0.0,1.0,1.0
641,12392,0.0,1.0,1.0
641,12465,0.0,1.0,1.0
641,12842,0.0,1.0,1.0
641,12843,0.0,1.0,1.0
641,12844,0.0,1.0,1.0
641,12845,0.0,1.0,1.0
641,12885,0.0,1.0,1.0
641,12886,0.0,1.0,1.0
641,12923,0.0,1.0,1.0
641,12924,0.0,1.0,1.0
641,12925,0.0,1.0,1.0
641,12926,0.0,1.0,1.0
641,12927,0.0,1.0,1.0
641,12928,0.0,1.0,1.0
641,12929,0.0,1.0,1.0
641,12930,0.0,1.0,1.0
641,12931,0.0,1.0,1.0
641,12998,0.0,1.0,1.0
641,12999,0.0,1.0,1.0
641,13000,0.0,1.0,1.0
641,13003,0.0,1.0,1.0
641,13051,0.0,1.0,1.0
641,13052,0.0,1.0,1.0
641,13053,0.0,1.0,1.0
641,13054,0.0,1.0,1.0
641,13055,0.0,1.0,1.0
641,13067,0.0,1.0,1.0
641,13068,0.0,1.0,1.0
641,13069,0.0,1.0,1.0
641,13070,0.0,1.0,1.0
641,13130,0.0,1.0,1.0
641,13131,0.0,1.0,1.0
641,13132,0.0,1.0,1.0
641,13606,0.0,1.0,1.0
641,13607,0.0,1.0,1.0
641,13608,0.0,1.0,1.0
641,13609,0.0,1.0,1.0
641,13610,0.0,1.0,1.0
641,13611,0.0,1.0,1.0
641,13612,0.0,1.0,1.0
641,13613,0.0,1.0,1.0
641,13614,0.0,1.0,1.0
641,13615,0.0,1.0,1.0
641,13616,0.0,1.0,1.0
641,13617,0.0,1.0,1.0
641,13618,0.0,1.0,1.0
641,13619,0.0,1.0,1.0
641,13620,0.0,1.0,1.0
641,13621,0.0,1.0,1.0
641,13622,0.0,1.0,1.0
641,13623,0.0,1.0,1.0
641,13624,0.0,1.0,1.0
641,13625,0.0,1.0,1.0
641,13626,0.0,1.0,1.0
641,13627,0.0,1.0,1.0
641,13628,0.0,1.0,1.0
641,13629,0.0,1.0,1.0
641,13630,0.0,1.0,1.0
641,13631,0.0,1.0,1.0
641,13632,0.0,1.0,1.0
641,13633,0.0,1.0,1.0
641,13634,0.0,1.0,1.0
641,13635,0.0,1.0,1.0
641,13636,0.0,1.0,1.0
641,13637,0.0,1.0,1.0
641,13638,0.0,1.0,1.0
641,13639,0.0,1.0,1.0
641,13640,0.0,1.0,1.0
641,13641,0.0,1.0,1.0
641,13642,0.0,1.0,1.0
641,13643,0.0,1.0,1.0
641,13657,0.0,1.0,1.0
641,13658,0.0,1.0,1.0
641,13670,0.0,1.0,1.0
641,13671,0.0,1.0,1.0
641,13684,0.0,1.0,1.0
641,13685,0.0,1.0,1.0
641,13686,0.0,1.0,1.0
641,13687,0.0,1.0,1.0
641,13688,0.0,1.0,1.0
641,13689,0.0,1.0,1.0
641,13690,0.0,1.0,1.0
641,13693,0.0,1.0,1.0
641,13694,0.0,1.0,1.0
641,13695,0.0,1.0,1.0
641,13696,0.0,1.0,1.0
641,13697,0.0,1.0,1.0
641,13698,0.0,1.0,1.0
641,13699,0.0,1.0,1.0
641,13700,0.0,1.0,1.0
641,13701,0.0,1.0,1.0
641,13702,0.0,1.0,1.0
641,13703,0.0,1.0,1.0
641,13704,0.0,1.0,1.0
641,13705,0.0,1.0,1.0
641,13706,0.0,1.0,1.0
641,13707,0.0,1.0,1.0
641,13708,0.0,1.0,1.0
641,13771,0.0,1.0,1.0
641,13772,0.0,1.0,1.0
641,13773,0.0,1.0,1.0
641,13777,0.0,1.0,1.0
641,13778,0.0,1.0,1.0
641,13779,0.0,1.0,1.0
641,13780,0.0,1.0,1.0
641,13793,0.0,1.0,1.0
641,13794,0.0,1.0,1.0
641,13795,0.0,1.0,1.0
641,13796,0.0,1.0,1.0
641,13797,0.0,1.0,1.0
641,13798,0.0,1.0,1.0
641,13799,0.0,1.0,1.0
641,13800,0.0,1.0,1.0
641,13801,0.0,1.0,1.0
641,13802,0.0,1.0,1.0
641,13803,0.0,1.0,1.0
641,13804,0.0,1.0,1.0
641,13805,0.0,1.0,1.0
641,13806,0.0,1.0,1.0
641,13807,0.0,1.0,1.0
641,13808,0.0,1.0,1.0
641,13819,0.0,1.0,1.0
641,13820,0.0,1.0,1.0
641,13821,0.0,1.0,1.0
641,13822,0.0,1.0,1.0
641,13823,0.0,1.0,1.0
641,13824,0.0,1.0,1.0
641,13825,0.0,1.0,1.0
641,13826,0.0,1.0,1.0
641,13827,0.0,1.0,1.0
641,13828,0.0,1.0,1.0
641,13829,0.0,1.0,1.0
641,13830,0.0,1.0,1.0
641,13831,0.0,1.0,1.0
641,13899,0.0,1.0,1.0
641,13903,0.0,1.0,1.0
641,13917,0.0,1.0,1.0
641,13918,0.0,1.0,1.0
641,13919,0.0,1.0,1.0
641,13920,0.0,1.0,1.0
641,13921,0.0,1.0,1.0
641,13922,0.0,1.0,1.0
641,13923,0.0,1.0,1.0
641,13924,0.0,1.0,1.0
641,13925,0.0,1.0,1.0
641,13926,0.0,1.0,1.0
641,13927,0.0,1.0,1.0
641,13928,0.0,1.0,1.0
641,14007,0.0,1.0,1.0
641,14008,0.0,1.0,1.0
641,14009,0.0,1.0,1.0
641,14010,0.0,1.0,1.0
641,14011,0.0,1.0,1.0
641,14012,0.0,1.0,1.0
641,14013,0.0,1.0,1.0
641,14014,0.0,1.0,1.0
641,14015,0.0,1.0,1.0
641,14016,0.0,1.0,1.0
641,14017,0.0,1.0,1.0
641,14018,0.0,1.0,1.0
641,14019,0.0,1.0,1.0
641,14020,0.0,1.0,1.0
641,14021,0.0,1.0,1.0
641,14022,0.0,1.0,1.0
641,14023,0.0,1.0,1.0
641,14024,0.0,1.0,1.0
641,14025,0.0,1.0,1.0
641,14026,0.0,1.0,1.0
641,14027,0.0,1.0,1.0
641,14028,0.0,1.0,1.0
641,14029,0.0,1.0,1.0
641,14030,0.0,1.0,1.0
641,14031,0.0,1.0,1.0
641,14032,0.0,1.0,1.0
641,14033,0.0,1.0,1.0
641,14034,0.0,1.0,1.0
641,14051,0.0,1.0,1.0
641,14052,0.0,1.0,1.0
641,14072,0.0,1.0,1.0
641,14073,0.0,1.0,1.0
641,14074,0.0,1.0,1.0
641,14075,0.0,1.0,1.0
641,14076,0.0,1.0,1.0
641,14077,0.0,1.0,1.0
641,14078,0.0,1.0,1.0
641,14079,0.0,1.0,1.0
641,14080,0.0,1.0,1.0
641,14082,0.0,1.0,1.0
641,14083,0.0,1.0,1.0
641,14084,0.0,1.0,1.0
641,14085,0.0,1.0,1.0
641,14136,0.0,1.0,1.0
641,14137,0.0,1.0,1.0
641,14138,0.0,1.0,1.0
641,14139,0.0,1.0,1.0
641,14363,0.0,1.0,1.0
641,14364,0.0,1.0,1.0
641,14365,0.0,1.0,1.0
641,14366,0.0,1.0,1.0
641,14377,0.0,1.0,1.0
641,14538,0.0,1.0,1.0
641,14539,0.0,1.0,1.0
641,14544,0.0,1.0,1.0
641,14545,0.0,1.0,1.0
641,14546,0.0,1.0,1.0
641,14547,0.0,1.0,1.0
641,14548,0.0,1.0,1.0
641,14549,0.0,1.0,1.0
641,14550,0.0,1.0,1.0
641,14551,0.0,1.0,1.0
641,14552,0.0,1.0,1.0
641,14553,0.0,1.0,1.0
641,14554,0.0,1.0,1.0
641,14555,0.0,1.0,1.0
641,14556,0.0,1.0,1.0
641,14649,0.0,1.0,1.0
641,14650,0.0,1.0,1.0
641,14651,0.0,1.0,1.0
641,14652,0.0,1.0,1.0
641,14653,0.0,1.0,1.0
641,14654,0.0,1.0,1.0
641,14655,0.0,1.0,1.0
641,14661,0.0,1.0,1.0
641,14662,0.0,1.0,1.0
641,14663,0.0,1.0,1.0
641,14688,0.0,1.0,1.0
641,14760,0.0,1.0,1.0
641,14761,0.0,1.0,1.0
641,14762,0.0,1.0,1.0
641,14763,0.0,1.0,1.0
641,14764,0.0,1.0,1.0
641,14765,0.0,1.0,1.0
641,14766,0.0,1.0,1.0
641,14767,0.0,1.0,1.0
641,14777,0.0,1.0,1.0
641,14778,0.0,1.0,1.0
641,14779,0.0,1.0,1.0
641,14798,0.0,1.0,1.0
641,14801,0.0,1.0,1.0
641,14802,0.0,1.0,1.0
641,14803,0.0,1.0,1.0
641,14804,0.0,1.0,1.0
641,14815,0.0,1.0,1.0
641,14816,0.0,1.0,1.0
641,14878,0.0,1.0,1.0
641,14880,0.0,1.0,1.0
641,14904,0.0,1.0,1.0
641,14909,0.0,1.0,1.0
641,14910,0.0,1.0,1.0
641,14911,0.0,1.0,1.0
642,7609,1.0,0.0,1.0
642,9460,0.0,1.0,1.0
642,11731,1.0,0.0,1.0
642,11732,1.0,0.0,1.0
642,11733,1.0,0.0,1.0
642,11734,1.0,0.0,1.0
642,11735,1.0,0.0,1.0
642,11736,1.0,0.0,1.0
642,11737,1.0,0.0,1.0
642,11738,1.0,0.0,1.0
642,11739,1.0,0.0,1.0
642,11740,1.0,0.0,1.0
642,11741,1.0,0.0,1.0
642,11742,1.0,0.0,1.0
643,11743,0.0,1.0,1.0
644,11745,0.0,1.0,1.0
644,11746,0.0,1.0,1.0
644,11747,0.0,1.0,1.0
644,11748,0.0,1.0,1.0
644,11749,0.0,1.0,1.0
644,11750,0.0,1.0,1.0
644,11751,0.0,1.0,1.0
644,11752,0.0,1.0,1.0
644,11753,0.0,1.0,1.0
644,11754,0.0,1.0,1.0
646,3494,0.0,1.0,1.0
646,8682,0.0,1.0,1.0
646,11826,0.0,1.0,1.0
646,11827,0.0,1.0,1.0
646,12205,0.0,1.0,1.0
646,12206,0.0,1.0,1.0
646,12207,0.0,1.0,1.0
647,11828,1.0,1.0,2.0
648,6939,0.0,1.0,1.0
648,8139,0.0,1.0,1.0
648,11830,1.0,1.0,2.0
648,12144,0.0,1.0,1.0
648,12145,0.0,1.0,1.0
649,9460,0.0,1.0,1.0
649,11839,1.0,0.0,1.0
650,2746,0.0,1.0,1.0
650,2747,0.0,1.0,1.0
650,2748,0.0,1.0,1.0
650,2749,0.0,1.0,1.0
650,3024,0.0,1.0,1.0
650,3025,0.0,1.0,1.0
650,3026,0.0,1.0,1.0
650,6882,0.0,1.0,1.0
650,6883,0.0,1.0,1.0
650,6884,0.0,1.0,1.0
650,6885,0.0,1.0,1.0
650,7501,0.0,1.0,1.0
650,7502,0.0,1.0,1.0
650,7503,0.0,1.0,1.0
650,7504,0.0,1.0,1.0
650,7505,0.0,1.0,1.0
650,7506,0.0,1.0,1.0
650,7507,0.0,1.0,1.0
650,7508,0.0,1.0,1.0
650,7509,0.0,1.0,1.0
650,7510,0.0,1.0,1.0
650,7511,0.0,1.0,1.0
650,7512,0.0,1.0,1.0
650,7513,0.0,1.0,1.0
650,7514,0.0,1.0,1.0
650,7515,0.0,1.0,1.0
650,7516,0.0,1.0,1.0
650,7517,0.0,1.0,1.0
650,7518,0.0,1.0,1.0
650,7519,0.0,1.0,1.0
650,7520,0.0,1.0,1.0
650,7521,0.0,1.0,1.0
650,7522,0.0,1.0,1.0
650,7523,0.0,1.0,1.0
650,7524,0.0,1.0,1.0
650,7525,0.0,1.0,1.0
650,7526,0.0,1.0,1.0
650,7527,0.0,1.0,1.0
650,7528,0.0,1.0,1.0
650,7529,0.0,1.0,1.0
650,7530,0.0,1.0,1.0
650,7531,0.0,1.0,1.0
650,7532,0.0,1.0,1.0
650,7533,0.0,1.0,1.0
650,7534,0.0,1.0,1.0
650,7535,0.0,1.0,1.0
650,7536,0.0,1.0,1.0
650,7537,0.0,1.0,1.0
650,7538,0.0,1.0,1.0
650,7539,0.0,1.0,1.0
650,7540,0.0,1.0,1.0
650,7541,0.0,1.0,1.0
650,7542,0.0,1.0,1.0
650,7762,0.0,1.0,1.0
650,7763,0.0,1.0,1.0
650,7764,0.0,1.0,1.0
650,7765,0.0,1.0,1.0
650,7766,0.0,1.0,1.0
650,8265,0.0,1.0,1.0
650,8662,0.0,1.0,1.0
650,8663,0.0,1.0,1.0
650,9165,0.0,1.0,1.0
650,9166,0.0,1.0,1.0
650,9167,0.0,1.0,1.0
650,11303,0.0,1.0,1.0
650,11304,0.0,1.0,1.0
650,11305,0.0,1.0,1.0
650,11306,0.0,1.0,1.0
650,11307,0.0,1.0,1.0
650,11308,0.0,1.0,1.0
650,11309,0.0,1.0,1.0
650,11310,0.0,1.0,1.0
650,11311,0.0,1.0,1.0
650,11312,0.0,1.0,1.0
650,11313,0.0,1.0,1.0
650,11314,0.0,1.0,1.0
650,11840,0.0,1.0,1.0
650,11841,0.0,1.0,1.0
650,11842,0.0,1.0,1.0
650,11845,0.0,1.0,1.0
650,11846,0.0,1.0,1.0
650,11847,0.0,1.0,1.0
650,12023,0.0,1.0,1.0
650,12024,0.0,1.0,1.0
650,12025,0.0,1.0,1.0
650,12026,0.0,1.0,1.0
650,12027,0.0,1.0,1.0
650,12028,0.0,1.0,1.0
650,12174,0.0,1.0,1.0
650,12175,0.0,1.0,1.0
650,12176,0.0,1.0,1.0
650,12177,0.0,1.0,1.0
650,12178,0.0,1.0,1.0
650,12478,0.0,1.0,1.0
650,12479,0.0,1.0,1.0
650,12708,0.0,1.0,1.0
650,12709,0.0,1.0,1.0
650,12710,0.0,1.0,1.0
651,3318,0.0,1.0,1.0
651,3319,0.0,1.0,1.0
651,3320,0.0,1.0,1.0
651,3321,0.0,1.0,1.0
651,3322,0.0,1.0,1.0
651,3323,0.0,1.0,1.0
651,3324,0.0,1.0,1.0
651,3325,0.0,1.0,1.0
651,3326,0.0,1.0,1.0
651,3327,0.0,1.0,1.0
651,3328,0.0,1.0,1.0
651,3329,0.0,1.0,1.0
651,3330,0.0,1.0,1.0
651,3331,0.0,1.0,1.0
651,3332,0.0,1.0,1.0
651,3333,0.0,1.0,1.0
651,3334,0.0,1.0,1.0
651,3335,0.0,1.0,1.0
651,3336,0.0,1.0,1.0
651,3337,0.0,1.0,1.0
651,3338,0.0,1.0,1.0
651,3339,0.0,1.0,1.0
651,3340,0.0,1.0,1.0
651,3341,0.0,1.0,1.0
651,3342,0.0,1.0,1.0
651,3343,0.0,1.0,1.0
651,3344,0.0,1.0,1.0
651,3345,0.0,1.0,1.0
651,3346,0.0,1.0,1.0
651,3347,0.0,1.0,1.0
651,3348,0.0,1.0,1.0
651,3349,0.0,1.0,1.0
651,3350,0.0,1.0,1.0
651,3351,0.0,1.0,1.0
651,3352,0.0,1.0,1.0
651,3353,0.0,1.0,1.0
651,3354,0.0,1.0,1.0
651,3355,0.0,1.0,1.0
651,3356,0.0,1.0,1.0
651,3357,0.0,1.0,1.0
651,3358,0.0,1.0,1.0
651,3359,0.0,1.0,1.0
651,3360,0.0,1.0,1.0
651,3361,0.0,1.0,1.0
651,3362,0.0,1.0,1.0
651,3363,0.0,1.0,1.0
651,3364,0.0,1.0,1.0
651,3365,0.0,1.0,1.0
651,3366,0.0,1.0,1.0
651,3367,0.0,1.0,1.0
651,3368,0.0,1.0,1.0
651,3369,0.0,1.0,1.0
651,3370,0.0,1.0,1.0
651,3371,0.0,1.0,1.0
651,3372,0.0,1.0,1.0
651,3373,0.0,1.0,1.0
651,3374,0.0,1.0,1.0
651,3375,0.0,1.0,1.0
651,3376,0.0,1.0,1.0
651,3377,0.0,1.0,1.0
651,3378,0.0,1.0,1.0
651,3379,0.0,1.0,1.0
651,3380,0.0,1.0,1.0
651,3381,0.0,1.0,1.0
651,3575,0.0,1.0,1.0
651,3576,0.0,1.0,1.0
651,3577,0.0,1.0,1.0
651,5724,0.0,1.0,1.0
651,5725,0.0,1.0,1.0
651,5726,0.0,1.0,1.0
651,5727,0.0,1.0,1.0
651,6193,0.0,1.0,1.0
651,6194,0.0,1.0,1.0
651,6195,0.0,1.0,1.0
651,6196,0.0,1.0,1.0
651,6197,0.0,1.0,1.0
651,6198,0.0,1.0,1.0
651,6199,0.0,1.0,1.0
651,6200,0.0,1.0,1.0
651,6201,0.0,1.0,1.0
651,6202,0.0,1.0,1.0
651,6203,0.0,1.0,1.0
651,6204,0.0,1.0,1.0
651,6205,0.0,1.0,1.0
651,6206,0.0,1.0,1.0
651,6207,0.0,1.0,1.0
651,6208,0.0,1.0,1.0
651,6209,0.0,1.0,1.0
651,6210,0.0,1.0,1.0
651,8277,0.0,1.0,1.0
651,8278,0.0,1.0,1.0
651,8279,0.0,1.0,1.0
651,8280,0.0,1.0,1.0
651,8281,0.0,1.0,1.0
651,8282,0.0,1.0,1.0
651,8685,0.0,1.0,1.0
651,9225,0.0,1.0,1.0
651,9226,0.0,1.0,1.0
651,11231,0.0,1.0,1.0
651,11464,0.0,1.0,1.0
651,11465,0.0,1.0,1.0
651,11466,0.0,1.0,1.0
651,11467,0.0,1.0,1.0
651,11468,0.0,1.0,1.0
651,11469,0.0,1.0,1.0
651,11470,0.0,1.0,1.0
651,11850,0.0,1.0,1.0
651,11851,0.0,1.0,1.0
651,11860,0.0,1.0,1.0
651,11861,0.0,1.0,1.0
651,11862,0.0,1.0,1.0
651,11863,0.0,1.0,1.0
651,11864,0.0,1.0,1.0
651,11865,0.0,1.0,1.0
651,11866,0.0,1.0,1.0
651,11867,0.0,1.0,1.0
651,11868,0.0,1.0,1.0
651,11869,0.0,1.0,1.0
651,11870,0.0,1.0,1.0
651,11871,0.0,1.0,1.0
651,11872,0.0,1.0,1.0
651,11873,1.0,1.0,2.0
651,11874,0.0,1.0,1.0
651,11875,0.0,1.0,1.0
651,11876,0.0,1.0,1.0
651,11877,0.0,1.0,1.0
651,11878,0.0,1.0,1.0
651,11879,0.0,1.0,1.0
651,11880,0.0,1.0,1.0
651,11881,0.0,1.0,1.0
651,11882,0.0,1.0,1.0
651,11883,0.0,1.0,1.0
651,11884,0.0,1.0,1.0
651,11885,0.0,1.0,1.0
651,11886,0.0,1.0,1.0
651,11887,0.0,1.0,1.0
651,11888,0.0,1.0,1.0
651,11889,0.0,1.0,1.0
651,11890,0.0,1.0,1.0
651,11891,0.0,1.0,1.0
651,11892,0.0,1.0,1.0
651,11893,0.0,1.0,1.0
651,11894,0.0,1.0,1.0
651,11895,0.0,1.0,1.0
651,11896,0.0,1.0,1.0
651,11897,0.0,1.0,1.0
651,11898,0.0,1.0,1.0
651,11899,0.0,1.0,1.0
651,11900,0.0,1.0,1.0
651,14805,0.0,1.0,1.0
651,14806,0.0,1.0,1.0
651,14807,0.0,1.0,1.0
651,14808,0.0,1.0,1.0
651,14809,0.0,1.0,1.0
651,14810,0.0,1.0,1.0
651,14811,0.0,1.0,1.0
651,14812,0.0,1.0,1.0
651,14813,0.0,1.0,1.0
651,14814,0.0,1.0,1.0
651,15707,0.0,1.0,1.0
651,15708,0.0,1.0,1.0
652,11935,0.0,1.0,1.0
652,11944,0.0,1.0,1.0
653,11936,1.0,0.0,1.0
654,11938,0.0,1.0,1.0
655,11939,0.0,1.0,1.0
656,9460,0.0,1.0,1.0
656,11942,1.0,0.0,1.0
657,8223,1.0,0.0,1.0
657,9460,0.0,1.0,1.0
657,11817,1.0,0.0,1.0
657,11818,1.0,0.0,1.0
657,11957,1.0,0.0,1.0
657,14579,1.0,0.0,1.0
657,14580,1.0,0.0,1.0
657,14581,1.0,0.0,1.0
657,14582,1.0,0.0,1.0
657,14583,1.0,0.0,1.0
657,15514,1.0,0.0,1.0
658,9460,0.0,1.0,1.0
659,2746,0.0,1.0,1.0
659,2747,0.0,1.0,1.0
659,2748,0.0,1.0,1.0
659,2749,0.0,1.0,1.0
659,3024,0.0,1.0,1.0
659,3025,0.0,1.0,1.0
659,3026,0.0,1.0,1.0
659,6882,0.0,1.0,1.0
659,6883,0.0,1.0,1.0
659,6884,0.0,1.0,1.0
659,6885,0.0,1.0,1.0
659,7501,0.0,1.0,1.0
659,7502,0.0,1.0,1.0
659,7503,0.0,1.0,1.0
659,7504,0.0,1.0,1.0
659,7505,0.0,1.0,1.0
659,7506,0.0,1.0,1.0
659,7507,0.0,1.0,1.0
659,7508,0.0,1.0,1.0
659,7509,0.0,1.0,1.0
659,7510,0.0,1.0,1.0
659,7511,0.0,1.0,1.0
659,7512,0.0,1.0,1.0
659,7513,0.0,1.0,1.0
659,7514,0.0,1.0,1.0
659,7515,0.0,1.0,1.0
659,7516,0.0,1.0,1.0
659,7517,0.0,1.0,1.0
