,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
296,Shankar-Ehsaan-Loy,Rock On,Ye Tumhari Meri Baatein,1xaj4bm3GMthtoZHUfepl1,0.351,0.552,5,-7.404,1,0.0273,0.000494,0.112,0.319,87.769,324058,4
297,City and Colour,A Pill for Loneliness,Living in Lightning,4tn9W1s5wvLHqXtImciHp0,0.56,0.629,0,-4.133,1,0.0276,8.35e-06,0.1,0.442,138.027,199000,4
298,Tycho,Weather,Japan,5VndRF0wlvbMQsZ25GErQM,0.602,0.518,7,-11.249,0,0.0426,0.0516,0.25,0.347,166.163,198842,4
299,Daphne Loves Derby,Acoustic,"Simple, Starving to Be Safe",5pkCrzoTHVKyJPLI0ukJ01,0.652,0.36,4,-13.882,1,0.0352,0.000145,0.113,0.395,134.978,231053,4
300,The Greeting Committee,It’s Not All That Bad,Hands Down,0dqJjKKxuKD5Dt3QH2n4CG,0.426,0.634,4,-7.116,1,0.0341,0.00356,0.222,0.284,98.925,257693,4
301,Tycho,Weather,For How Long,7fFP1CZiHjbxyoDqmVTQBi,0.721,0.562,6,-9.555,0,0.0314,0.00018,0.121,0.513,127.975,180447,4
302,Iron & Wine,Call It Dreaming,Call It Dreaming,0iWUW8UNkmyUa8Aa6anow6,0.519,0.515,5,-9.448,1,0.031,5.66e-05,0.107,0.714,80.329,231760,4
303,Valley,This Room Is White,Slacks,2SYWArhFYrwDYm0gM1aonU,0.573,0.472,11,-12.427,1,0.0289,0.135,0.0937,0.0741,104.001,318960,4
304,Tycho,Weather,Weather,0NCMkuygdC7IOBXLFHgRkv,0.451,0.611,1,-9.937,1,0.0357,0.892,0.139,0.291,176.177,254704,4
305,Psychic Babble,My Brother's Ears/My Sister's Eyes,Five Fold Kiss (Don't Sleep),409pABExhKsAxAMdFgWZYD,0.632,0.622,5,-6.843,1,0.0291,0.0151,0.57,0.41,110.043,264947,4
306,Massive Attack,Mezzanine,Angel,7uv632EkfwYhXoqf8rhYrg,0.714,0.309,7,-10.796,1,0.0291,0.807,0.0777,0.0671,107.346,379533,4
307,Cold War Kids,LA DIVINE,Free To Breathe,0LGjEqDTpbAdQG8INBag3s,0.406,0.108,2,-13.723,1,0.05,0.0123,0.115,0.147,79.668,199560,1
308,A Silent Film,Sam's Town (Piano Versions),When You Were Young - Piano Version,7qWh074v3oQ1ztuGjeXcLy,0.639,0.178,8,-13.525,0,0.0461,0.00118,0.0945,0.247,124.769,224960,4
309,Tycho,Weather,Into The Woods,3p0FMD7f0kh4IcuucbB2My,0.63,0.729,10,-9.81,0,0.0327,0.935,0.0896,0.434,99.015,242611,4
310,Lauv,i'm so tired... (Stripped - Live in LA),i'm so tired... - Stripped - Live in LA,6bnT4Xhs1lkOHgFjHq6M3b,0.491,0.196,11,-8.455,1,0.0465,0.0,0.0986,0.364,93.818,187675,4
311,Lenka,Lenka,The Show,6IfGxW1hRMUjjgVSDXwcAi,0.753,0.59,0,-4.144,1,0.0317,0.0,0.0836,0.593,123.028,235693,4
312,Jack Johnson,In Between Dreams,Banana Pancakes,451GvHwY99NKV4zdKPRWmv,0.816,0.375,7,-8.053,1,0.0996,8.66e-06,0.0933,0.615,114.303,191907,4
313,The Bangles,The Essential Bangles,Walk Like an Egyptian,1Jwc3ODLQxtbnS8M9TflSP,0.724,0.891,11,-7.818,1,0.0995,4.66e-05,0.3,0.819,103.022,204707,4
314,Tycho,Weather,No Stress,77gipvI3N8oYcGNs411VIR,0.493,0.534,7,-11.326,0,0.0716,0.00186,0.0979,0.349,166.08,229657,4
315,Oh Wonder,Oh Wonder,Without You,0IVHlst3XMgzXUJbIyZ8oO,0.639,0.465,11,-7.247,0,0.0696,1.45e-06,0.124,0.319,86.994,224740,4
316,Tycho,Weather,Easy,4cu1gEBgNXGwewtyNXX3ba,0.633,0.755,5,-11.176,0,0.0346,0.948,0.143,0.23,120.054,207002,4
317,Shiro Sagisu,Neon Genesis Evangelion (Original Series Soundtrack),A Cruel Angel's Thesis - Director's Edit Version,57MPlXPzzMql6fTyldNAxe,0.646,0.676,0,-9.477,0,0.0431,1.99e-06,0.13,0.59,128.128,245093,4
318,TK from Ling tosite sigure,White Noise,Signal,2GVUVJYUnTFpTHzkyjbJj8,0.307,0.904,2,-2.676,0,0.0775,4.94e-06,0.125,0.276,111.36,318467,5
319,Blah Blah Blah,This Is for the Time,No I Never,6Oq3FMO4LElj1FYsGcrCgW,0.529,0.584,0,-7.602,1,0.0413,0.185,0.186,0.29,120.934,139067,3
320,John Mayer,I Guess I Just Feel Like,I Guess I Just Feel Like,1HNywa8Bk0TmzRwQrzhtPo,0.556,0.528,4,-8.033,1,0.0266,0.0964,0.122,0.163,159.821,285480,4
321,Super City ,Super City,Find You,3iQR85ARBf5Z0SXXcUm3He,0.535,0.835,2,-6.899,1,0.0396,0.0158,0.198,0.0996,135.194,271464,4
322,Elliott Smith,Either/Or: Expanded Edition,Punch and Judy,13LcTfTWaNHGDgZHbxTaxk,0.496,0.379,9,-12.901,0,0.0365,0.138,0.115,0.208,132.227,145707,4
323,The Neighbourhood,"Thank You,",A Little Death,0Ot6e3wYVQQ1Us9PM977jE,0.53,0.763,6,-4.712,0,0.0332,1.86e-06,0.105,0.338,88.013,209707,4
324,RADWIMPS,Your Name.,Nandemonaiya - movie ver.,7dEfa89dZfo6CQPdsgGCF6,0.496,0.462,6,-6.189,1,0.0307,0.0,0.282,0.514,167.936,344053,4
325,Grizzly Bear,Veckatimest,Two Weeks,0iTpQYzJnYgh7kIxyq8A2O,0.537,0.712,5,-5.597,1,0.0286,0.00568,0.08,0.704,159.871,243160,4
326,Hate Drugs,Beach Weekend,Never Wanna Leave,1Pa01iyZXm2CYtF0CbeXOG,0.267,0.105,0,-18.003,1,0.0364,0.181,0.0918,0.056,175.273,215476,3
327,The xx,xx,Intro,0DAsxISzun85PbsqAfIzeC,0.617,0.778,9,-8.871,0,0.027,0.925,0.128,0.152,100.363,127920,4
328,Beach Weather,What a Drag,Swoon,1280ebYtTct0ytDEZdrcvQ,0.668,0.67,6,-5.919,0,0.0486,0.00942,0.119,0.654,92.016,221926,4
329,Jack Johnson,From Here To Now To You,I Got You,5WjDmjD39LsFCRRALhorjd,0.899,0.399,11,-6.553,1,0.038,1.52e-05,0.0923,0.544,98.067,179347,4
330,Yes,Fragile (Deluxe Edition),Roundabout - 2003 Remaster,0YveezON7jpiaHA8fnUHxN,0.41,0.761,4,-9.453,0,0.0687,0.0077,0.0758,0.391,132.889,510573,4
331,Nogizaka46,Baretta,Tsukino Ookisa,0aR5Nfq1tDRpy6XCrlitVe,0.555,0.941,0,-3.294,1,0.0557,0.0,0.266,0.804,92.494,236293,4
332,Charlie Burg,Live in Peter's Attic,I Don't Wanna Be Okay Without You,5YgKH936kLB3ZMuMQf4nxG,0.52,0.319,5,-7.461,1,0.0291,2.52e-05,0.138,0.165,62.985,243797,4
333,Joywave,Content,It's A Trip!,6IY3cC281mz9q0bViUEldz,0.673,0.716,8,-4.982,0,0.0291,0.00256,0.209,0.727,97.925,183525,4
334,King Gnu,Sympa,Prayer X,6FMelWDNGnYBva29R4d0tq,0.527,0.752,8,-6.006,0,0.28,0.0,0.181,0.542,174.114,195227,4
335,ASIAN KUNG-FU GENERATION,Best Hit AKG,Haruka Kanata,052C0m9kD30nZqcPWPPRqm,0.316,0.951,1,-3.757,0,0.112,0.189,0.17,0.255,174.895,243347,4
336,Wilco,Alpha Mike Foxtrot: Rare Tracks 1994 - 2014,True Love Will Find You in the End,0UXngwOq5t4Lazgxg96ryr,0.606,0.459,7,-8.457,1,0.0222,0.0149,0.114,0.484,100.239,230933,4
337,Jesse Davidson,Lizard Boy,Will You Find Me,6VawWNiQidAnpI6kmLOULc,0.491,0.215,9,-11.198,1,0.0271,0.0283,0.115,0.39,80.287,211119,4
338,The Paper Kites,twelvefour,Renegade,1jNzyE7ANI3jbfWmWwP5gQ,0.688,0.504,3,-8.945,0,0.0293,0.246,0.107,0.829,114.005,235160,4
339,PHOX,PHOX,Slow Motion,0gqysuo5JAFi4J1chidYzK,0.548,0.503,7,-9.329,1,0.0306,0.000743,0.0733,0.482,133.76,294498,4
340,Porcupine Tree,Deadwing,Lazarus,1EL8X3XUO27bksrv9cLvXE,0.354,0.581,9,-6.074,1,0.0302,0.655,0.177,0.337,171.961,258587,4
341,City and Colour,A Pill for Loneliness,Astronaut,6WH9cU9LYRnjSiJfPa2QLg,0.304,0.548,0,-4.056,1,0.0384,0.00208,0.107,0.16,135.968,361000,4
342,Dancing Years,Learn to Kiss,Valentine,4Am4uSsB2uxcz5e34SxEiH,0.389,0.227,0,-11.637,1,0.0312,0.000105,0.113,0.111,117.8,246573,4
343,Toh Kay,Streetlight Lullabies,"A Better Place, a Better Time",1PcWIO6xttH5x7xw76jYnW,0.559,0.292,1,-14.053,1,0.0523,0.428,0.113,0.609,120.445,366240,4
344,The Paper Kites,Woodland - EP,Bloom - Bonus Track,41yIvlFgvGwxq8qTqAR7eG,0.592,0.416,1,-9.794,1,0.0246,0.000586,0.112,0.417,96.002,210080,4
345,Beta Radio,Colony of Bees,Monument,79DVsKNOFWqtEIGSxbLjnV,0.243,0.36,3,-10.682,1,0.0363,0.0232,0.125,0.113,96.004,318093,4
346,UVERworld,Odd future,Odd future,0yy8QwH9OOgeF3CBeUDguR,0.694,0.795,0,-4.649,0,0.0924,0.0,0.114,0.556,128.036,225907,4
347,Porcupine Tree,In Absentia,The Sound Of Muzak,4QjDEMmKqBIbMCBETddJ3x,0.244,0.934,2,-4.439,0,0.059,0.0189,0.167,0.473,88.238,301600,4
348,White Moth Black Butterfly,Rising Sun,Rising Sun,17gUZ1kEEfpg5aTJHx5Vqe,0.416,0.542,0,-12.125,0,0.04,0.157,0.0798,0.512,159.955,208667,4
349,Lenka,Two,Everything at Once,6iZxpy5Z0BztLHsWE8cSzD,0.767,0.484,0,-8.005,1,0.0659,0.00649,0.415,0.842,145.033,157600,4
350,Michael Kiwanuka,Love & Hate,Love & Hate,7oOEFDLSQscl0uGulnIEmG,0.278,0.494,7,-7.853,0,0.029,0.000407,0.173,0.527,169.661,427093,4
351,Peach Pit,Being So Normal,Tommy's Party,5OuJTtNve7FxUX82eEBupN,0.565,0.438,7,-8.722,1,0.0311,0.0469,0.108,0.211,133.949,361760,4
352,Motoi Sakuraba,Dark Souls 2,Majula,6IVCLmAOp1tdMtkKVQhzJk,0.136,0.0439,9,-26.562,0,0.0512,0.853,0.0638,0.0331,71.968,199000,5
353,KANA-BOON,Time,Silhouette,21z1GxeHjfD3qkaF5CgCTO,0.436,0.934,2,-2.685,1,0.0507,0.136,0.321,0.383,91.488,240133,4
354,Pat Metheny Group,Still Life (Talking),Last Train Home,2O7heTmxheKOe1T0jNBPd1,0.406,0.489,10,-14.657,1,0.0297,0.922,0.0538,0.305,80.052,338187,3
355,Jason Mraz,We Sing. We Dance. We Steal Things.,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,0.686,0.457,11,-8.322,1,0.0468,0.0,0.105,0.718,150.953,242187,4
356,khai dreams,Time to Time,Time to Time,4SyNqGP66aYZjtSePnZ3Le,0.567,0.16,11,-16.466,1,0.157,0.0,0.104,0.807,125.492,133895,5
357,Red Hot Chili Peppers,By the Way (Deluxe Edition),Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,0.618,0.938,9,-3.442,1,0.0456,0.0,0.167,0.875,91.455,269000,4
358,Various Artists,If I Stay: Original Motion Picture Soundtrack: Deluxe Version,Heart Like Yours,6yaHCAtl9kA0K3FMumR2ph,0.497,0.259,7,-9.782,1,0.033,0.0,0.102,0.338,140.117,200560,3
359,King Gnu,Prayer X (Acoustic),Prayer X - Acoustic,1nZlkcceuqGnUNug0lUlsk,0.532,0.29,11,-10.999,1,0.0322,6.39e-05,0.26,0.475,87.197,89001,4
