name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Decomposing,Decomposing EP,Andrea Oliva,2014-03-21,"['funky tech house', 'house', 'minimal tech house', 'swiss house', 'tech house']",459223,33,0.821,0.82,1,-9.513,1,0.115,0.00278,0.884,0.109,0.104,123.009,4
Connected - Original Mix,Connected,Melosense,2014-11-17,[],325561,40,0.749,0.609,1,-8.914,1,0.0602,0.0314,0.856,0.0889,0.327,107.987,4
Opus One,Purple,Russ Liquid,2011-04-02,"['glitch hop', 'vapor twitch']",317140,47,0.678,0.6,8,-6.772,1,0.0348,0.149,0.644,0.299,0.146,139.807,4
Turn Left,Focus Your Brain - Deep Ambient Soundscapes Vol 1,Various Artists,2016-07-31,[],209922,37,0.598,0.39,7,-9.782,1,0.0287,0.00572,0.916,0.127,0.202,100.008,4
Suzuki,Suzuki,Tosca,2000-03-06,"['big beat', 'downtempo', 'electro jazz', 'electronica', 'ninja', 'nu jazz', 'trip hop']",364453,50,0.733,0.561,0,-10.687,0,0.0464,0.575,0.872,0.131,0.568,94.999,4
Janeiro - Chiller Twist Blue Line Remix,40 Winter Chill Out Tunes 2012,Various Artists,2012-12-07,[],248453,21,0.517,0.537,1,-10.878,0,0.0404,0.000392,0.652,0.0584,0.0908,196.48,4
A Night in Paris,Armada Lounge (The Best Downtempo Songs For Your Listening Pleasure),Various Artists,2008-05-19,[],259746,14,0.239,0.44,8,-13.304,1,0.0374,0.854,0.704,0.142,0.0383,85.252,1
Creep,while(1<2),deadmau5,2014-06-24,"['canadian electronic', 'edm', 'electro house', 'progressive house']",337881,38,0.839,0.507,6,-9.879,1,0.0962,0.435,0.67,0.105,0.0682,98.017,1
Offshore,Far From The Maddening Crowds,Chicane,1997-06-11,"['disco house', 'progressive house', 'trance', 'uplifting trance']",417807,44,0.589,0.694,5,-9.043,0,0.0288,0.0568,0.866,0.18,0.44,127.886,4
Reflections,Air,FEYNMAN,2016-06-10,[],102349,26,0.164,0.255,7,-16.882,1,0.0578,0.876,0.928,0.109,0.175,70.517,3
Destinations,Forever,Alesso,2015-05-26,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",329413,40,0.614,0.601,2,-6.392,1,0.0386,0.774,0.841,0.117,0.514,122.999,4
Interlude; 22,Circadian,Anki,2017-01-06,"['future bass', 'pop edm']",161782,27,0.302,0.0625,11,-23.252,1,0.039,0.994,0.891,0.0738,0.177,95.457,3
Raddir - Island Songs III,Raddir (Island Songs III),Ólafur Arnalds,2016-07-11,"['bow pop', 'compositional ambient', 'focus', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']",251063,24,0.161,0.231,11,-17.615,0,0.0408,0.979,0.982,0.0585,0.0329,132.916,3
The Box (Part 1) - Mixed,DJ-Kicks (Mixed Tracks),Forest Swords,2018-05-18,"['art pop', 'electronica', 'hauntology', 'microhouse', 'uk experimental electronic']",178362,15,0.596,0.839,4,-11.332,0,0.0294,0.00318,0.934,0.308,0.87,139.948,4
Harbour - Original Mix,Anjunabeats Chilled Summer,Various Artists,2014-09-02,[],308571,39,0.535,0.865,1,-7.366,0,0.0418,0.032,0.734,0.296,0.192,83.994,4
Nospheratu - Echospace Reduction,Nospheratu,Pulshar,2008-06-20,['dub techno'],677029,28,0.503,0.459,11,-16.242,0,0.0553,0.141,0.783,0.547,0.19,232.124,4
Nospheratu - Echospace Reduction,Nospheratu,Pulshar,2008-06-20,['dub techno'],677029,28,0.503,0.459,11,-16.242,0,0.0553,0.141,0.783,0.547,0.19,232.124,4
The Meantime (Part. 3),It's Only Us,Aeuria,2016-08-23,[],130011,22,0.597,0.675,6,-8.746,0,0.0306,0.983,0.229,0.13,0.156,130.49,3
Fire Tree,Futurist,Keeno,2016-02-26,"['chillstep', 'drum and bass', 'liquid funk', 'vocaloid']",130700,40,0.146,0.231,0,-23.636,0,0.0358,0.81,0.984,0.24,0.187,78.136,4
X,V - EP,LVNDSCAPE,2016-09-02,"['big room', 'deep house', 'deep tropical house', 'edm', 'electro house', 'pop edm', 'tropical house']",147857,30,0.294,0.0153,7,-29.969,0,0.0426,0.974,0.939,0.067,0.0799,144.851,4
Believe In The Kingdom,Believe In The Kingdom,King Arthur,2016-10-28,"['electro house', 'pop edm', 'tropical house']",130560,32,0.075,0.155,7,-15.119,1,0.0493,0.852,0.949,0.126,0.0407,61.451,4
Intro,Brainsugar,Cubicolor,2016-09-16,['progressive house'],141920,42,0.177,0.265,10,-12.81,0,0.0303,0.921,0.894,0.107,0.0304,58.503,5
Dream-Spark,Dream-Spark,Noble Oak,2016-03-04,"['chillwave', 'indie poptimism', 'vapor soul']",187058,28,0.353,0.477,2,-11.587,1,0.0501,0.0377,0.443,0.101,0.227,135.837,5
Spiral - Chillout Mix,40 Autumn Chill Out Tunes,Various Artists,2012-09-21,[],255680,27,0.518,0.543,1,-10.678,0,0.032,0.00762,0.413,0.133,0.305,170.069,4
Code 10-66,Watch the World,Markus Schulz,2016-04-29,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",160000,15,0.0713,0.249,8,-16.088,0,0.035,0.691,0.837,0.0989,0.0316,78.158,5
The Sun 'll Shine - Bali Ambient Mix,The Sun 'll Shine,Ohmna,2007-11-19,['dutch trance'],361320,28,0.253,0.566,1,-12.146,1,0.0682,0.167,0.923,0.36,0.129,170.455,5
7.6.14 (Intro),Grabbitz - Friends EP,Grabbitz,2015-04-27,"['brostep', 'chillstep', 'edm', 'electro house', 'gaming edm']",61711,30,0.177,0.129,10,-19.714,1,0.0332,0.652,0.833,0.161,0.0367,53.507,3
Café Del Mar - Michael Woods Remix,Café Del Mar: The Best of the Remixes,Energy 52,2005-07-28,"['bubble trance', 'german techno', 'trance']",623360,43,0.167,0.329,5,-16.942,0,0.0396,0.553,0.954,0.372,0.0355,130.01,4
Touched By The Sun - Rusch & Elusive’s Chill Out Mix,Armada Lounge (The Best Downtempo Songs For Your Listening Pleasure),Various Artists,2008-05-19,[],320306,24,0.309,0.533,1,-11.506,0,0.0365,0.241,0.972,0.104,0.0299,128.019,4
Overseas - Radio Mix,Overseas,A.Squared,2015-01-05,[],216015,22,0.753,0.632,0,-11.068,1,0.0516,0.541,0.832,0.119,0.11,120.045,4
"High Buildings, Small People - Original","High Buildings, Small People",The Kinetic Movement,2013-03-06,[],432000,18,0.641,0.541,0,-15.487,1,0.0523,0.641,0.895,0.0849,0.151,120.001,3
"High Buildings, Small People - Original","High Buildings, Small People",The Kinetic Movement,2013-03-06,[],432000,18,0.641,0.541,0,-15.487,1,0.0523,0.641,0.895,0.0849,0.151,120.001,3
Ducktales (the Moon),We Are Error,Year 200X,2008,['scorecore'],131253,24,0.257,0.72,7,-6.704,1,0.039,0.000158,0.821,0.157,0.424,82.513,4
Gone (feat. Ty Dolla $ign),Gone (feat. Ty Dolla $ign),Afrojack,2016-08-05,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']",194594,50,0.687,0.774,5,-3.851,1,0.0448,0.193,1.28e-06,0.102,0.763,148.05,4
Runaway - Acoustic Version,"Acoustic EP, Vol. 1",Crywolf,2015,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",344000,15,0.482,0.649,8,-8.169,0,0.0305,0.597,0.000151,0.0859,0.31,139.951,4
Blue Bird - Naruto Shippuden,Blue Bird - Naruto Shippuden,Amy B,2016-06-30,['otacore'],85763,26,0.696,0.442,4,-9.15,0,0.036,0.666,0.0,0.363,0.554,143.974,4
Krone (OST From 'Guilty Crown'),Anime Songs #6,Eddie van der Meer,2016-09-13,"['acoustic guitar cover', 'otacore']",149118,24,0.367,0.347,1,-7.628,1,0.0467,0.847,0.731,0.0879,0.208,82.379,4
Krone (OST From 'Guilty Crown'),Anime Songs #6,Eddie van der Meer,2016-09-13,"['acoustic guitar cover', 'otacore']",149118,24,0.367,0.347,1,-7.628,1,0.0467,0.847,0.731,0.0879,0.208,82.379,4
Krone (OST From 'Guilty Crown'),Anime Songs #6,Eddie van der Meer,2016-09-13,"['acoustic guitar cover', 'otacore']",149118,24,0.367,0.347,1,-7.628,1,0.0467,0.847,0.731,0.0879,0.208,82.379,4
Lucifer's Eyes,Heaven EP,T.O.L.D.,2014-11-17,[],239181,34,0.669,0.781,8,-7.078,1,0.0483,0.689,0.0385,0.12,0.417,110.022,4
Home,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",223677,25,0.53,0.577,0,-7.652,1,0.0287,0.0013,0.259,0.156,0.268,123.063,4
One - Radio Edit,One (Your Name),Swedish House Mafia,2010-07-23,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house']",169920,62,0.802,0.781,0,-6.564,1,0.0368,0.0075,0.825,0.147,0.622,125.026,4
Man Down,Bipolar Paradise,Eden Project,2014,[],315533,45,0.368,0.35,6,-8.773,0,0.0539,0.446,0.0,0.945,0.13,128.25,4
Best In Me,All Rise,Blue,2001-01-01,"['boy band', 'dance pop', 'europop']",193240,66,0.76,0.563,4,-6.975,0,0.028,0.106,0.0,0.0908,0.359,99.023,4
Evolve,Departure,IHF,2016-12-02,"['vapor soul', 'vapor twitch']",193320,43,0.69,0.547,6,-12.044,0,0.244,0.185,0.748,0.166,0.388,90.112,4
All of Your Voices,Food for the Mouthless,The BlackWhite,2014-05-18,[],210307,21,0.645,0.58,7,-7.666,1,0.0238,0.411,3.29e-05,0.101,0.56,94.009,4
Cake,Mercury - EP,Yates,2016-03-04,[],209333,16,0.693,0.313,9,-8.348,0,0.0546,0.384,0.000456,0.0702,0.434,179.88,4
Think Twice,Parental Advisory Explicit Content,SMNM,2016-11-21,[],260571,19,0.518,0.745,10,-5.068,0,0.0332,0.00467,2.81e-06,0.382,0.246,140.07,4
Think Twice,Parental Advisory Explicit Content,SMNM,2016-11-21,[],260571,19,0.518,0.745,10,-5.068,0,0.0332,0.00467,2.81e-06,0.382,0.246,140.07,4
Holding On To You feat. Savoi - Gianni Marino Remix,Holding On To You [REMIXES],Two Can,2016-11-28,['deep tropical house'],210612,28,0.611,0.851,9,-5.658,0,0.0422,0.03,0.000138,0.15,0.328,140.045,4
This Explosion Within,Dear Avalanche,Lights & Motion,2017-01-20,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",137213,25,0.392,0.565,5,-9.582,1,0.04,0.000224,0.964,0.0735,0.0285,124.933,4
sniffing vicodin in paris (Danny Olson Remix) [feat. Danny Olson],sniffing vicodin in paris (Danny Olson Remix) [feat. Danny Olson],blackbear,2016-11-10,"['pop', 'pop rap']",192428,40,0.654,0.825,7,-4.744,1,0.186,0.0736,4.27e-06,0.242,0.73,140.012,4
sniffing vicodin in paris (Danny Olson Remix) [feat. Danny Olson],sniffing vicodin in paris (Danny Olson Remix) [feat. Danny Olson],blackbear,2016-11-10,"['pop', 'pop rap']",192428,40,0.654,0.825,7,-4.744,1,0.186,0.0736,4.27e-06,0.242,0.73,140.012,4
Nocturne (Pierce Fulton Remix),Nocturne (Pierce Fulton Remix),EDEN,2015-10-12,"['indie poptimism', 'modern rock', 'pop']",243840,40,0.644,0.915,9,-3.019,1,0.0587,0.196,0.0,0.0701,0.354,124.94,4
My One And Only Love,Mean To Me,Blue Shoes Duo,2019-12-17,[],250173,55,0.512,0.0817,9,-19.736,0,0.0442,0.965,0.956,0.12,0.177,131.619,4
Friend - Steve James Remix,Friend (Steve James Remix),FRND,2016-12-02,"['indie electropop', 'indie poptimism', 'pop edm']",183896,22,0.403,0.829,9,-4.942,1,0.088,0.00438,0.000965,0.426,0.359,152.839,4
Friend - Steve James Remix,Friend (Steve James Remix),FRND,2016-12-02,"['indie electropop', 'indie poptimism', 'pop edm']",183896,22,0.403,0.829,9,-4.942,1,0.088,0.00438,0.000965,0.426,0.359,152.839,4
Team,Team,Krewella,2016-12-09,"['big room', 'dance pop', 'edm', 'electra', 'electro house']",186506,49,0.622,0.622,10,-7.259,1,0.0289,0.0056,0.0,0.326,0.257,102.055,4
Revolver (I the AI Remix),Revolver (Remixes),Vian Izak,2016-11-17,['indiecoustica'],223124,8,0.732,0.573,4,-8.872,1,0.0794,0.378,0.00012,0.109,0.596,90.023,4
Papercut - Grey Remix,Papercut (Grey Remix),Zedd,2016-12-08,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'post-teen pop', 'tropical house']",214853,36,0.567,0.805,1,-3.247,0,0.0783,0.0549,3.73e-05,0.13,0.654,139.951,4
Run Wild - Dr Phunk Remix,Run Wild (Dr Phunk Remix),Hardwell,2016-12-09,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tropical house']",180906,28,0.483,0.905,4,-2.44,0,0.0373,0.00976,2.32e-05,0.346,0.274,149.996,4
Run Wild - Dr Phunk Remix,Run Wild (Dr Phunk Remix),Hardwell,2016-12-09,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tropical house']",180906,28,0.483,0.905,4,-2.44,0,0.0373,0.00976,2.32e-05,0.346,0.274,149.996,4
Same Destiny,Same Destiny,Kisnou,2016-11-14,['chillstep'],196080,38,0.459,0.555,5,-6.933,0,0.0317,0.0231,0.806,0.291,0.108,140.005,4
No Rush.,No Rush.,luhx.,2016-11-14,"['indie electropop', 'indie poptimism']",272000,19,0.574,0.64,10,-8.087,0,0.0999,0.0129,0.0,0.113,0.321,90.006,4
Everything's Not Lost,Everything's Not Lost,Daniel Ferri,2016-11-16,[],330413,1,0.566,0.0948,4,-20.298,1,0.035,0.659,3.45e-06,0.304,0.0779,135.951,4
Everything's Not Lost,Everything's Not Lost,Daniel Ferri,2016-11-16,[],330413,1,0.566,0.0948,4,-20.298,1,0.035,0.659,3.45e-06,0.304,0.0779,135.951,4
Everything's Not Lost,Everything's Not Lost,Daniel Ferri,2016-11-16,[],330413,1,0.566,0.0948,4,-20.298,1,0.035,0.659,3.45e-06,0.304,0.0779,135.951,4
Dreams And Disasters,The Midsummer Station,Owl City,2012-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",225413,43,0.618,0.855,6,-4.417,1,0.0353,0.00264,3.4e-06,0.114,0.882,126.015,4
Spirit of Life,Miracle,Blackmill,2011-12-21,"['chillstep', 'substep']",375433,51,0.537,0.596,5,-8.481,0,0.0343,0.276,0.77,0.358,0.109,140.026,4
All I Want,In A Perfect World (Expanded Edition),Kodaline,2013-06-17,"['irish pop', 'modern rock', 'pop', 'pop rock']",305746,83,0.209,0.412,0,-9.733,1,0.0443,0.172,0.15,0.0843,0.162,86.26,3
All I Want,In A Perfect World (Expanded Edition),Kodaline,2013-06-17,"['irish pop', 'modern rock', 'pop', 'pop rock']",305746,83,0.209,0.412,0,-9.733,1,0.0443,0.172,0.15,0.0843,0.162,86.26,3
All I Want,In A Perfect World (Expanded Edition),Kodaline,2013-06-17,"['irish pop', 'modern rock', 'pop', 'pop rock']",305746,83,0.209,0.412,0,-9.733,1,0.0443,0.172,0.15,0.0843,0.162,86.26,3
All My Tears,Rarities,Ane Brun,2013-01-01,"['melancholia', 'norwegian pop', 'norwegian singer-songwriter']",124853,57,0.635,0.17,9,-10.831,1,0.0479,0.975,4.6e-05,0.111,0.616,85.718,4
Prime Expansion,Gothenburg Cluster,Urbandawn,2016-11-11,['liquid funk'],263881,19,0.65,0.917,6,-0.873,0,0.163,9.24e-05,0.868,0.114,0.499,173.061,4
Empty,American Boyfriend: A Suburban Love Story,Kevin Abstract,2016-11-18,"['afrofuturism', 'hip hop', 'lgbtq+ hip hop', 'rap']",194336,68,0.59,0.498,9,-6.845,1,0.0827,0.162,0.0,0.0947,0.504,80.022,4
Dig,Light Grenades,Incubus,2006-11-28,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",257253,61,0.45,0.895,11,-4.739,1,0.0386,0.0293,0.0,0.116,0.463,77.577,4
Stellar,Make Yourself,Incubus,1999-10-26,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",200493,61,0.582,0.765,9,-6.544,1,0.0376,0.00106,0.0506,0.344,0.528,128.164,4
Anachronism,Cataclasm,Crywolf,2015-11-20,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",335500,42,0.459,0.543,4,-7.003,0,0.0309,0.132,0.0265,0.0932,0.0718,110.002,4
Anachronism,Cataclasm,Crywolf,2015-11-20,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",335500,42,0.459,0.543,4,-7.003,0,0.0309,0.132,0.0265,0.0932,0.0718,110.002,4
Anachronism,Cataclasm,Crywolf,2015-11-20,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",335500,42,0.459,0.543,4,-7.003,0,0.0309,0.132,0.0265,0.0932,0.0718,110.002,4
The Man of Metropolis Steals Our Hearts,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",377013,43,0.549,0.363,6,-8.519,0,0.0282,0.684,0.0148,0.373,0.452,144.999,4
Trying,Feels Like,Bully,2015-06-19,"['indie punk', 'indie rock']",233133,39,0.75,0.604,9,-7.493,1,0.0317,0.00484,0.000275,0.243,0.727,120.017,4
The Nosebleed Section,State Of The Art,Hilltop Hoods,2016-01-22,"['australian hip hop', 'australian pop']",219640,43,0.841,0.823,1,-5.437,1,0.177,0.534,2.11e-06,0.0894,0.882,97.465,4
White Lies - EP Version,White Lies,Max Frost,2013-09-17,"['austindie', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock']",177834,49,0.695,0.878,1,-3.429,0,0.0441,0.153,0.0,0.0764,0.969,162.898,4
Losing My Mind,Welcome to Condale,Summer Camp,2011-10-31,['uk alternative pop'],177152,12,0.517,0.864,1,-6.212,1,0.0373,0.00335,0.000762,0.239,0.668,94.995,4
Hymn for the Weekend,Hymn for the Weekend,Daniel Ferri,2016-02-07,[],237680,16,0.616,0.232,0,-14.021,0,0.0298,0.177,0.000446,0.0871,0.601,90.013,4
Adventure of a Lifetime,Adventure of a Lifetime,Daniel Ferri,2016-01-23,[],206262,5,0.557,0.138,8,-17.133,0,0.0348,0.955,0.0,0.0958,0.31,106.923,4
Uptown Funk,Uptown Funk,Daniel Ferri,2015-02-23,[],286589,3,0.685,0.43,6,-16.039,0,0.043,0.211,0.0282,0.105,0.242,98.994,4
Uptown Funk,Uptown Funk,Daniel Ferri,2015-02-23,[],286589,3,0.685,0.43,6,-16.039,0,0.043,0.211,0.0282,0.105,0.242,98.994,4
Uptown Funk,Uptown Funk,Daniel Ferri,2015-02-23,[],286589,3,0.685,0.43,6,-16.039,0,0.043,0.211,0.0282,0.105,0.242,98.994,4
Save Me,Save Me,LISTENBEE,2015-01-16,"['deep tropical house', 'tropical house']",210706,62,0.752,0.627,1,-8.242,1,0.0308,0.0165,0.000113,0.123,0.686,122.003,4
Runaway,Runaway,Crywolf,2014-11-14,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",373714,34,0.444,0.822,8,-4.715,0,0.0605,0.057,1.39e-06,0.364,0.309,139.98,4
Runaway,Runaway,Crywolf,2014-11-14,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",373714,34,0.444,0.822,8,-4.715,0,0.0605,0.057,1.39e-06,0.364,0.309,139.98,4
catch me if you can - Bonus Track,End Credits,EDEN,2015-08-08,"['indie poptimism', 'modern rock', 'pop']",189321,48,0.297,0.118,0,-27.235,1,0.0965,0.895,0.0,0.878,0.397,78.043,4
Something Right,Modern Color,Lincoln Jesser,2014-09-16,['indie poptimism'],223551,21,0.499,0.791,1,-3.696,1,0.0314,2.66e-05,0.564,0.0463,0.523,113.08,4
Tomorrow,Tomorrow,Echos,2016-03-14,['indie poptimism'],200782,36,0.481,0.686,4,-5.859,0,0.0365,0.0128,0.000737,0.0629,0.105,117.998,4
Dystopia,Polarheart,Polarheart,2017-07-07,['indie poptimism'],215684,20,0.387,0.572,1,-7.141,1,0.0346,0.013,5.46e-06,0.0781,0.161,139.929,4
Direction,Direction,Hugh,2016-02-12,[],400000,26,0.659,0.47,7,-9.382,0,0.0921,0.11,0.866,0.118,0.113,161.976,4
Direction,Direction,Hugh,2016-02-12,[],400000,26,0.659,0.47,7,-9.382,0,0.0921,0.11,0.866,0.118,0.113,161.976,4
Mr. Man,Sincerely,Stephen,2016-05-10,"['bass trap', 'indie poptimism', 'la pop']",244500,42,0.501,0.73,5,-4.92,0,0.117,0.667,1.97e-06,0.292,0.423,119.588,5
rock + roll,i think you think too much of me,EDEN,2016-08-19,"['indie poptimism', 'modern rock', 'pop']",296053,63,0.468,0.517,0,-7.049,0,0.0574,0.875,0.00705,0.171,0.425,69.282,4
Drum,Drum,MØ,2016-10-07,"['dance pop', 'danish pop', 'electropop', 'indie pop', 'indie poptimism', 'pop']",187893,47,0.821,0.594,6,-6.264,0,0.0574,0.0626,9.19e-05,0.513,0.322,100.005,4
Drum,Drum,MØ,2016-10-07,"['dance pop', 'danish pop', 'electropop', 'indie pop', 'indie poptimism', 'pop']",187893,47,0.821,0.594,6,-6.264,0,0.0574,0.0626,9.19e-05,0.513,0.322,100.005,4
Drum,Drum,MØ,2016-10-07,"['dance pop', 'danish pop', 'electropop', 'indie pop', 'indie poptimism', 'pop']",187893,47,0.821,0.594,6,-6.264,0,0.0574,0.0626,9.19e-05,0.513,0.322,100.005,4
Prelude To The Voyage,The Voyage,Haywyre,2012-01-10,"['canadian electronic', 'chillstep', 'complextro', 'edm', 'electro house', 'future bass', 'gaming edm', 'vapor twitch']",155248,20,0.401,0.195,11,-16.162,0,0.0368,0.578,0.738,0.117,0.123,94.478,3
Fireflies - Original,Fireflies,Enzalla,2015-07-12,['chillstep'],309333,42,0.59,0.496,5,-10.024,0,0.0307,0.46,0.921,0.106,0.112,134.981,4
So Sure,Trust In Me,Direct,2016-09-28,"['chillstep', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",196373,23,0.647,0.551,4,-11.573,0,0.117,0.441,0.894,0.0957,0.101,140.013,4
woah,woah,Eden Project,2015-03-19,[],188212,36,0.381,0.149,0,-14.52,1,0.0548,0.893,4.4e-06,0.501,0.305,80.903,3
Invisible Waves,The Best EDM Tracks From Up & Coming Artists,Various Artists,2020-08-24,[],273528,0,0.371,0.31,2,-7.421,1,0.0328,0.856,0.0,0.0849,0.35,79.051,4
Alive - Original Mix,Purity EP,Enzalla,2015-08-24,['chillstep'],241755,33,0.643,0.416,8,-10.948,1,0.036,0.103,0.953,0.0822,0.0892,135.016,4
Thoughts,Crescents,LoneMoon,2016-08-12,['experimental hip hop'],367883,1,0.369,0.566,5,-11.149,0,0.15,0.102,0.0145,0.11,0.068,85.005,4
Rewind,Rewind,Umpire,2016-02-08,"['gaming edm', 'perth indie']",250644,18,0.33,0.386,2,-11.753,1,0.299,0.821,0.00484,0.23,0.111,77.036,4
Collapse,Shattered EP,Noxive,2015-03-29,[],257619,0,0.623,0.236,0,-12.602,1,0.0342,0.734,0.898,0.106,0.144,139.996,4
Cobalt,Cobalt,Enzalla,2016-07-14,['chillstep'],216000,33,0.508,0.286,5,-12.956,0,0.0301,0.743,0.861,0.105,0.0771,140.048,3
On The Lip,Smile Man,ABSRDST,2016-07-25,"['future bass', 'hyperpop']",162077,4,0.46,0.483,4,-8.862,0,0.0419,0.518,0.193,0.274,0.19,153.962,4
Withered,Hush,Hush,2012-06-28,[],306200,0,0.542,0.3,11,-15.55,0,0.0262,0.353,0.00235,0.112,0.161,99.954,4
One Step Forward,Trust In Me,Direct,2016-09-28,"['chillstep', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",199226,42,0.436,0.277,1,-18.599,0,0.0518,0.97,0.88,0.108,0.0351,100.024,4
Somewhere,Insight Music - Insight Vol.4,Various Artists,2016-08-22,[],253479,20,0.632,0.471,0,-13.076,0,0.0376,0.166,0.866,0.109,0.0971,135.002,4
This Side of Love,If You Smile,Hush,1998-06-21,[],350360,0,0.363,0.544,9,-7.383,1,0.0292,0.00121,0.000173,0.103,0.174,67.597,4
Lonely Soul,Lonely Soul,Direct,2013-08-05,"['chillstep', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",340000,22,0.547,0.721,9,-8.721,0,0.0481,0.0101,0.883,0.399,0.224,140.029,4
Leap of Faith,Daybreak,Ampyx,2015-03-01,[],267331,9,0.51,0.326,8,-13.646,1,0.0307,0.111,0.785,0.0991,0.036,123.067,4
With Me,With Me,Direct,2016-07-19,"['chillstep', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",193939,16,0.592,0.547,5,-9.021,1,0.15,0.58,0.913,0.1,0.0385,140.152,4
Painted White - Original Mix,Painted White,Said the Sky,2015-07-21,"['edm', 'electropop', 'melodic dubstep', 'pop edm']",345477,33,0.433,0.776,9,-5.35,1,0.102,0.07,3.41e-06,0.0805,0.287,157.142,4
October,Hush,Hush,2012-06-28,[],195506,0,0.479,0.263,3,-10.711,1,0.027,0.444,0.0252,0.169,0.189,141.556,3
Sun,Death Squad/Sun,Enzalla,2013-10-04,['chillstep'],220800,0,0.692,0.649,9,-4.068,1,0.0488,0.000998,0.796,0.0924,0.32,74.997,4
Friction,The Voyage,Haywyre,2012-01-10,"['canadian electronic', 'chillstep', 'complextro', 'edm', 'electro house', 'future bass', 'gaming edm', 'vapor twitch']",281821,15,0.596,0.521,1,-10.637,0,0.0794,0.157,0.571,0.0714,0.252,113.42,4
Hold feat. Daniela Andrade - Mr FijiWiji Remix,Hold Remixes,Dabin,2016-06-03,"['canadian electronic', 'chillstep', 'edm', 'future bass', 'melodic dubstep', 'pop edm']",218482,30,0.524,0.585,0,-8.456,1,0.0538,0.247,0.00124,0.204,0.123,145.044,4
A Walk To The Gallows,Grabbitz - Friends EP,Grabbitz,2015-04-27,"['brostep', 'chillstep', 'edm', 'electro house', 'gaming edm']",101292,14,0.415,0.262,11,-14.881,0,0.0378,0.631,0.891,0.114,0.0364,126.931,4
All The Things,From The Depths,Various Artists,2016-02-20,[],258666,1,0.441,0.639,1,-9.654,0,0.147,0.361,0.00162,0.168,0.215,179.735,4
Lmao,Lmao,Ampyx,2016-08-15,[],205713,17,0.441,0.944,6,-8.4,0,0.0332,0.00184,0.656,0.111,0.734,140.028,4
Lucid Dream,Lucid Dream,A Himitsu,2015-05-29,[],251038,15,0.434,0.526,10,-9.578,1,0.037,0.756,0.5,0.13,0.0532,173.999,4
Make Me Feel,Trust In Me,Direct,2016-09-28,"['chillstep', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",201893,32,0.593,0.41,6,-12.906,0,0.0711,0.84,0.918,0.0807,0.0422,154.959,4
Spira,Insight Music - V,Various Artists,2016-08-31,[],166956,7,0.513,0.343,3,-11.168,1,0.0294,0.427,0.00147,0.111,0.106,91.99,4
What's to Come,Daybreak,Ampyx,2015-03-01,[],195322,7,0.394,0.774,6,-7.744,1,0.0357,0.18,0.214,0.0959,0.0644,145.0,4
What's to Come,Daybreak,Ampyx,2015-03-01,[],195322,7,0.394,0.774,6,-7.744,1,0.0357,0.18,0.214,0.0959,0.0644,145.0,4
Everything,Faith,Said the Sky,2014-06-08,"['edm', 'electropop', 'melodic dubstep', 'pop edm']",127500,39,0.503,0.813,4,-8.407,1,0.0509,0.641,0.717,0.25,0.109,139.863,4
