name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Dive Deep (Hushed),Dive Deep (Hushed),Andrew Belle,2018-10-12,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indie poptimism', 'indiecoustica', 'neo mellow', 'pop rock']",218531,48,0.507,0.378,9,-9.019,1,0.0332,0.852,0.000212,0.0937,0.085,135.86,4
It All Starts Here - Spotify Sessions Curated by Jim Eno,Spotify Sessions,Magic Man,2014-08-25,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop']",264280,8,0.503,0.857,11,-6.997,0,0.0557,0.0136,0.243,0.106,0.427,147.943,4
It All Starts Here - Spotify Sessions Curated by Jim Eno,Spotify Sessions,Magic Man,2014-08-25,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop']",264280,8,0.503,0.857,11,-6.997,0,0.0557,0.0136,0.243,0.106,0.427,147.943,4
Memorial,The Earth Is Not a Cold Dead Place,Explosions In The Sky,2003-11-04,"['american post-rock', 'cinematic post-rock', 'instrumental post-rock', 'melancholia', 'post-rock']",530200,39,0.239,0.389,9,-14.325,1,0.0389,0.0693,0.869,0.118,0.037,121.053,3
Talk Tonight - Live for Teenage Cancer Trust,The Dreams We Have As Children [Live For Teenage Cancer Trust],Noel Gallagher,2009-05-05,['britpop'],269120,17,0.35,0.663,0,-3.409,1,0.0311,0.251,5.13e-06,0.945,0.397,89.838,4
Morning Sun,Collage,Eric Johnson,2017-11-17,"['blues rock', 'instrumental bluegrass', 'instrumental rock', 'neo classical metal', 'progressive jazz fusion', 'shred']",277666,11,0.643,0.68,6,-5.57,0,0.0248,0.31,6.15e-05,0.336,0.449,112.042,4
No Way To Istanbul - Live,The Best Of,Thomas Blug,2012-10-29,"['metal guitar', 'neo classical metal', 'shred']",371666,6,0.622,0.465,9,-15.327,1,0.0382,0.344,0.827,0.735,0.605,95.992,4
All of My Life,Shockwave Supernova,Joe Satriani,2015-07-24,"['album rock', 'hard rock', 'instrumental rock', 'metal guitar', 'neo classical metal', 'shred']",242826,27,0.617,0.622,7,-10.78,0,0.0274,0.173,0.91,0.105,0.498,96.011,4
Hey Joe,Are You Experienced,Jimi Hendrix,1967-05-12,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",210160,72,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,4
Hey Joe,Are You Experienced,Jimi Hendrix,1967-05-12,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'psychedelic rock', 'rock']",210160,72,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,4
What Side Of Love - Acoustic Version,What Side Of Love (Acoustic Version),Parachute,2016-11-18,"['acoustic pop', 'charlottesville indie', 'indiecoustica', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",245551,53,0.783,0.231,11,-9.193,1,0.0855,0.392,0.0,0.136,0.22,141.717,4
Till The End of Time,"Another Miss Oh (Original Television Soundtrack), Pt 7",The Black Skirts,2016-06-14,"['k-indie', 'k-rock', 'korean indie rock', 'korean pop']",269000,43,0.547,0.311,0,-12.23,1,0.0276,0.865,0.231,0.129,0.199,120.106,4
The Handler,The Handler,Daniel Ferri,2015-11-20,[],333166,10,0.341,0.502,2,-11.551,0,0.0337,0.385,0.0423,0.181,0.0437,126.255,4
Your Guardian Angel,Don't You Fake It,The Red Jumpsuit Apparatus,2006-01-01,"['emo', 'pop punk', 'pop rock', 'screamo']",229234,66,0.29,0.48,5,-6.583,1,0.0296,0.116,3.03e-06,0.626,0.382,112.62,4
Naive - Acoustic,Naive (Acoustic),The Kooks,2017-06-09,"['brighton indie', 'indie pop', 'modern rock', 'rock']",228045,37,0.599,0.483,11,-4.726,1,0.0423,0.8,1.09e-06,0.0721,0.646,87.958,4
Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,1985-02-25,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",251488,82,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,4
Let Me Down Easy,Go Farther In Lightness,Gang of Youths,2017-08-18,"['australian hip hop', 'australian indie', 'australian pop', 'modern rock']",319346,63,0.672,0.899,2,-6.878,1,0.0323,0.22,0.302,0.142,0.927,139.01,4
Let Me Down Easy,Go Farther In Lightness,Gang of Youths,2017-08-18,"['australian hip hop', 'australian indie', 'australian pop', 'modern rock']",319346,63,0.672,0.899,2,-6.878,1,0.0323,0.22,0.302,0.142,0.927,139.01,4
If You Ever Come Back,Science & Faith,The Script,2011-01-18,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",242066,47,0.547,0.794,7,-4.713,1,0.0276,0.0372,0.0,0.114,0.568,96.034,4
Song For Zula (Live at St. Pancras Church),Muchacho De Lujo (Deluxe Edition),Phosphorescent,2013-10-29,"['alternative americana', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'new americana', 'stomp and holler', 'swedish americana']",391840,38,0.412,0.411,4,-12.843,1,0.0707,0.949,0.0242,0.181,0.219,82.751,4
In Repair - Acoustic,The Village Sessions,John Mayer,2006-12-12,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",347133,37,0.493,0.315,2,-7.359,1,0.0287,0.834,0.00662,0.107,0.243,139.514,4
Fire Escape,Supermodel,Foster The People,2014-03-14,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",262133,49,0.52,0.046,4,-18.043,1,0.0401,0.922,0.000603,0.357,0.0777,103.501,4
Happy Machines,Everything Feels Better Now,From Indian Lakes,2016-10-14,"['alternative emo', 'dreamo', 'progressive post-hardcore']",216872,29,0.306,0.791,3,-9.436,0,0.0597,0.482,0.0469,0.108,0.255,99.992,5
La vénus du mélo,Raconte-Moi,Stacey Kent,2010-03-15,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",227426,57,0.791,0.344,2,-12.706,1,0.0468,0.761,3.41e-06,0.12,0.472,124.257,4
Never Let Me Go,Breakfast on the Morning Tram,Stacey Kent,2007-09-03,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",278266,55,0.435,0.0946,4,-20.698,1,0.0388,0.944,0.00173,0.104,0.128,110.911,4
Les eaux de mars,Raconte-Moi,Stacey Kent,2010-03-15,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",218240,61,0.732,0.276,1,-12.828,1,0.0427,0.864,5.05e-06,0.096,0.668,139.821,4
Photograph,I Know I Dream : The Orchestral Sessions (Deluxe Version),Stacey Kent,2017-10-20,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",367213,57,0.357,0.288,7,-14.014,1,0.0272,0.889,0.0253,0.0968,0.131,82.825,4
The Summer We Crossed Europe in the Rain,The Changing Lights,Stacey Kent,2013-07-29,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",333546,34,0.674,0.172,8,-15.961,1,0.0367,0.938,0.00118,0.119,0.299,97.147,4
Autumn,Money Shot,Puscifer,2015-10-30,"['alternative metal', 'alternative rock', 'industrial metal', 'industrial rock', 'nu metal']",366642,38,0.617,0.573,0,-9.021,1,0.0323,0.201,0.194,0.0987,0.339,88.021,4
Take On Me - 2017 Acoustic,Take On Me (2017 Acoustic),a-ha,2017-12-01,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']",184326,65,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,5
Into Deep,Into Deep,Yuuca,2016-05-31,[],233113,13,0.498,0.797,11,-5.959,0,0.0392,0.261,0.0831,0.358,0.257,134.974,4
Call Me the Breeze,Eric Clapton & Friends: The Breeze (An Appreciation of JJ Cale),Eric Clapton,2014-07-29,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",187533,39,0.508,0.536,6,-12.802,1,0.0392,0.00534,0.0102,0.095,0.933,184.031,4
No Surprises - Remastered,OK Computer OKNOTOK 1997 2017,Radiohead,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",228386,49,0.274,0.449,5,-9.303,1,0.0279,0.0392,0.0043,0.114,0.0797,76.154,4
Still Feelin' It,"Son of a Pimp, Pt. 2",Mistah F.A.B.,2016-05-27,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast trap']",203337,45,0.756,0.892,10,-4.716,0,0.226,0.0447,0.0,0.144,0.482,99.955,4
Still Feelin' It,"Son of a Pimp, Pt. 2",Mistah F.A.B.,2016-05-27,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast trap']",203337,45,0.756,0.892,10,-4.716,0,0.226,0.0447,0.0,0.144,0.482,99.955,4
Thought Contagion,Thought Contagion,Daniel Ferri,2018-02-18,[],238255,10,0.486,0.287,10,-13.863,0,0.0468,0.0868,2.55e-05,0.127,0.0671,73.935,4
Neptune,Planetarium,James McAlister,2017-06-09,['experimental pop'],184659,43,0.251,0.145,7,-17.114,1,0.0385,0.958,0.0919,0.0863,0.165,86.138,4
Greenback Boogie,Greenback Boogie - Single,Ima Robot,2010-10-19,[],297705,42,0.549,0.54,10,-9.913,1,0.0391,0.42,0.0144,0.643,0.284,142.913,4
A World Alone,Pure Heroine (Extended),Lorde,2013-01-01,"['art pop', 'dance pop', 'metropopolis', 'nz pop', 'pop']",294222,59,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.194,0.0663,118.017,4
Afterglow,Afterglow,Ásgeir,2017-05-05,"['icelandic folk', 'icelandic indie', 'icelandic pop', 'indie folk']",290733,23,0.458,0.427,5,-13.063,0,0.0326,0.801,0.637,0.152,0.131,119.776,4
Dil Ibaadat,Tum Mile (Original Motion Picture Soundtrack),Pritam,2009-09-08,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood', 'sufi']",329386,55,0.59,0.859,2,-5.005,0,0.0416,0.633,0.0,0.286,0.634,149.966,4
Laniakea,Los Antiguos Astronautas,Portugal,2017-08-04,"['chilean indie', 'chilean rock']",208667,9,0.613,0.497,2,-10.111,1,0.0416,0.0969,0.129,0.0627,0.362,89.034,4
Bronte,Making Mirrors,Gotye,2011-01-01,['australian pop'],198653,34,0.643,0.254,0,-18.19,1,0.0332,0.953,0.0435,0.0989,0.745,115.882,4
I Wish I Was Sober,Painting Of A Panic Attack (Deluxe),Frightened Rabbit,2016-04-08,"['indie pop', 'indie rock', 'modern rock', 'scottish indie', 'scottish rock', 'stomp and holler']",202986,40,0.407,0.686,9,-7.331,1,0.0414,0.632,0.566,0.156,0.331,173.867,4
I Wish I Was Sober,Painting Of A Panic Attack (Deluxe),Frightened Rabbit,2016-04-08,"['indie pop', 'indie rock', 'modern rock', 'scottish indie', 'scottish rock', 'stomp and holler']",202986,40,0.407,0.686,9,-7.331,1,0.0414,0.632,0.566,0.156,0.331,173.867,4
With Or Without You - Remastered,The Joshua Tree (Super Deluxe),U2,1987-03-03,"['irish rock', 'permanent wave', 'rock']",295515,80,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4
Murderer Of Blue Skies,Higher Truth,Chris Cornell,2015-09-18,"['alternative metal', 'alternative rock', 'rock']",220746,41,0.403,0.741,9,-6.661,0,0.0607,0.105,0.0,0.114,0.342,79.826,4
Terminal,Ki,Devin Townsend Project,2009-05-22,"['alternative metal', 'avant-garde metal', 'canadian metal', 'djent', 'progressive metal', 'vancouver metal']",418173,27,0.565,0.437,7,-16.169,0,0.0294,0.452,0.909,0.135,0.165,123.991,4
Terminal,Ki,Devin Townsend Project,2009-05-22,"['alternative metal', 'avant-garde metal', 'canadian metal', 'djent', 'progressive metal', 'vancouver metal']",418173,27,0.565,0.437,7,-16.169,0,0.0294,0.452,0.909,0.135,0.165,123.991,4
Smoke & Mirrors,Smoke & Mirrors,Konoba,2017-01-20,['belgian pop'],284253,30,0.661,0.452,9,-8.221,0,0.0364,0.352,2.08e-06,0.0938,0.25,139.825,4
Waiting on the World to Change,The Continuum Project,Lindsay Ell,2018-05-25,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country pop']",208001,29,0.648,0.436,2,-6.217,1,0.035,0.715,1.59e-05,0.0815,0.557,87.777,4
Waiting on the World to Change,The Continuum Project,Lindsay Ell,2018-05-25,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country pop']",208001,29,0.648,0.436,2,-6.217,1,0.035,0.715,1.59e-05,0.0815,0.557,87.777,4
"Love Theme (From ""The Godfather"")",20 Classic Piano Movie Themes,Pianoramix,2015-08-28,['classify'],147698,27,0.578,0.149,7,-18.299,0,0.0501,0.987,0.861,0.0839,0.33,120.128,4
The Burden,Fear & Love,Weeping Willows,2007-01-01,"['classic swedish pop', 'swedish alternative rock', 'swedish country', 'swedish pop']",236066,42,0.494,0.515,4,-7.97,0,0.0264,0.513,0.00142,0.194,0.287,87.086,4
Hysteria - Live at Rome Olympic Stadium,Live at Rome Olympic Stadium,Muse,2013-11-25,"['modern rock', 'permanent wave', 'rock']",306146,44,0.282,0.902,11,-6.624,0,0.067,6.5e-06,0.592,0.993,0.151,93.03,4
How You Like Me Now? - Raffertie Remix,How You Like Me Now? (Raffertie Remix),The Heavy,2012-08-06,"['bath indie', 'funk', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock']",230000,53,0.595,0.628,1,-9.449,0,0.317,0.183,0.315,0.122,0.17,102.029,4
How I Made My Millions - Remastered,OK Computer OKNOTOK 1997 2017,Radiohead,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",187116,47,0.251,0.243,2,-10.896,1,0.0307,0.989,0.845,0.126,0.247,177.427,4
"Holding On - Recorded at Spotify Studios NYC, 6/07/2017",Spotify Singles,The War On Drugs,2017-08-09,"['indie rock', 'modern rock', 'philly indie']",315953,50,0.544,0.882,6,-8.73,1,0.0319,0.286,0.0176,0.13,0.86,77.24,4
King of a One Horse Town,Waiting on a Song,Dan Auerbach,2017-06-02,"['funk', 'garage rock', 'indie folk', 'modern blues rock', 'modern rock', 'new americana', 'punk blues', 'rock', 'stomp and holler']",226200,54,0.571,0.698,9,-5.056,0,0.0353,0.0824,0.0037,0.279,0.61,91.647,4
Chicago,Illinois,Sufjan Stevens,2005-07-05,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",364613,64,0.579,0.463,7,-9.657,1,0.0303,0.585,0.0,0.0892,0.447,124.977,4
Hysteria - Live from Wembley Stadium,HAARP (Live from Wembley Stadium),Muse,2007-12-03,"['modern rock', 'permanent wave', 'rock']",259066,32,0.195,0.963,0,-5.037,1,0.138,1.46e-05,0.04,0.173,0.125,186.177,4
Drop of Your Ocean,Drop of Your Ocean,Daniel Gidlund,2017-06-07,[],220760,11,0.517,0.281,0,-12.001,1,0.0505,0.751,0.000465,0.0971,0.482,85.523,4
The Canyon Behind Her,El Cielo,Dredg,2002-01-01,['alternative metal'],400120,23,0.189,0.55,11,-7.907,1,0.0504,0.00359,0.221,0.148,0.158,168.899,4
Sheep Go To Heaven,Prolonging the Magic,Cake,1998-02-05,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",228093,51,0.638,0.677,4,-8.867,0,0.04,0.0178,1.17e-05,0.117,0.787,102.591,4
Life Of Sin Pt. 4 - Original Mix,Life Of Sin Series,MitiS,2015-07-21,"['chillstep', 'complextro', 'edm', 'electro house', 'filthstep', 'future bass', 'melodic dubstep', 'pop edm']",275076,25,0.52,0.788,11,-6.393,1,0.034,0.435,0.0918,0.111,0.167,130.015,4
Caffeine,Argonaut EP,Thomston,2014-07-01,"['etherpop', 'indie electropop', 'indie poptimism', 'indie r&b', 'vapor soul']",291550,31,0.591,0.441,6,-10.483,1,0.0389,0.538,0.0126,0.0964,0.191,95.003,4
Angelina (Live),Live! at the Ryman (Live),Tommy Emmanuel,2017-05-19,"['fingerstyle', 'instrumental bluegrass', 'jazz guitar']",207500,17,0.561,0.434,4,-14.713,1,0.0457,0.715,0.0104,0.937,0.44,125.35,4
In A Little While,All That You Can't Leave Behind,U2,2000-01-01,"['irish rock', 'permanent wave', 'rock']",216973,46,0.645,0.596,2,-7.071,1,0.0271,0.458,0.0,0.176,0.52,92.048,4
She Will Be Loved - Radio Mix,Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,"['pop', 'pop rock']",259453,81,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,4
What Is Love,What Is Love,Jaymes Young,2018-03-02,"['indie poptimism', 'modern rock', 'pop']",208673,61,0.466,0.278,1,-10.318,0,0.0265,0.85,1.08e-05,0.13,0.123,98.391,5
Time,Spleen,Kidswaste,2017-02-24,"['electropop', 'indie electropop', 'indie poptimism', 'new french touch', 'vapor soul']",274668,50,0.602,0.422,9,-14.759,1,0.109,0.891,0.696,0.099,0.0459,100.023,4
Fog (Again) [Live],Com Lag: 2+2=5,Radiohead,2004-03-24,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",138400,35,0.284,0.304,2,-14.526,1,0.0318,0.965,0.46,0.817,0.196,133.245,3
Tear It Down,Hot Thoughts,Spoon,2017-03-17,"['alternative dance', 'alternative rock', 'austindie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'rock']",260293,34,0.548,0.727,1,-4.876,0,0.0325,0.247,0.00953,0.0988,0.575,91.54,4
Ave Maria,These Are Special Times,Céline Dion,1998,"['canadian pop', 'dance pop']",295973,42,0.275,0.19,7,-12.314,1,0.0332,0.891,0.000239,0.107,0.0659,79.585,3
My 1-Bedroom,Heartbreak Hits,Theo Katzman,2017-01-06,['retro soul'],269447,37,0.552,0.323,6,-11.672,0,0.161,0.808,0.000284,0.102,0.424,176.514,4
Fitzcarraldo,Longitude,The Frames,2015-07-10,"['irish indie rock', 'irish rock', 'melancholia']",377328,35,0.309,0.798,6,-4.672,0,0.0758,0.0557,0.00099,0.0954,0.526,148.248,4
Sham,Aisha (Original Motion Picture Soundtrack),Amit Trivedi,2010-07-05,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",284626,58,0.722,0.288,4,-10.767,1,0.0444,0.827,1.06e-05,0.12,0.502,119.899,4
Sham,Aisha (Original Motion Picture Soundtrack),Amit Trivedi,2010-07-05,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",284626,58,0.722,0.288,4,-10.767,1,0.0444,0.827,1.06e-05,0.12,0.502,119.899,4
Man like Me,The Futurist,Robert Downey Jr.,2004,[],176640,32,0.476,0.267,5,-10.151,1,0.0334,0.876,0.0,0.123,0.227,112.954,4
The Ramble,Modern Lore,Julian Lage,2018-02-02,"['contemporary jazz', 'jazz fusion', 'jazz guitar']",236053,26,0.358,0.595,11,-8.421,0,0.0357,0.644,0.928,0.187,0.559,90.602,4
Russia on Ice / The Pills I`m Taking - Live,Octane Twisted,Porcupine Tree,2012-11-19,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",902160,30,0.301,0.603,4,-14.156,0,0.0461,0.0118,0.447,0.728,0.154,110.023,4
Poison Tree,Monterey,The Milk Carton Kids,2015-05-19,"['indie folk', 'new americana', 'progressive bluegrass', 'stomp and flutter', 'stomp and holler']",226487,29,0.595,0.153,11,-13.147,1,0.0346,0.869,0.000127,0.111,0.19,108.141,4
The Ash & Clay,The Ash & Clay,The Milk Carton Kids,2013-03-26,"['indie folk', 'new americana', 'progressive bluegrass', 'stomp and flutter', 'stomp and holler']",219066,32,0.593,0.267,2,-14.011,1,0.031,0.934,0.128,0.106,0.431,96.651,4
Name For You,Heartworms,The Shins,2017-03-10,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'stomp and holler']",189493,50,0.639,0.76,0,-5.402,1,0.0317,0.00563,0.0,0.668,0.877,123.089,4
Name For You,Heartworms,The Shins,2017-03-10,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'stomp and holler']",189493,50,0.639,0.76,0,-5.402,1,0.0317,0.00563,0.0,0.668,0.877,123.089,4
Name For You,Heartworms,The Shins,2017-03-10,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'stomp and holler']",189493,50,0.639,0.76,0,-5.402,1,0.0317,0.00563,0.0,0.668,0.877,123.089,4
Name For You,Heartworms,The Shins,2017-03-10,"['albuquerque indie', 'alternative rock', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'stomp and holler']",189493,50,0.639,0.76,0,-5.402,1,0.0317,0.00563,0.0,0.668,0.877,123.089,4
Waves,Tumbleweed,Big Something,2017-02-24,['jam band'],599493,32,0.371,0.904,11,-6.499,1,0.056,0.0376,0.089,0.126,0.182,88.45,4
Mirage,In Silence We Yearn,Oh Hiroshima,2015-11-06,"['instrumental post-rock', 'nordic post-rock', 'orebro indie', 'post-rock']",573882,34,0.209,0.58,10,-7.692,0,0.0327,0.000566,0.855,0.0992,0.113,179.952,4
Jhoom R&B Mix,Jhoom - Ali Zafar (Original),Various Artists,2011-02-14,[],295862,26,0.633,0.397,2,-11.569,1,0.0738,0.742,2.56e-05,0.0844,0.626,79.913,4
Jhoom R&B Mix,Jhoom - Ali Zafar (Original),Various Artists,2011-02-14,[],295862,26,0.633,0.397,2,-11.569,1,0.0738,0.742,2.56e-05,0.0844,0.626,79.913,4
How to Fight Loneliness,Summerteeth,Wilco,1999-03-08,"['alternative country', 'alternative rock', 'chicago indie', 'folk rock', 'indie pop', 'indie rock', 'rock', 'roots rock', 'stomp and holler']",232026,53,0.692,0.378,11,-12.671,0,0.0308,0.596,0.11,0.134,0.4,123.658,4
The Desperate Act,The King of Whys,Owen,2016-07-29,['midwest emo'],213236,18,0.718,0.343,0,-12.178,1,0.0256,0.388,0.392,0.106,0.449,107.026,4
Daughters - Live at C.W. Mitchell Pavillion,"As/Is: Houston, TX - 7/24/04",John Mayer,2004-08-17,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",356586,22,0.524,0.402,2,-12.253,1,0.0293,0.269,1.89e-06,0.714,0.237,126.28,3
Hard Sun,Into The Wild (Music For The Motion Picture),Eddie Vedder,2007-09-18,"['permanent wave', 'rock']",322080,67,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,4
And Here We Test Our Powers Of Observation,Give,The Bad Plus,2004-02-24,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'indie jazz', 'jazz', 'jazz fusion', 'jazz trio', 'modern jazz trio']",261399,37,0.367,0.833,8,-8.8,1,0.0322,0.197,0.803,0.136,0.491,93.08,4
Start A Riot,BANNERS,BANNERS,2016-01-15,"['indie poptimism', 'pop', 'pop rock']",215960,54,0.535,0.728,10,-4.008,0,0.033,0.0135,0.0,0.133,0.376,144.022,4
These Streets,All This Bad Blood,Bastille,2013-01-01,"['metropopolis', 'modern rock', 'pop', 'pop rock']",175146,48,0.614,0.766,9,-6.079,0,0.0386,0.266,2.1e-05,0.176,0.51,97.51,4
Look After You,How To Save A Life,The Fray,2005-09-13,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",266773,66,0.447,0.592,6,-3.015,0,0.0319,0.0575,4.47e-06,0.13,0.283,78.039,4
Truly,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",243640,47,0.44,0.387,4,-9.792,1,0.0279,0.148,0.559,0.0844,0.267,96.556,4
Surfer Girl - Remastered,Surfer Girl (Remastered),The Beach Boys,1963-09-16,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",148533,56,0.522,0.37,2,-8.364,1,0.0253,0.651,0.0,0.142,0.653,105.826,3
True Lovers,Paint,Holy Holy,2017-02-24,"['australian hip hop', 'australian indie', 'australian pop']",259964,61,0.427,0.749,11,-5.092,0,0.0467,0.433,0.0534,0.0903,0.378,139.031,4
True Lovers,Paint,Holy Holy,2017-02-24,"['australian hip hop', 'australian indie', 'australian pop']",259964,61,0.427,0.749,11,-5.092,0,0.0467,0.433,0.0534,0.0903,0.378,139.031,4
My Hero,The Colour And The Shape,Foo Fighters,1997-05-20,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",260026,71,0.374,0.927,4,-4.212,1,0.0652,6.2e-05,0.000177,0.0575,0.301,154.047,4
Lay It on Me,Nation of Two,Vance Joy,2018-02-23,"['folk-pop', 'modern rock', 'pop', 'pop rock']",215493,64,0.733,0.663,5,-5.766,1,0.0322,0.101,6.98e-06,0.0694,0.53,127.974,4
Chocolate,Final Straw,Snow Patrol,2004-01-01,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",181773,55,0.575,0.813,2,-4.34,1,0.0318,0.000542,0.0032,0.131,0.422,118.161,4
Float On,Good News For People Who Love Bad News,Modest Mouse,2004-04-05,"['alternative rock', 'dance-punk', 'double drumming', 'indie pop', 'indie rock', 'modern rock', 'rock', 'washington indie']",208466,71,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,4
Let Me Be Mine,They Want My Soul,Spoon,2014-08-05,"['alternative dance', 'alternative rock', 'austindie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'rock']",205653,36,0.744,0.788,0,-3.755,1,0.0448,0.233,0.055,0.117,0.551,132.361,4
Pieces (Hushed),Black Bear (Hushed),Andrew Belle,2014-10-07,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indie poptimism', 'indiecoustica', 'neo mellow', 'pop rock']",198626,45,0.52,0.279,5,-10.739,0,0.0547,0.894,0.000105,0.103,0.0951,69.642,4
Pieces (Hushed),Black Bear (Hushed),Andrew Belle,2014-10-07,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indie poptimism', 'indiecoustica', 'neo mellow', 'pop rock']",198626,45,0.52,0.279,5,-10.739,0,0.0547,0.894,0.000105,0.103,0.0951,69.642,4
Hannah Hunt,Modern Vampires of the City,Vampire Weekend,2013-05-27,"['baroque pop', 'indie pop', 'indie rock', 'modern rock', 'rock']",237973,57,0.345,0.313,4,-10.098,1,0.0681,0.717,0.000822,0.1,0.164,207.969,4
No Surprises,Hold Me to This - Christopher O'Riley Plays Radiohead,Christopher O'Riley,2005-08-23,[],206533,20,0.288,0.108,5,-26.435,1,0.0362,0.988,0.897,0.0825,0.347,84.171,4
The Tourist,Maps,Message To Bears,2013-11-12,"['compositional ambient', 'focus', 'folktronica', 'post-rock']",264520,42,0.373,0.413,2,-11.216,1,0.0349,0.819,0.301,0.374,0.507,78.518,4
You Are a Memory,Maps,Message To Bears,2013-11-12,"['compositional ambient', 'focus', 'folktronica', 'post-rock']",221746,55,0.133,0.339,9,-10.315,1,0.0339,0.854,0.0422,0.101,0.0291,144.726,5
Mountains,Folding Leaves,Message To Bears,2012,"['compositional ambient', 'focus', 'folktronica', 'post-rock']",234000,55,0.569,0.572,6,-11.363,1,0.0265,0.64,0.56,0.0921,0.658,110.031,4
Daylight Goodbye,Folding Leaves,Message To Bears,2012,"['compositional ambient', 'focus', 'folktronica', 'post-rock']",350526,41,0.302,0.311,1,-14.009,1,0.0349,0.793,0.963,0.106,0.0396,113.963,4
