name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Cruise,Cruise,Attom,2015-03-27,"['new french touch', 'pop edm', 'vapor soul', 'vapor twitch']",180571,26,0.672,0.515,5,-8.573,1,0.0432,0.13,0.856,0.306,0.126,105.009,4
Cruise,Cruise,Attom,2015-03-27,"['new french touch', 'pop edm', 'vapor soul', 'vapor twitch']",180571,26,0.672,0.515,5,-8.573,1,0.0432,0.13,0.856,0.306,0.126,105.009,4
Cruise,Cruise,Attom,2015-03-27,"['new french touch', 'pop edm', 'vapor soul', 'vapor twitch']",180571,26,0.672,0.515,5,-8.573,1,0.0432,0.13,0.856,0.306,0.126,105.009,4
Alligator Sky,All Things Bright And Beautiful,Owl City,2011-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",185306,43,0.541,0.933,11,-4.36,0,0.0887,0.012,0.0,0.0727,0.413,91.97,4
Intro - Live From Spotify NYC,Spotify Sessions,Owl City,2012-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",78426,11,0.694,0.264,10,-17.949,0,0.879,0.587,0.0,0.581,0.67,104.75,5
Each Time You Fall In Love,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",290160,49,0.383,0.534,10,-8.829,1,0.0277,0.468,0.676,0.14,0.276,76.046,4
John Wayne,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",258013,50,0.429,0.457,3,-8.375,1,0.0294,0.35,0.859,0.099,0.183,124.033,4
Opera House,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",364680,50,0.319,0.293,5,-14.145,1,0.0378,0.734,0.85,0.0971,0.0689,115.481,4
Flash,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",274106,47,0.56,0.363,0,-10.367,0,0.0245,0.312,0.85,0.1,0.128,73.215,4
Sunsetz,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",214680,54,0.412,0.477,9,-9.381,0,0.029,0.0542,0.798,0.0975,0.141,75.302,4
Sunsetz,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",214680,54,0.412,0.477,9,-9.381,0,0.029,0.0542,0.798,0.0975,0.141,75.302,4
Tzar,Atomic,Mogwai,2016-04-01,"['british post-rock', 'cosmic post-rock', 'post-rock']",313306,15,0.307,0.5,3,-8.898,1,0.0355,0.067,0.829,0.194,0.0605,140.028,3
Pripyat,Atomic,Mogwai,2016-04-01,"['british post-rock', 'cosmic post-rock', 'post-rock']",259320,14,0.384,0.398,0,-8.29,1,0.0382,0.00217,0.84,0.104,0.0468,119.988,4
Know Your Enemy,21st Century Breakdown,Green Day,2009-05-15,"['permanent wave', 'pop punk', 'punk']",190986,62,0.56,0.958,11,-3.245,1,0.0412,0.0016,4.96e-05,0.0643,0.961,129.984,4
The First Days Of Spring,The First Days Of Spring,Noah And The Whale,2009-01-01,"['indie pop', 'stomp and holler']",399160,41,0.168,0.543,0,-9.485,1,0.0387,0.00398,0.485,0.0946,0.15,177.753,4
Le tour,Le lien,MHA,2016-03-25,[],201786,12,0.447,0.294,2,-15.252,1,0.0323,0.909,0.682,0.109,0.176,159.924,4
Philosophize - Dream Levels,Ocean (Deluxe),Parekh & Singh,2018-02-02,"['indian indie', 'kolkata indie']",204385,31,0.534,0.2,9,-12.888,0,0.0456,0.961,2.75e-06,0.11,0.2,84.691,4
Untitled (How Could This Happen to Me?),Still Not Getting Any,Simple Plan,2004-10-25,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']",239813,51,0.208,0.342,6,-8.702,1,0.0327,0.875,3e-06,0.0908,0.135,186.162,4
Summer Of '69 - MTV Unplugged Version,MTV Unplugged,Bryan Adams,1997-01-01,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",241760,58,0.469,0.598,9,-7.791,1,0.031,0.331,0.0,0.977,0.419,141.11,4
Have You Ever Really Loved A Woman?,18 Til I Die,Bryan Adams,1996-06-04,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",291666,69,0.57,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,3
Have You Ever Really Loved A Woman?,18 Til I Die,Bryan Adams,1996-06-04,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",291666,69,0.57,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,3
Have You Ever Really Loved A Woman?,18 Til I Die,Bryan Adams,1996-06-04,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",291666,69,0.57,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,3
Bullet Proof ... I Wish I Was,The Bends,Radiohead,1995-03-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",208733,54,0.448,0.359,7,-13.559,1,0.0288,0.78,0.671,0.0753,0.0773,80.912,4
Bullet Proof ... I Wish I Was,The Bends,Radiohead,1995-03-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",208733,54,0.448,0.359,7,-13.559,1,0.0288,0.78,0.671,0.0753,0.0773,80.912,4
Bullet Proof ... I Wish I Was,The Bends,Radiohead,1995-03-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",208733,54,0.448,0.359,7,-13.559,1,0.0288,0.78,0.671,0.0753,0.0773,80.912,4
India Rubber,Fake Plastic Trees,Radiohead,1995,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",206320,32,0.589,0.655,9,-14.367,1,0.0577,0.0842,0.0161,0.215,0.526,137.581,4
India Rubber,Fake Plastic Trees,Radiohead,1995,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",206320,32,0.589,0.655,9,-14.367,1,0.0577,0.0842,0.0161,0.215,0.526,137.581,4
India Rubber,Fake Plastic Trees,Radiohead,1995,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",206320,32,0.589,0.655,9,-14.367,1,0.0577,0.0842,0.0161,0.215,0.526,137.581,4
India Rubber,Fake Plastic Trees,Radiohead,1995,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",206320,32,0.589,0.655,9,-14.367,1,0.0577,0.0842,0.0161,0.215,0.526,137.581,4
Always Something,Act One,I Hate Kate,2006,['pop punk'],218146,20,0.56,0.954,0,-2.316,1,0.077,0.0811,6.7e-05,0.379,0.449,110.035,4
Pictures,A Book Of Flying,Kyson,2016-04-01,"['ambient idm', 'vapor soul']",256261,42,0.402,0.207,5,-14.331,0,0.0357,0.819,0.00363,0.155,0.0549,152.566,4
Soon or Never,Who's Feeling Young Now?,Punch Brothers,2012,"['banjo', 'bluegrass', 'indie folk', 'mandolin', 'new americana', 'progressive bluegrass', 'stomp and holler']",285000,32,0.545,0.28,2,-9.302,1,0.0313,0.788,8.78e-05,0.0703,0.188,116.109,4
Manhattan,The Blessed Unrest,Sara Bareilles,2013-07-16,"['acoustic pop', 'dance pop', 'lilith', 'neo mellow', 'pop', 'pop rock']",278546,51,0.415,0.168,9,-12.223,1,0.0404,0.972,0.000585,0.113,0.235,90.321,3
The Summer,Chimney's Afire,Josh Pyke,2008-10-04,"['australian alternative rock', 'australian indie', 'australian singer-songwriter']",203800,52,0.633,0.549,8,-8.395,1,0.0291,0.697,0.0,0.177,0.491,139.992,4
Between the Bars,Between The Bars (EP),The Civil Wars,2012,"['acoustic pop', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",167386,40,0.421,0.21,9,-11.591,0,0.0371,0.893,8.67e-06,0.0997,0.307,117.671,3
Across the Night,Diorama (U.S. Version),Silverchair,2002-07-29,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",339200,36,0.282,0.603,8,-7.0,1,0.0351,0.0136,0.0,0.335,0.224,122.661,4
We Don't Eat,Early in the Morning (Bonus Version),James Vincent McMorrow,2011-01-25,"['indie anthem-folk', 'indie folk', 'irish singer-songwriter', 'neo mellow']",293800,48,0.442,0.364,0,-12.468,1,0.0468,0.91,0.0126,0.123,0.389,124.115,4
Eskimo Kiss,Nothing Of Cities,Years Of Rice And Salt,2011-05-13,['compositional ambient'],488560,38,0.359,0.397,11,-7.99,1,0.0358,0.245,0.72,0.113,0.116,122.57,3
Untitled,Into The Flame,Matt Corby,2012-11-16,"['australian indie', 'australian pop']",310956,41,0.571,0.17,7,-9.288,1,0.0267,0.88,1.09e-05,0.163,0.0833,100.976,3
Untitled,Into The Flame,Matt Corby,2012-11-16,"['australian indie', 'australian pop']",310956,41,0.571,0.17,7,-9.288,1,0.0267,0.88,1.09e-05,0.163,0.0833,100.976,3
Untitled,Into The Flame,Matt Corby,2012-11-16,"['australian indie', 'australian pop']",310956,41,0.571,0.17,7,-9.288,1,0.0267,0.88,1.09e-05,0.163,0.0833,100.976,3
Untitled,Into The Flame,Matt Corby,2012-11-16,"['australian indie', 'australian pop']",310956,41,0.571,0.17,7,-9.288,1,0.0267,0.88,1.09e-05,0.163,0.0833,100.976,3
Wait Up For Me,Spirit,Amos Lee,2016-09-19,"['acoustic pop', 'indie folk', 'lilith', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']",225146,57,0.652,0.24,10,-15.691,1,0.0295,0.678,0.00652,0.0784,0.257,83.02,1
Challenger Part 1 - Flight,Departure Songs,We Lost The Sea,2015-11-27,"['atmospheric post-metal', 'australian post-rock', 'cinematic post-rock', 'instrumental post-rock', 'post-rock']",1426584,21,0.213,0.573,4,-10.595,0,0.0544,0.0253,0.769,0.118,0.0389,130.261,4
Phinedroids and Ferbots,Phineas and Ferb,Various Artists,2009-01-01,[],68400,40,0.866,0.901,0,-5.323,0,0.0425,0.13,0.0,0.171,0.964,122.876,4
The Suite Life of Zack and Cody,Tv Soundtracks's Greatest Themes - Children's Cable Shows,TV Tunesters,2011-09-16,['theme'],61997,36,0.422,0.81,9,-4.277,1,0.0578,0.0333,0.0,0.448,0.727,205.062,4
The Suite Life of Zack and Cody,Tv Soundtracks's Greatest Themes - Children's Cable Shows,TV Tunesters,2011-09-16,['theme'],61997,36,0.422,0.81,9,-4.277,1,0.0578,0.0333,0.0,0.448,0.727,205.062,4
Sky Diver,Maybe I'm Dreaming,Owl City,2008,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",164640,22,0.502,0.473,7,-11.054,1,0.0282,0.0815,0.00259,0.0859,0.364,104.992,4
Iscariot,Walk The Moon,WALK THE MOON,2012-06-19,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",323680,40,0.345,0.259,1,-11.16,1,0.0368,0.918,1.17e-06,0.124,0.152,117.563,4
The Story Never Ends,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],229029,70,0.614,0.126,9,-9.403,1,0.0376,0.911,0.0,0.148,0.351,119.945,4
Early Birdie,Maybe I'm Dreaming,Owl City,2008,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",255640,23,0.441,0.819,10,-8.414,1,0.0374,0.279,0.0176,0.28,0.66,199.863,4
Honey,Seven Seas,Emancipator,2015-09-25,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']",239040,34,0.698,0.361,1,-11.985,0,0.0344,0.86,0.804,0.117,0.637,97.012,4
Elysium,NCS: Infinity,Various Artists,2015-07-31,[],294861,48,0.36,0.512,3,-7.398,0,0.0448,0.139,2.12e-06,0.391,0.198,139.88,4
Some Other Arms,After the Rain,Benjamin Francis Leftwich,2016-08-12,"['chamber pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler', 'york indie']",210240,21,0.541,0.438,7,-9.234,1,0.0236,0.68,0.000132,0.111,0.595,78.041,4
Sunday Best,All The Stars and Boulevards,Augustana,2005,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']",200840,40,0.536,0.694,9,-7.041,1,0.0264,0.0429,0.00268,0.2,0.397,142.07,4
Closing (The End),Lifenotes,Clem Leek,2011-10-25,"['compositional ambient', 'focus', 'nu age']",51000,12,0.262,0.0734,1,-18.538,1,0.0419,0.996,0.957,0.0888,0.0399,83.038,5
Rain Song,Lifenotes,Clem Leek,2011-10-25,"['compositional ambient', 'focus', 'nu age']",151000,14,0.479,0.155,8,-17.171,1,0.0361,0.987,0.912,0.0673,0.118,127.268,3
Hopscotch,Lifenotes,Clem Leek,2011-10-25,"['compositional ambient', 'focus', 'nu age']",79000,12,0.38,0.257,9,-18.985,0,0.0345,0.987,0.87,0.113,0.729,150.037,4
Past the Pasture and Beyond The Hill,Lifenotes,Clem Leek,2011-10-25,"['compositional ambient', 'focus', 'nu age']",131000,17,0.364,0.297,2,-16.214,1,0.0332,0.83,0.814,0.0835,0.0382,120.189,4
Page One,Lifenotes,Clem Leek,2011-10-25,"['compositional ambient', 'focus', 'nu age']",125000,12,0.196,0.482,5,-21.567,0,0.0401,0.981,0.972,0.15,0.122,63.712,5
Page One,Lifenotes,Clem Leek,2011-10-25,"['compositional ambient', 'focus', 'nu age']",125000,12,0.196,0.482,5,-21.567,0,0.0401,0.981,0.972,0.15,0.122,63.712,5
Dance Me to the End of Love (Bonus) - Bonus Track,Barton Hollow,The Civil Wars,2011-02-01,"['acoustic pop', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",185053,46,0.473,0.184,9,-11.182,0,0.029,0.855,0.0,0.145,0.285,110.081,4
"5,000,000,000 Years",I Am an Animal,Whitaker,2015-10-30,[],199120,33,0.889,0.335,2,-8.32,0,0.035,0.123,0.549,0.112,0.267,119.023,4
Remain,Vitals,Mutemath,2015-11-13,['dreamo'],352213,29,0.389,0.38,4,-5.576,1,0.0268,0.541,2.1e-05,0.112,0.0682,81.966,4
Echo,Morning View,Incubus,2001-10-23,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",214333,52,0.588,0.543,2,-10.596,1,0.0268,0.182,0.000516,0.11,0.21,135.95,4
"Lover, You Should Have Come Over",Twentysomething,Jamie Cullum,2009-01-01,"['adult standards', 'contemporary vocal jazz', 'neo mellow', 'neo soul', 'vocal jazz']",287546,22,0.704,0.346,4,-9.12,0,0.0402,0.522,0.0,0.0863,0.168,127.989,3
"Lover, You Should Have Come Over",Twentysomething,Jamie Cullum,2009-01-01,"['adult standards', 'contemporary vocal jazz', 'neo mellow', 'neo soul', 'vocal jazz']",287546,22,0.704,0.346,4,-9.12,0,0.0402,0.522,0.0,0.0863,0.168,127.989,3
Comfortable In My Skin,Spirit Bird,Xavier Rudd,2012-01-01,"['australian indie folk', 'australian reggae fusion', 'neo mellow']",193840,43,0.485,0.274,11,-7.538,1,0.029,0.632,6.82e-06,0.102,0.464,106.803,4
Adelaide Sky,Quiet Down,Adhitia Sofyan,2010,"['indonesian folk', 'indonesian indie', 'indonesian pop']",243720,57,0.546,0.299,6,-10.775,1,0.051,0.848,5.37e-06,0.346,0.219,79.503,4
Adelaide Sky,Quiet Down,Adhitia Sofyan,2010,"['indonesian folk', 'indonesian indie', 'indonesian pop']",243720,57,0.546,0.299,6,-10.775,1,0.051,0.848,5.37e-06,0.346,0.219,79.503,4
Adelaide Sky,Quiet Down,Adhitia Sofyan,2010,"['indonesian folk', 'indonesian indie', 'indonesian pop']",243720,57,0.546,0.299,6,-10.775,1,0.051,0.848,5.37e-06,0.346,0.219,79.503,4
Slaves,Cataclasm,Crywolf,2015-11-20,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",224000,28,0.449,0.51,11,-7.378,0,0.0299,0.197,1.3e-05,0.84,0.0719,120.183,4
Slaves,Cataclasm,Crywolf,2015-11-20,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",224000,28,0.449,0.51,11,-7.378,0,0.0299,0.197,1.3e-05,0.84,0.0719,120.183,4
Some Days,Go Back Home,Audra McDonald,2013-05-17,"['broadway', 'hollywood', 'show tunes']",231360,22,0.251,0.166,9,-10.603,1,0.0521,0.934,0.0,0.209,0.165,73.229,4
"Murder Song (5, 4, 3, 2, 1) - Acoustic",All My Demons Greeting Me as a Friend (Deluxe),AURORA,2014,['norwegian pop'],218666,54,0.441,0.0769,9,-14.846,0,0.0332,0.905,1.62e-06,0.089,0.337,76.776,4
Bellflower Burrows,Grizzly Caterpillar,Alan Gogoll,2015-03-18,"['calming instrumental', 'tassie indie']",236560,28,0.509,0.229,5,-19.393,1,0.0985,0.339,0.886,0.107,0.654,119.52,4
Eloquent Frog,Mulberry Mouse,Alan Gogoll,2017-01-29,"['calming instrumental', 'tassie indie']",170378,21,0.498,0.38,1,-18.753,0,0.0716,0.655,0.887,0.11,0.526,124.08,4
Button on Brown,Mulberry Mouse,Alan Gogoll,2017-01-29,"['calming instrumental', 'tassie indie']",179794,27,0.538,0.337,8,-23.011,1,0.046,0.762,0.853,0.105,0.789,128.56,4
Owl's Friend,Owl's Friend,Alan Gogoll,2017-02-13,"['calming instrumental', 'tassie indie']",221507,31,0.486,0.19,2,-17.187,1,0.0573,0.971,0.923,0.108,0.799,113.487,4
Between the Branches,Blossom,Alan Gogoll,2017-07-12,"['calming instrumental', 'tassie indie']",192316,25,0.583,0.216,7,-21.513,1,0.0424,0.762,0.893,0.114,0.299,92.665,4
Up Til Sunrise,Owl's Friend,Alan Gogoll,2017-02-13,"['calming instrumental', 'tassie indie']",135413,24,0.562,0.361,2,-14.833,1,0.066,0.93,0.93,0.108,0.808,114.571,4
Two More Feathers,Owl's Friend,Alan Gogoll,2017-02-13,"['calming instrumental', 'tassie indie']",169106,29,0.478,0.24,7,-18.066,1,0.0959,0.942,0.942,0.102,0.298,91.259,3
Two More Feathers,Owl's Friend,Alan Gogoll,2017-02-13,"['calming instrumental', 'tassie indie']",169106,29,0.478,0.24,7,-18.066,1,0.0959,0.942,0.942,0.102,0.298,91.259,3
Balabaristas,A Colores,Tristeza,2005-11-22,"['american post-rock', 'post-rock']",367066,36,0.47,0.454,0,-10.435,0,0.0282,0.145,0.806,0.136,0.167,148.875,3
Balabaristas,A Colores,Tristeza,2005-11-22,"['american post-rock', 'post-rock']",367066,36,0.47,0.454,0,-10.435,0,0.0282,0.145,0.806,0.136,0.167,148.875,3
John My Beloved - Live,Carrie & Lowell Live,Sufjan Stevens,2017-04-28,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",349308,29,0.42,0.158,7,-12.463,1,0.0399,0.806,6.17e-05,0.697,0.18,113.785,3
Say Yes,Either/Or,Elliott Smith,1997-02-25,"['alternative rock', 'anti-folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'singer-songwriter']",139000,54,0.499,0.0875,5,-20.383,1,0.05,0.871,0.000221,0.11,0.418,153.439,4
Say Yes,Either/Or,Elliott Smith,1997-02-25,"['alternative rock', 'anti-folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'singer-songwriter']",139000,54,0.499,0.0875,5,-20.383,1,0.05,0.871,0.000221,0.11,0.418,153.439,4
Lonely,Lovely Little Lonely,The Maine,2017-04-07,"['emo', 'modern alternative rock', 'modern rock', 'neon pop punk', 'pop emo', 'pop punk', 'pop rock', 'tempe indie']",152069,36,0.652,0.399,7,-9.909,1,0.0297,0.891,0.663,0.363,0.153,139.969,4
The Mighty Jarl Of Skellige (Legacy),GWENT: The Witcher Card Game (Original Game Soundtrack),Marcin Przybyłowicz,2018-12-04,"['scorecore', 'video game music']",148874,29,0.323,0.66,10,-12.233,1,0.0397,0.0107,0.919,0.41,0.132,80.073,4
Death To Dh'oine!,GWENT: The Witcher Card Game,Mikolai Stroinski,2016-10-28,"['scorecore', 'video game music']",127605,24,0.466,0.596,2,-14.478,1,0.0454,0.743,0.84,0.191,0.292,142.002,4
Nest Of Monsters,GWENT: The Witcher Card Game,Mikolai Stroinski,2016-10-28,"['scorecore', 'video game music']",123000,27,0.627,0.555,1,-10.211,1,0.0236,0.73,0.406,0.123,0.619,95.036,4
How About A Round Of Gwent?,GWENT: The Witcher Card Game (Original Game Soundtrack),Marcin Przybyłowicz,2018-12-04,"['scorecore', 'video game music']",134634,27,0.311,0.44,0,-16.077,1,0.0334,0.261,0.919,0.141,0.221,82.064,3
Wolven Storm - Japanese,Wolven Storm (Japanese),Marcin Przybyłowicz,2015-08-26,"['scorecore', 'video game music']",198400,22,0.629,0.0773,2,-16.36,0,0.0433,0.955,0.0,0.0736,0.612,150.114,4
Wolven Storm - Brazilian Portugeese,Wolven Storm (Brazilian Portugeese),Marcin Przybyłowicz,2015-08-26,"['scorecore', 'video game music']",198400,28,0.583,0.0738,2,-16.41,0,0.0451,0.945,0.0,0.0736,0.461,150.369,4
Wolven Storm - German,Wolven Storm (German),Marcin Przybyłowicz,2015-08-26,"['scorecore', 'video game music']",198400,30,0.624,0.0838,2,-17.259,0,0.0441,0.942,0.0,0.0732,0.64,150.296,4
Wolven Storm - French,Wolven Storm (French),Marcin Przybyłowicz,2015-08-26,"['scorecore', 'video game music']",198400,31,0.789,0.0618,2,-18.689,0,0.0448,0.95,0.0,0.0741,0.621,75.001,4
Wide Is the Gate,"Et Tu, Brute ?",The Red Jumpsuit Apparatus,2013-03-15,"['emo', 'pop punk', 'pop rock', 'screamo']",178596,23,0.495,0.93,10,-3.675,1,0.0366,0.000874,0.0,0.107,0.463,91.466,4
The Weddell Sea,The Endurance,Adam Young,2016-12-01,['indiecoustica'],149026,21,0.164,0.215,10,-15.822,0,0.0373,0.792,0.807,0.124,0.159,58.289,4
Jumper - Edit Version,1998,Various Artists,2017-05-29,[],272973,2,0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00193,0.291,0.624,91.105,4
Jumper - Edit Version,1998,Various Artists,2017-05-29,[],272973,2,0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00193,0.291,0.624,91.105,4
Only the Wild Ones,"America, Location 12",Dispatch,2017-06-02,"['indie folk', 'jam band', 'modern folk rock', 'reggae rock', 'stomp and holler']",253165,62,0.492,0.7,8,-7.001,1,0.0437,0.413,0.00013,0.0996,0.605,110.741,4
Lightning Rod,Ganging Up On The Sun,Guster,2006-06-20,"['boston rock', 'indie pop', 'neo mellow', 'pop rock']",175560,31,0.198,0.264,9,-12.278,1,0.0353,0.797,0.0211,0.0928,0.112,76.75,4
Calcifer,Calcifer,Yoste,2016-03-01,"['indie electropop', 'vapor soul']",187826,47,0.459,0.589,3,-7.093,1,0.0491,0.781,0.127,0.108,0.221,115.067,4
Hauntsly Pinkerdinkle,Acoustics - EP,Yvette Young,2014-03-25,['math pop'],250520,26,0.267,0.179,2,-17.405,1,0.0336,0.757,0.0104,0.105,0.219,149.104,1
Fall Asleep,Inland,Jars Of Clay,2013-08-27,"['ccm', 'christian alternative rock', 'christian music', 'worship']",284928,41,0.459,0.148,0,-14.072,1,0.0321,0.887,0.0,0.193,0.137,72.677,4
No Surprises - Instrumental,MCP Performs Radiohead: OK Computer (Instrumental Version),Molotov Cocktail Piano,2017-05-19,['piano cover'],238578,2,0.586,0.132,5,-20.069,1,0.0398,0.945,0.936,0.112,0.286,74.984,4
Climbing Up the Walls - Instrumental Version,MCP Performs Radiohead: OK Computer (Instrumental Version),Molotov Cocktail Piano,2017-05-19,['piano cover'],244848,1,0.589,0.166,11,-16.79,0,0.0652,0.932,0.942,0.11,0.0486,74.99,4
Let Down - Instrumental Version,MCP Performs Radiohead: OK Computer (Instrumental Version),Molotov Cocktail Piano,2017-05-19,['piano cover'],308773,2,0.643,0.256,9,-19.334,1,0.0383,0.922,0.892,0.106,0.17,102.025,4
Subterranean Homesick Alien - Instrumental Version,MCP Performs Radiohead: OK Computer (Instrumental Version),Molotov Cocktail Piano,2017-05-19,['piano cover'],278710,1,0.6,0.13,0,-17.2,1,0.0438,0.877,0.933,0.11,0.0357,148.966,3
Wolf,Threads,"Now, Now",2012-03-06,"['dreamo', 'electropop', 'indie poptimism', 'indie rock', 'indietronica', 'minneapolis indie', 'shimmer pop']",266066,40,0.49,0.79,10,-7.42,0,0.0331,0.000183,0.00627,0.121,0.522,141.984,4
Wolf,Threads,"Now, Now",2012-03-06,"['dreamo', 'electropop', 'indie poptimism', 'indie rock', 'indietronica', 'minneapolis indie', 'shimmer pop']",266066,40,0.49,0.79,10,-7.42,0,0.0331,0.000183,0.00627,0.121,0.522,141.984,4
Love Like Ghosts,Strange Trails,Lord Huron,2015-04-07,"['indie folk', 'indie pop', 'stomp and holler']",224061,55,0.47,0.548,9,-7.227,1,0.0271,0.77,0.0014,0.123,0.186,137.084,4
1000x,High,Jarryd James,2016-07-29,"['australian alternative pop', 'australian r&b']",241400,54,0.547,0.576,8,-7.122,1,0.0315,0.156,0.0296,0.0797,0.0594,111.958,4
Fresh Eyes,The Good Parts,Andy Grammer,2017-12-01,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",198001,69,0.828,0.56,0,-6.685,1,0.0327,0.548,3.66e-05,0.15,0.872,122.054,4
Play That Song,a girl a bottle a boat,Train,2017-01-27,"['dance pop', 'neo mellow', 'pop', 'pop rock']",243253,69,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25e-06,0.0972,0.482,98.959,4
Push,Yourself or Someone Like You,Matchbox Twenty,1996-10-01,"['neo mellow', 'pop rock', 'post-grunge']",238666,72,0.42,0.672,6,-7.902,1,0.027,0.0067,0.0,0.108,0.476,168.019,4
She Sets The City On Fire,Something Worth Saving,Gavin DeGraw,2016-09-09,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",218706,58,0.615,0.612,4,-6.413,1,0.0522,0.0131,0.0,0.0821,0.59,125.882,4
Love Song,Little Voice,Sara Bareilles,2007-07-03,"['acoustic pop', 'dance pop', 'lilith', 'neo mellow', 'pop', 'pop rock']",258826,76,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.052,4
Fire and the Flood,Dream Your Life Away (Special Edition),Vance Joy,2014-09-09,"['folk-pop', 'modern rock', 'pop', 'pop rock']",249382,68,0.596,0.827,5,-4.402,1,0.0372,0.0242,0.0,0.0958,0.329,115.034,4
Over My Head (Cable Car),How To Save A Life,The Fray,2005-09-13,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",236266,70,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,4
Over My Head (Cable Car),How To Save A Life,The Fray,2005-09-13,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",236266,70,0.592,0.729,8,-4.156,1,0.0448,0.022,0.0,0.0653,0.709,116.03,4
Bubbly,Coco,Colbie Caillat,2007-01-01,"['acoustic pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",196280,71,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904,4
Love Me Better,The Afterlove,James Blunt,2017-03-24,"['neo mellow', 'pop', 'pop rock']",218529,52,0.669,0.582,9,-7.419,1,0.0665,0.044,1.38e-05,0.0744,0.492,89.99,4
