name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
The Prince Of The Hanging Gardens,The Hanging Gardens Of Beatenberg,Beatenberg,2014-01-01,"['cape town indie', 'south african alternative', 'south african pop']",284893,42,0.662,0.482,7,-10.777,1,0.044,0.504,0.0,0.133,0.344,125.087,4
The Prince Of The Hanging Gardens,The Hanging Gardens Of Beatenberg,Beatenberg,2014-01-01,"['cape town indie', 'south african alternative', 'south african pop']",284893,42,0.662,0.482,7,-10.777,1,0.044,0.504,0.0,0.133,0.344,125.087,4
Quantum Immortality (AWAY Remix),Quantum Immortality (AWAY Remix),Crywolf,2018-01-26,"['chillstep', 'edm', 'indie poptimism', 'melodic dubstep']",265000,36,0.385,0.542,2,-4.722,1,0.0831,0.272,0.0,0.0984,0.204,173.91,4
Us - Acoustic,Us (Acoustic),Anna of the North,2016-10-14,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'vapor pop', 'vapor soul']",235030,37,0.292,0.181,2,-12.609,1,0.0367,0.967,4.47e-05,0.105,0.161,81.532,4
Just A Memory (feat. Regina Spektor),A Moment Apart (Deluxe Edition),ODESZA,2018-11-30,"['chillwave', 'ninja']",236794,50,0.447,0.301,0,-7.051,1,0.0302,0.619,0.00153,0.0592,0.0532,120.123,4
"Something's Missing - Live in Philadelphia, PA & Hartford, CT","As/Is: Philadelphia, PA/Hartford, CT - 8/14-8/15/04",John Mayer,2004-08-31,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",390613,24,0.352,0.798,1,-7.448,0,0.0468,0.00381,0.00245,0.881,0.448,150.629,4
When You Were Young - Calvin Harris Remix,Direct Hits,The Killers,2013-01-01,"['modern rock', 'permanent wave', 'rock']",372800,46,0.586,0.918,11,-4.399,1,0.0942,0.000162,0.0543,0.199,0.459,130.013,4
When You Were Young - Calvin Harris Remix,Direct Hits,The Killers,2013-01-01,"['modern rock', 'permanent wave', 'rock']",372800,46,0.586,0.918,11,-4.399,1,0.0942,0.000162,0.0543,0.199,0.459,130.013,4
My Mistakes Were Made for You,Nite Tales,Noirre,2014-06-10,[],226261,37,0.718,0.43,0,-15.175,0,0.0345,0.663,0.0381,0.0645,0.588,117.995,4
Gymnopedie,Believe,Emile Pandolfi,2005-01-01,"['calming instrumental', 'classify', 'new age', 'new age piano']",265400,42,0.442,0.0374,7,-22.287,1,0.0557,0.99,0.936,0.0959,0.243,68.66,4
If You’re Too Shy (Let Me Know) - Edit,If You’re Too Shy (Let Me Know),The 1975,2020-04-23,"['indie pop', 'modern alternative rock', 'nu gaze', 'pop', 'rock']",239876,72,0.651,0.806,2,-4.842,1,0.0311,0.00399,0.00455,0.0927,0.386,125.641,4
Sentimental,WMD,WMD,2015-06-01,['chill beats'],312900,40,0.558,0.159,11,-14.231,0,0.0268,0.806,0.87,0.104,0.221,99.99,4
6 AM,A Flourish and a Spoil,The Districts,2015-02-10,['lancaster pa indie'],344813,33,0.457,0.553,0,-7.708,1,0.0323,0.394,0.000187,0.102,0.453,129.407,4
"Something's Missing - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",Any Given Thursday,John Mayer,2003-01-30,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",407466,32,0.49,0.765,4,-7.54,1,0.0382,0.0708,0.00324,0.708,0.493,76.558,4
The Tip Of The Iceberg,Ocean Eyes,Owl City,2009-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",202973,44,0.6,0.775,1,-5.068,1,0.029,6.87e-05,0.0136,0.0489,0.402,135.025,4
Sunshine On My Shoulders,Tug Of War,Carly Rae Jepsen,2008-09-30,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",215173,33,0.705,0.609,0,-7.542,1,0.025,0.169,4.33e-05,0.0879,0.601,91.001,4
Sunshine On My Shoulders,Tug Of War,Carly Rae Jepsen,2008-09-30,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",215173,33,0.705,0.609,0,-7.542,1,0.025,0.169,4.33e-05,0.0879,0.601,91.001,4
Something's Got Me Started,God Bless the IRS,Swingfly,2009-04-27,[],158946,33,0.639,0.941,9,-9.174,1,0.0505,0.284,0.0,0.627,0.571,92.493,4
New In Town,New In Town,John Mulaney,2012-01-31,"['comedy', 'comic']",152386,42,0.51,0.944,2,-6.827,1,0.926,0.823,0.0,0.964,0.153,93.792,3
New In Town,New In Town,John Mulaney,2012-01-31,"['comedy', 'comic']",152386,42,0.51,0.944,2,-6.827,1,0.926,0.823,0.0,0.964,0.153,93.792,3
New In Town,New In Town,John Mulaney,2012-01-31,"['comedy', 'comic']",152386,42,0.51,0.944,2,-6.827,1,0.926,0.823,0.0,0.964,0.153,93.792,3
New In Town,New In Town,John Mulaney,2012-01-31,"['comedy', 'comic']",152386,42,0.51,0.944,2,-6.827,1,0.926,0.823,0.0,0.964,0.153,93.792,3
Verge - Commentary,Mobile Orchestra (Track By Track Commentary),Owl City,2015-07-09,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",212950,18,0.545,0.528,7,-9.695,1,0.427,0.467,0.0,0.102,0.549,127.367,3
Big Sis,SALES LP,SALES,2016-04-20,['orlando indie'],166400,61,0.825,0.482,2,-8.29,1,0.0378,0.876,0.209,0.101,0.338,99.991,4
Outcast,Outcast EP,Mainland,2015-12-04,['brooklyn indie'],230120,32,0.49,0.866,4,-4.737,0,0.0446,0.00117,3.06e-05,0.122,0.685,155.998,4
Daydream in Blue - BBC Radio 2 Session,Dear John EP,I Monster,2009-11-02,"['downtempo', 'electronica', 'trip hop']",238737,52,0.849,0.178,5,-14.839,0,0.0619,0.236,0.459,0.0756,0.317,135.335,4
Daydream in Blue - BBC Radio 2 Session,Dear John EP,I Monster,2009-11-02,"['downtempo', 'electronica', 'trip hop']",238737,52,0.849,0.178,5,-14.839,0,0.0619,0.236,0.459,0.0756,0.317,135.335,4
XO,i think you think too much of me,EDEN,2016-08-19,"['indie poptimism', 'modern rock', 'pop']",159512,73,0.611,0.39,2,-5.861,0,0.116,0.625,0.0,0.118,0.617,163.897,4
Redline,Redline,Beeches,2017-04-14,['pop folk'],209917,20,0.503,0.936,9,-7.287,1,0.101,0.00106,0.000241,0.15,0.427,144.951,4
Cuts Like A Knife,Cuts Like A Knife,Bryan Adams,1983-01-18,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",319800,51,0.469,0.464,7,-17.281,1,0.0263,0.0179,2.87e-06,0.577,0.601,95.921,4
A Toast and a Spirit,"Girl, Say",Vacation Manor,2016-04-23,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock']",209453,55,0.61,0.824,9,-5.217,1,0.0347,0.014,1.69e-05,0.138,0.472,128.025,4
Dream Girl,SUSTO,Susto,2014-04-01,"['deep new americana', 'indie folk', 'new americana', 'roots rock', 'south carolina indie', 'stomp and holler']",220725,38,0.597,0.585,9,-7.388,1,0.0294,0.551,0.000221,0.11,0.325,140.054,4
Skeletons,LIVE FROM VATNAGARÐAR,Of Monsters and Men,2013-01-01,"['folk-pop', 'indie pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",207197,48,0.303,0.654,5,-8.595,1,0.0522,0.0925,0.0101,0.315,0.0374,110.856,4
Over You,Cashew Chemists,Cashew Chemists,2013-01-05,['singaporean indie'],211240,26,0.539,0.803,11,-3.672,1,0.0348,0.0101,0.00747,0.0848,0.657,116.099,4
Say Your Name,Thank You Thank You,Blah Blah Blah,2011-08-23,['chicago indie'],213967,31,0.529,0.648,0,-8.094,1,0.0273,0.359,0.535,0.278,0.462,108.822,4
Gold Chains,Give It Up - EP,Goldensuns,2016-05-11,[],242000,26,0.514,0.633,0,-7.143,1,0.0336,0.0188,0.283,0.607,0.4,120.029,4
How Could I Not Be Enough,How Could I Not Be Enough,Roah Summit,2017-04-28,[],266465,20,0.559,0.491,2,-8.397,1,0.0346,0.695,0.00485,0.0859,0.321,130.093,4
Wolf Runner,Wolf Runner,Eyes on the Shore,2016-08-12,[],251459,23,0.481,0.766,0,-7.182,1,0.0271,0.000166,0.424,0.0751,0.216,88.025,4
I Always Knew/Hotline Bling - Live / Acoustic,Live And Unplugged,The Struts,2017-03-03,"['glam rock', 'modern alternative rock', 'modern rock']",269978,39,0.705,0.462,10,-7.39,1,0.0319,0.483,0.0,0.141,0.417,124.679,4
Uncomfortable,Uncomfortable,Wallows,2017-09-13,"['indie pop', 'modern rock', 'rock']",294015,64,0.395,0.768,2,-2.81,1,0.0311,0.115,0.0204,0.286,0.251,142.016,4
Seven,Seven + Mary,Rainbow Kitten Surprise,2013-11-19,"['indie folk', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'stomp and holler']",225413,59,0.641,0.531,2,-7.243,1,0.157,0.0492,0.0,0.118,0.194,135.564,4
Melon Yellow,Souvlaki,Slowdive,1994-11-05,"['alternative rock', 'art pop', 'dream pop', 'indie rock', 'nu gaze', 'reading indie', 'shoegaze']",233506,38,0.397,0.379,6,-10.473,0,0.0301,0.438,0.742,0.0751,0.31,128.348,4
"Harness Your Hopes - (BBC Evening Session January 15, 1997)",Brighten the Corners: Nicene Creedence Ed.,Pavement,1997,"['alternative pop', 'alternative rock', 'anti-folk', 'art rock', 'dance rock', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new wave', 'rock']",162173,25,0.55,0.738,6,-6.762,0,0.0336,0.0144,0.0,0.256,0.875,114.265,4
temporary nothing,plum blossom,mxmtoon,2018-12-07,"['bedroom pop', 'indie pop', 'lo-fi beats', 'pop']",187243,56,0.556,0.0887,6,-18.289,1,0.0596,0.935,3.27e-06,0.116,0.198,78.744,4
Threat of Joy,Future Present Past,The Strokes,2016-06-03,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",264724,62,0.59,0.704,0,-7.058,1,0.0284,0.223,0.0825,0.103,0.691,137.968,4
Cry Me A River (triple j Like A Version),Cry Me A River (triple j Like A Version),Methyl Ethel,2016,"['australian garage punk', 'australian hip hop', 'australian indie', 'australian indie rock', 'australian pop']",307533,30,0.584,0.506,8,-7.242,0,0.0492,0.422,0.00356,0.0938,0.408,147.929,4
Junk Of The Heart (Happy) [Live At Spotify],Live At Spotify,The Kooks,2012-01-01,"['brighton indie', 'indie pop', 'modern rock', 'rock']",184840,24,0.684,0.564,2,-8.146,1,0.0316,0.398,0.0,0.732,0.678,145.042,4
Words,This Empty Northern Hemisphere,Gregory Alan Isakov,2009-05-15,"['indie folk', 'new americana', 'pop folk', 'stomp and flutter', 'stomp and holler']",241626,53,0.476,0.145,1,-17.652,1,0.0395,0.929,0.0172,0.11,0.111,117.143,3
One Month,One Month,Dead Poet Society,2017-03-27,"['boston indie', 'modern alternative rock', 'modern rock']",213130,32,0.361,0.291,0,-7.631,1,0.0337,0.968,0.00037,0.11,0.439,94.094,4
Forty-Five,DICKIE,DICKIE,2015-08-07,[],354040,32,0.295,0.524,9,-10.724,1,0.0451,0.727,0.0311,0.0853,0.0374,87.89,4
Gold,Wild,Streets of Laredo,2016-10-21,"['auckland indie', 'nz folk']",233560,29,0.41,0.479,4,-7.141,1,0.0256,0.0425,0.109,0.149,0.145,78.599,4
Anxiété,Vamonos,Naive Thieves,2014-04-29,[],141440,25,0.556,0.782,5,-5.751,0,0.0432,0.0524,0.763,0.224,0.653,115.984,4
Come on Mess Me Up,This Is Our Vice,Cub Sport,2016-03-04,"['australian hip hop', 'australian indie', 'australian indie rock', 'australian pop', 'brisbane indie']",203640,53,0.344,0.592,4,-5.582,1,0.0323,0.0626,5.98e-06,0.13,0.0396,149.724,4
Mona Lisa,Growl Pop,Dan & Drum,2017-02-28,[],209397,44,0.917,0.541,0,-8.498,1,0.0915,0.625,0.0386,0.239,0.281,109.999,4
Oceans,Lagoons,Tigers in the Sky,2016-12-12,['hawaiian indie'],160080,42,0.382,0.181,2,-12.788,1,0.0313,0.962,0.0585,0.125,0.293,82.014,4
On My Own,Otero War,Caveman,2016-06-17,['brooklyn indie'],211426,21,0.468,0.869,9,-4.278,1,0.0485,0.00594,1.19e-05,0.121,0.233,132.067,4
Dead Poet,Uncommon Good,Busty and the Bass,2017-09-08,['retro soul'],331573,32,0.387,0.3,10,-9.45,0,0.0349,0.782,0.0125,0.0943,0.0794,78.841,4
Alone at Sea - Live @ Islington Assembly Hall,Where We Stood (In Concert),The Pineapple Thief,2017-09-08,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",335092,20,0.526,0.742,2,-10.452,0,0.0347,0.000299,0.0129,0.884,0.66,94.998,4
1973 - Acoustic,All the Lost Souls,James Blunt,2007-09-17,"['neo mellow', 'pop', 'pop rock']",209680,58,0.632,0.378,9,-11.462,1,0.0306,0.884,2.63e-05,0.11,0.347,125.128,4
1973 - Acoustic,All the Lost Souls,James Blunt,2007-09-17,"['neo mellow', 'pop', 'pop rock']",209680,58,0.632,0.378,9,-11.462,1,0.0306,0.884,2.63e-05,0.11,0.347,125.128,4
Harvest Love,Flow State,Tash Sultana,2018-08-31,['australian reggae fusion'],365928,43,0.273,0.249,2,-9.066,1,0.0291,0.311,6.4e-06,0.122,0.191,94.141,4
French Exit,Burst Apart,The Antlers,2011-05-10,"['art pop', 'brooklyn indie', 'chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'stomp and holler']",243704,30,0.597,0.511,5,-8.279,1,0.0277,0.55,0.919,0.131,0.316,105.003,4
Meet the Music Meister,The Flash (Music from the Special Episode: Duet),Various Artists,2017-03-22,[],165906,29,0.624,0.134,8,-19.786,1,0.0391,0.883,0.908,0.127,0.165,120.021,4
Super Friend,The Flash (Music from the Special Episode: Duet),Various Artists,2017-03-22,[],134626,50,0.51,0.526,0,-7.276,1,0.225,0.585,0.0,0.243,0.526,144.895,4
Every Thought A Thought Of You,It's All Crazy! It's All False! It's All A Dream! It's Alright,mewithoutYou,2009-01-01,"['dreamo', 'emo', 'philly indie', 'progressive post-hardcore', 'screamo']",211426,35,0.611,0.785,6,-5.46,0,0.0317,0.0444,0.00071,0.118,0.672,77.452,4
"Death of a Bachelor - Live at Amway Center, Orlando, FL, 4/14/2017",All My Friends We're Glorious: Death of a Bachelor Tour Live,Panic! At The Disco,2017-12-15,"['baroque pop', 'emo', 'modern rock', 'pop punk']",207671,39,0.377,0.807,0,-5.452,1,0.0932,0.0227,0.0,0.99,0.312,139.611,4
"Death of a Bachelor - Live at Amway Center, Orlando, FL, 4/14/2017",All My Friends We're Glorious: Death of a Bachelor Tour Live,Panic! At The Disco,2017-12-15,"['baroque pop', 'emo', 'modern rock', 'pop punk']",207671,39,0.377,0.807,0,-5.452,1,0.0932,0.0227,0.0,0.99,0.312,139.611,4
Big Jet Plane,Down The Way,Angus & Julia Stone,2010-03-30,"['australian indie folk', 'indie folk', 'neo mellow']",239146,65,0.762,0.387,10,-8.643,0,0.0277,0.239,0.00756,0.13,0.273,109.959,4
La Belle Femme,Pain / Ache / Loving,HUNNY,2015-10-09,"['indie pop', 'indietronica', 'modern alternative rock', 'modern rock']",187880,43,0.605,0.859,9,-3.859,1,0.0414,0.00282,0.0,0.202,0.389,122.979,4
End of the World,Love Gloom,Night Riots,2017-03-07,"['indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock']",227880,28,0.548,0.929,11,-3.893,0,0.0452,0.000257,1.02e-05,0.727,0.523,142.018,4
Bottom Of The Deep Blue Sea,Loner,MISSIO,2017-05-19,"['indie poptimism', 'modern alternative rock', 'modern rock', 'rock']",231586,63,0.573,0.754,4,-4.788,1,0.0329,0.0248,0.00019,0.104,0.241,132.964,4
Sweater Weather,I Love You.,The Neighbourhood,2013-04-19,"['modern alternative rock', 'modern rock', 'pop', 'rock']",240400,84,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
The Stable Song,"That Sea, The Gambler",Gregory Alan Isakov,2007-01-01,"['indie folk', 'new americana', 'pop folk', 'stomp and flutter', 'stomp and holler']",360933,67,0.625,0.432,2,-11.948,1,0.0283,0.633,0.00242,0.127,0.361,137.926,4
"Honey, It's Alright",The Weatherman,Gregory Alan Isakov,2013-07-09,"['indie folk', 'new americana', 'pop folk', 'stomp and flutter', 'stomp and holler']",191080,43,0.471,0.0775,0,-15.664,1,0.0562,0.94,0.00675,0.106,0.0839,132.02,3
This Empty Northern Hemisphere,This Empty Northern Hemisphere,Gregory Alan Isakov,2009-05-15,"['indie folk', 'new americana', 'pop folk', 'stomp and flutter', 'stomp and holler']",300400,46,0.361,0.341,5,-12.62,1,0.03,0.715,0.0147,0.105,0.0657,93.451,4
"If I Go, I'm Goin",This Empty Northern Hemisphere,Gregory Alan Isakov,2009-05-15,"['indie folk', 'new americana', 'pop folk', 'stomp and flutter', 'stomp and holler']",267160,64,0.496,0.0672,3,-17.285,1,0.0348,0.762,0.0171,0.109,0.176,114.059,4
Between the Stars,Midnight Waves,Canyon City,2016-09-09,"['acoustic pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']",252013,47,0.484,0.292,11,-13.098,1,0.0348,0.868,0.000372,0.0903,0.0781,95.443,4
Between the Stars,Midnight Waves,Canyon City,2016-09-09,"['acoustic pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']",252013,47,0.484,0.292,11,-13.098,1,0.0348,0.868,0.000372,0.0903,0.0781,95.443,4
Between the Stars,Midnight Waves,Canyon City,2016-09-09,"['acoustic pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']",252013,47,0.484,0.292,11,-13.098,1,0.0348,0.868,0.000372,0.0903,0.0781,95.443,4
Into The Barrens,Waking Up The Giants,Grizfolk,2015-12-04,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler', 'swedish alternative rock']",196120,36,0.518,0.947,5,-4.708,0,0.0454,0.00501,0.124,0.315,0.362,127.993,4
Balladino,Inanimate Objects,Atlas Genius,2015-08-28,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']",239973,38,0.372,0.766,1,-5.12,0,0.0328,0.0316,0.0,0.115,0.284,138.758,4
Dead,Mine EP,Phoebe Ryan,2015-06-09,"['dance pop', 'electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'pop']",219586,36,0.65,0.631,0,-6.103,1,0.0515,0.0469,0.00223,0.151,0.755,161.066,4
stargazing (feat. Vancouver Sleep Clinic),stargazing (feat. Vancouver Sleep Clinic),gnash,2017-03-31,"['pop', 'sad rap']",113658,33,0.503,0.284,2,-10.807,1,0.0509,0.701,0.0,0.139,0.308,107.37,3
American Love,LOVETAP!,Smallpools,2015-03-24,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'la indie', 'la pop', 'metropopolis', 'modern alternative rock', 'modern rock', 'pop rock']",179346,45,0.434,0.68,8,-4.84,1,0.0322,0.000525,0.0243,0.211,0.403,156.941,4
Deadwater,Don't You,Wet,2016-01-29,"['brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'vapor soul']",217000,46,0.657,0.467,10,-8.849,1,0.0437,0.316,0.00215,0.0891,0.21,135.143,4
The Longest Drive (Nyc Mix),Stereo Hype,VHS Collection,2016-09-30,"['alternative dance', 'chillwave', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'nyc pop', 'shimmer pop', 'vapor soul']",213883,29,0.641,0.728,9,-6.171,0,0.0345,0.642,0.00058,0.123,0.602,125.049,4
Cringe - Stripped,Bank On The Funeral (Stripped),Matt Maeson,2019-10-18,"['indie pop', 'modern rock', 'rock']",223466,61,0.752,0.276,5,-8.901,1,0.0463,0.876,0.0,0.103,0.275,126.135,4
Never Hurt Again,Silhouettes,Aquilo,2017-01-27,"['indie anthem-folk', 'indie cafe pop', 'vapor soul']",179841,36,0.865,0.605,8,-7.492,0,0.15,0.0399,0.0114,0.0964,0.489,110.052,4
Salt,Language & Perspective,Bad Suns,2014-07-01,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock']",226477,49,0.715,0.93,8,-3.637,1,0.0499,0.0628,0.00356,0.13,0.922,120.029,4
2 / 14,My Thoughts on You,The Band CAMINO,2016-04-01,"['electropop', 'hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop', 'pop rock']",163690,65,0.607,0.708,9,-7.428,1,0.0539,0.377,0.0,0.294,0.551,97.005,4
Traveling at the Speed of Light,How Do You Feel Now?,Joywave,2015-04-14,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rochester ny indie', 'rock', 'shimmer pop']",453600,42,0.57,0.636,0,-7.161,0,0.0418,0.315,0.00428,0.0784,0.364,135.01,4
Drifting Away,Summer Is Like a Dream,khai dreams,2017-08-26,"['indie pop', 'lo-fi beats', 'pop']",192500,65,0.521,0.268,1,-15.199,1,0.0407,0.739,0.177,0.0718,0.272,119.879,4
Troublemaker,Waking Up The Giants,Grizfolk,2015-12-04,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler', 'swedish alternative rock']",209706,48,0.566,0.819,6,-5.246,0,0.0581,0.00203,0.00339,0.0941,0.525,112.91,4
first day of my life (feat. goody grace),us,gnash,2016-03-25,"['pop', 'sad rap']",189361,45,0.618,0.136,10,-20.099,1,0.0459,0.769,2.25e-05,0.128,0.311,89.771,4
So I Met Someone,So I Met Someone,VHS Collection,2017-05-25,"['alternative dance', 'chillwave', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'nyc pop', 'shimmer pop', 'vapor soul']",220666,49,0.605,0.725,0,-5.854,1,0.0344,0.0461,1.93e-05,0.121,0.559,88.979,4
No Answers,"For a Moment, I Was Lost",Amber Run,2017-02-10,"['indie anthem-folk', 'indie cafe pop', 'indie folk', 'modern alternative rock', 'modern rock']",231813,30,0.359,0.801,11,-5.939,0,0.0564,0.0142,0.00078,0.186,0.177,173.811,4
Lately,Still Run,Wet,2018-07-13,"['brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'vapor soul']",231880,40,0.662,0.56,1,-8.94,1,0.0564,0.45,0.0483,0.125,0.444,147.963,4
When You Loved Me Least,When You Loved Me Least,Michl,2016-02-12,"['electropop', 'indie poptimism', 'vapor soul']",216906,48,0.452,0.4,10,-8.741,0,0.169,0.463,1.73e-05,0.101,0.0958,137.238,4
Aawake At Night,3,half•alive,2017-04-24,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",199056,60,0.592,0.728,7,-6.342,0,0.205,0.351,1.03e-05,0.459,0.395,62.966,4
Find My Way,Nice Colors,khai dreams,2018-05-17,"['indie pop', 'lo-fi beats', 'pop']",164017,60,0.866,0.67,9,-6.139,0,0.242,0.348,0.0,0.1,0.519,98.007,4
Sleepy Eyes,Elohim (Deluxe Edition),Elohim,2019-04-26,"['electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'la pop', 'vapor soul', 'vapor twitch']",202886,57,0.608,0.736,6,-6.7,1,0.165,0.051,0.0,0.215,0.489,97.038,4
Insomniac,"For a Moment, I Was Lost",Amber Run,2017-02-10,"['indie anthem-folk', 'indie cafe pop', 'indie folk', 'modern alternative rock', 'modern rock']",193880,29,0.45,0.746,8,-6.865,0,0.0348,0.00199,0.061,0.129,0.325,88.442,4
Bohemian Bird,Waking Up The Giants,Grizfolk,2015-12-04,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler', 'swedish alternative rock']",222226,39,0.435,0.637,1,-8.081,0,0.0514,0.0294,0.00461,0.0971,0.173,145.034,3
Bohemian Bird,Waking Up The Giants,Grizfolk,2015-12-04,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler', 'swedish alternative rock']",222226,39,0.435,0.637,1,-8.081,0,0.0514,0.0294,0.00461,0.0971,0.173,145.034,3
In Love,In Love,khai dreams,2018-02-12,"['indie pop', 'lo-fi beats', 'pop']",69389,64,0.511,0.235,5,-13.345,1,0.127,0.918,0.0,0.105,0.584,117.769,4
Ivory Black,Hallucinate,Oliver Riot,2015-11-04,['indie anthem-folk'],267585,55,0.406,0.257,0,-13.121,1,0.0575,0.889,0.00195,0.117,0.102,139.337,4
Love Like Revenge,Disappear Here,Bad Suns,2016-09-16,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock']",223906,39,0.631,0.837,1,-5.954,1,0.0374,0.00694,0.0252,0.358,0.496,109.987,4
feelings are fatal,plum blossom,mxmtoon,2018-12-07,"['bedroom pop', 'indie pop', 'lo-fi beats', 'pop']",124853,70,0.545,0.169,0,-16.249,1,0.132,0.908,0.0,0.0942,0.482,98.225,4
Lonely Life,iii,Miike Snow,2016-03-04,"['alternative dance', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']",195226,38,0.584,0.796,0,-4.951,1,0.0362,0.0633,0.000247,0.318,0.365,92.011,4
Past Lives,Sunlit Youth,Local Natives,2016-09-09,"['chillwave', 'electropop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'rock', 'shimmer pop', 'stomp and holler', 'vapor soul']",223493,45,0.52,0.785,2,-5.689,1,0.0405,0.000454,0.00402,0.0751,0.267,116.967,4
Hymnals - RAC Mix,Hymnals (RAC Mix),Grizfolk,2015-04-07,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler', 'swedish alternative rock']",219943,48,0.604,0.806,7,-6.416,0,0.0467,0.0126,0.00803,0.176,0.0894,131.95,4
Drunk,How You Gonna Stop It?,Mating Ritual,2017-06-09,"['hopebeat', 'indie poptimism', 'indietronica', 'shimmer pop', 'vapor soul']",381358,36,0.484,0.745,0,-5.856,1,0.0365,0.0039,0.163,0.0804,0.34,124.011,4
Free Animal,Free Animal,Foreign Air,2016-09-02,"['charlotte nc indie', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'vapor soul']",180213,61,0.577,0.583,5,-7.257,0,0.0433,0.0904,0.0,0.0937,0.406,80.002,4
Last Man Standing (Acoustic Version),All the Wars (Deluxe Edition),The Pineapple Thief,2012-09-03,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",274560,8,0.536,0.364,7,-10.465,1,0.0286,0.112,0.00256,0.0971,0.368,140.136,1
Happy Returns (Edit),Transience,Steven Wilson,2016-09-16,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",311637,28,0.556,0.445,4,-12.484,0,0.0288,0.436,0.0022,0.328,0.225,138.981,4
Speak in Tongues,Speak in Tongues,machineheart,2017-02-10,"['electropop', 'indie electropop', 'indie poptimism', 'vapor soul']",233265,40,0.6,0.78,0,-6.028,0,0.0326,0.0174,4.79e-05,0.23,0.741,113.999,4
