name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Unseen two,Your Name.,RADWIMPS,2016-08-24,"['j-pop', 'j-rock', 'japanese emo', 'visual kei']",53360,43,0.389,0.0884,5,-19.165,1,0.101,0.925,0.456,0.134,0.0392,162.308,3
Into the Well,Winterwell,Mree,2013-08-06,['ambient folk'],271973,30,0.477,0.49,11,-9.013,1,0.0271,0.886,0.833,0.243,0.0699,149.942,1
You,Birthdays (Deluxe Edition),Keaton Henson,2013-04-09,"['ambient folk', 'british singer-songwriter', 'chamber pop', 'indie folk']",282680,48,0.298,0.151,8,-14.479,0,0.0341,0.769,0.00602,0.105,0.139,158.407,3
You,Birthdays (Deluxe Edition),Keaton Henson,2013-04-09,"['ambient folk', 'british singer-songwriter', 'chamber pop', 'indie folk']",282680,48,0.298,0.151,8,-14.479,0,0.0341,0.769,0.00602,0.105,0.139,158.407,3
Kreuzberg,A Weekend In The City (Re-release),Bloc Party,2007-02-06,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",325120,32,0.489,0.657,0,-6.828,1,0.0314,0.00751,0.147,0.136,0.123,128.012,4
Kreuzberg,A Weekend In The City (Re-release),Bloc Party,2007-02-06,"['alternative dance', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",325120,32,0.489,0.657,0,-6.828,1,0.0314,0.00751,0.147,0.136,0.123,128.012,4
Collapse,Wiretap Scars,Sparta,2002-01-01,"['el paso indie', 'emo', 'emo punk', 'midwest emo', 'post-hardcore', 'screamo']",256973,32,0.57,0.55,11,-5.144,0,0.0259,0.0661,0.0,0.097,0.397,149.165,4
Falling Home,Falling Home,Pain of Salvation,2014-11-10,"['neo-progressive', 'prog metal', 'progressive metal', 'swedish progressive metal', 'symphonic rock']",185613,23,0.484,0.252,7,-9.415,1,0.0337,0.483,0.0,0.151,0.244,143.548,3
September,Moving Parts,Benny Greb,2014-11-21,"['progressive jazz fusion', 'rock drums']",362333,19,0.637,0.514,8,-13.111,1,0.0498,0.0276,0.895,0.168,0.684,87.131,4
Courage And Control,The Wild Trapeze,Brandon Boyd,2010-07-07,[],232493,23,0.341,0.548,5,-6.229,0,0.0296,0.358,1.52e-06,0.151,0.342,153.963,4
Worlds & Dreams,Of Malice And The Magnum Heart,Misery Signals,2004,"['christian hardcore', 'deathcore', 'djent', 'melodic hardcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'screamo']",220413,31,0.338,0.647,7,-10.291,0,0.0571,0.265,0.907,0.112,0.0452,103.526,3
Valley of Deception,Madrugada,Madrugada,2008-01-21,"['norwegian americana', 'norwegian rock']",308813,25,0.309,0.386,7,-8.803,1,0.0282,0.782,0.00113,0.23,0.0538,96.533,3
After The Night Before (Battle),Halfway Original Soundtrack,Gavin Harrison,2014-11-17,[],247457,0,0.446,0.515,7,-13.261,0,0.0294,0.364,0.873,0.161,0.389,150.003,4
The Mother We Share,The Bones of What You Believe,CHVRCHES,2013-09-20,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",191293,60,0.46,0.686,1,-6.43,1,0.0301,0.0324,4.45e-06,0.126,0.338,173.829,4
The Mother We Share,The Bones of What You Believe,CHVRCHES,2013-09-20,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",191293,60,0.46,0.686,1,-6.43,1,0.0301,0.0324,4.45e-06,0.126,0.338,173.829,4
Canopy,Seven Seas,Emancipator,2015-09-25,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']",363933,32,0.615,0.792,1,-7.704,0,0.0334,0.523,0.866,0.119,0.317,107.012,4
"Why Georgia - Live at the Nokia Theatre, Los Angeles, CA - December 2007",Where the Light Is: John Mayer Live In Los Angeles,John Mayer,2008,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",267400,51,0.421,0.759,7,-6.739,1,0.034,0.0217,0.0,0.959,0.418,99.431,4
On Our Knees (feat. R.O),Smoke & Mirrors,Konoba,2017-01-20,['belgian pop'],277493,52,0.592,0.341,1,-9.914,0,0.0326,0.855,0.0324,0.284,0.266,86.958,4
Settle Down,Vows (Deluxe Version),Kimbra,2011,"['bergen indie', 'electropop', 'nz pop']",241506,48,0.763,0.666,0,-6.34,1,0.0537,0.0791,2.98e-06,0.0733,0.449,93.994,4
Separator (Four Tet RMX),TKOL RMX 1234567,Radiohead,2011-10-10,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",423000,32,0.461,0.455,10,-12.403,0,0.0716,0.443,0.641,0.0812,0.375,113.752,4
Skttrbrain (Four Tet Remix),Com Lag: 2+2=5,Radiohead,2004-03-24,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",265106,28,0.629,0.841,7,-7.748,1,0.0822,0.062,0.0196,0.166,0.597,126.984,4
Inscape,Stateless,Stateless,2007-06-25,['british alternative rock'],363853,29,0.614,0.58,7,-9.312,1,0.0331,0.226,0.192,0.132,0.122,150.038,3
Inscape,Stateless,Stateless,2007-06-25,['british alternative rock'],363853,29,0.614,0.58,7,-9.312,1,0.0331,0.226,0.192,0.132,0.122,150.038,3
I Remember - Live at Fingerprints,Live at Fingerprints: Warts and All,Damien Rice,2007-10-16,"['acoustic pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",378453,18,0.363,0.359,11,-10.05,0,0.0337,0.113,2.06e-06,0.712,0.267,82.228,4
Make Me Real,Make Me Real - Single,she,2011-03-01,"['bitpop', 'chiptune', 'swedish electropop']",267781,30,0.608,0.881,5,-6.521,0,0.0434,0.00174,0.313,0.128,0.578,119.994,4
Make Me Real,Make Me Real - Single,she,2011-03-01,"['bitpop', 'chiptune', 'swedish electropop']",267781,30,0.608,0.881,5,-6.521,0,0.0434,0.00174,0.313,0.128,0.578,119.994,4
Make Me Real,Make Me Real - Single,she,2011-03-01,"['bitpop', 'chiptune', 'swedish electropop']",267781,30,0.608,0.881,5,-6.521,0,0.0434,0.00174,0.313,0.128,0.578,119.994,4
Make Me Real,Make Me Real - Single,she,2011-03-01,"['bitpop', 'chiptune', 'swedish electropop']",267781,30,0.608,0.881,5,-6.521,0,0.0434,0.00174,0.313,0.128,0.578,119.994,4
Kid Chameleon,One Three Seven (Remastered),The Pineapple Thief,2002-08-13,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",421786,8,0.522,0.554,2,-8.234,1,0.0304,0.00493,0.495,0.116,0.0361,119.972,3
Warm Me,One Three Seven (Remastered),The Pineapple Thief,2002-08-13,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",205693,6,0.631,0.792,2,-5.148,1,0.0263,0.0502,0.000737,0.093,0.826,116.017,4
Preparation For Meltdown,Someone Here Is Missing,The Pineapple Thief,2010-05-24,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",447120,21,0.521,0.626,2,-7.919,0,0.0493,0.0117,0.338,0.151,0.133,140.1,4
Defcom 69,Defcom 69 / Loose Ends,Total Science,2007-08-06,"['drum and bass', 'drumfunk', 'jump up', 'jungle', 'liquid funk', 'neurofunk', 'uk dnb']",381146,22,0.498,0.897,10,-3.594,0,0.0999,0.00937,0.266,0.0516,0.114,176.043,4
Made In Bahia,Na Estrada,DJ Patife,2006,"['drum and bass', 'liquid funk', 'sambass']",415280,24,0.755,0.662,7,-7.086,1,0.297,0.324,0.0285,0.0563,0.578,172.008,4
Made In Bahia,Na Estrada,DJ Patife,2006,"['drum and bass', 'liquid funk', 'sambass']",415280,24,0.755,0.662,7,-7.086,1,0.297,0.324,0.0285,0.0563,0.578,172.008,4
Made In Bahia,Na Estrada,DJ Patife,2006,"['drum and bass', 'liquid funk', 'sambass']",415280,24,0.755,0.662,7,-7.086,1,0.297,0.324,0.0285,0.0563,0.578,172.008,4
Made In Bahia,Na Estrada,DJ Patife,2006,"['drum and bass', 'liquid funk', 'sambass']",415280,24,0.755,0.662,7,-7.086,1,0.297,0.324,0.0285,0.0563,0.578,172.008,4
Made In Bahia,Na Estrada,DJ Patife,2006,"['drum and bass', 'liquid funk', 'sambass']",415280,24,0.755,0.662,7,-7.086,1,0.297,0.324,0.0285,0.0563,0.578,172.008,4
Made In Bahia,Na Estrada,DJ Patife,2006,"['drum and bass', 'liquid funk', 'sambass']",415280,24,0.755,0.662,7,-7.086,1,0.297,0.324,0.0285,0.0563,0.578,172.008,4
Made In Bahia,Na Estrada,DJ Patife,2006,"['drum and bass', 'liquid funk', 'sambass']",415280,24,0.755,0.662,7,-7.086,1,0.297,0.324,0.0285,0.0563,0.578,172.008,4
Made In Bahia,Na Estrada,DJ Patife,2006,"['drum and bass', 'liquid funk', 'sambass']",415280,24,0.755,0.662,7,-7.086,1,0.297,0.324,0.0285,0.0563,0.578,172.008,4
Pools To Bathe In,Pools To Bathe In,The Japanese House,2015-04-27,"['art pop', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",259872,38,0.347,0.228,0,-13.277,1,0.0382,0.653,0.000602,0.321,0.073,115.799,4
Howling Light,Year In The Kingdom,J. Tillman,2009-09-22,"['chamber pop', 'indie folk', 'stomp and holler']",214640,36,0.531,0.201,0,-10.974,0,0.03,0.799,0.00089,0.359,0.281,145.768,4
That Wrecking Ball,Such Jubilee,Mandolin Orange,2015-05-05,"['deep new americana', 'new americana', 'progressive bluegrass', 'stomp and holler']",194920,43,0.613,0.296,0,-11.436,1,0.03,0.928,0.000332,0.126,0.33,116.338,4
I And Love And You,I And Love And You,The Avett Brothers,2009-01-01,"['indie folk', 'neo mellow', 'new americana', 'north carolina indie', 'progressive bluegrass', 'stomp and holler']",300840,65,0.424,0.264,2,-9.984,1,0.0298,0.831,7.08e-05,0.0763,0.169,139.593,4
James Blues,Vacilando Territory Blues,J. Tillman,2009-01-20,"['chamber pop', 'indie folk', 'stomp and holler']",150306,18,0.548,0.203,8,-11.051,0,0.03,0.873,5.65e-06,0.107,0.243,97.72,4
Charlie,Retrospect,Kenneth Pattengale & Joey Ryan,2011-03-15,[],240853,24,0.542,0.371,5,-14.622,1,0.303,0.836,0.0144,0.708,0.436,88.139,4
An Old Peasant Like Me,Prince Avalanche: An Original Motion Picture Soundtrack,Explosions In The Sky,2013-08-06,"['american post-rock', 'cinematic post-rock', 'instrumental post-rock', 'melancholia', 'post-rock']",227360,38,0.165,0.0717,11,-19.549,1,0.0427,0.926,0.843,0.114,0.0319,94.544,4
The Last Days of a Tragic Allegory,Be a Bright Blue,Saxon Shore,2005-05-17,"['american post-rock', 'atmospheric post-rock', 'instrumental post-rock', 'philly indie', 'post-rock']",238400,11,0.522,0.813,2,-6.157,1,0.0328,0.113,0.95,0.0688,0.275,134.974,4
The Key,Seven Seas,Emancipator,2015-09-25,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']",331253,31,0.542,0.88,9,-6.966,0,0.0448,0.178,0.876,0.125,0.255,138.014,4
Cloud Number Nine - Live - Bare Bones,Bare Bones,Bryan Adams,2010-01-01,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",227640,19,0.5,0.474,2,-9.137,1,0.0625,0.699,0.0,0.963,0.517,128.543,4
The Deep South,Corduroy Road,Adam Young,2016-09-01,['indiecoustica'],196240,23,0.443,0.403,2,-14.991,1,0.0347,0.807,0.95,0.345,0.301,153.991,4
Weightless Part 5,Weightless (Ambient Transmission Vol. 2),Marconi Union,2012,['ambient'],440333,51,0.311,0.309,7,-19.505,0,0.036,0.891,0.961,0.112,0.231,115.102,5
New Born - Live from Wembley Stadium,HAARP (Live from Wembley Stadium),Muse,2007-12-03,"['modern rock', 'permanent wave', 'rock']",496399,31,0.179,0.989,0,-5.074,1,0.248,0.00027,0.652,0.712,0.0897,144.716,4
Today is Gonna be a Great Day - Theme Song to Phineas and Ferb,Phineas and Ferb,Various Artists,2009-01-01,[],181026,49,0.429,0.889,8,-4.055,1,0.0711,0.00687,0.0,0.397,0.735,168.078,4
Electioneering - Remastered,OK Computer OKNOTOK 1997 2017,Radiohead,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",230573,45,0.204,0.951,9,-4.345,0,0.0621,0.00248,0.111,0.267,0.44,78.84,4
Free Fallin',Full Moon Fever,Tom Petty,1989-01-01,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",256000,79,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,4
Mirrorball,The Seldom Seen Kid (Bonus Tracks Version),Elbow,2008-03-17,"['britpop', 'chamber pop', 'indie rock', 'modern rock', 'neo mellow', 'rock']",350160,34,0.592,0.656,6,-9.04,0,0.0296,0.276,0.00148,0.0943,0.189,142.635,4
I Wanted You To Stay On The Other Side,About A Feeling,Summer Heart,2012-04-25,"['chillwave', 'indie dream pop', 'indie surf', 'malmo indie', 'shimmer pop']",246666,39,0.509,0.496,11,-10.413,1,0.0779,0.195,0.88,0.126,0.385,90.062,4
Barely Breathing,Someone Here Is Missing,The Pineapple Thief,2010-05-24,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",224400,20,0.538,0.475,4,-9.707,0,0.0258,0.52,4.9e-05,0.112,0.199,140.005,4
Resident Alien,Variations on a Dream (Remastered),The Pineapple Thief,2003-11-18,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",257466,9,0.274,0.578,4,-11.658,0,0.032,0.0299,0.503,0.046,0.251,83.95,5
Md One,One Three Seven (Remastered),The Pineapple Thief,2002-08-13,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",236506,6,0.537,0.451,9,-9.479,0,0.0255,0.232,0.0137,0.0923,0.142,140.021,4
Dead in the Water,Introducing... The Pineapple Thief,The Pineapple Thief,2014-01-27,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",331920,6,0.297,0.545,11,-10.965,0,0.0474,0.291,0.141,0.129,0.087,105.004,3
Someone Pull Me Out,All the Wars (Deluxe Edition),The Pineapple Thief,2012-09-03,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",239258,17,0.566,0.412,4,-8.17,0,0.0309,0.0628,0.0003,0.111,0.173,125.119,4
Someone Pull Me Out,All the Wars (Deluxe Edition),The Pineapple Thief,2012-09-03,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",239258,17,0.566,0.412,4,-8.17,0,0.0309,0.0628,0.0003,0.111,0.173,125.119,4
Sooner or Later,Variations on a Dream (Remastered),The Pineapple Thief,2003-11-18,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",253600,9,0.607,0.734,0,-7.315,1,0.0339,0.00444,0.446,0.14,0.456,115.014,3
Last Night on Earth,21st Century Breakdown,Green Day,2009-05-15,"['permanent wave', 'pop punk', 'punk']",236533,51,0.556,0.486,2,-7.139,1,0.0329,0.0371,1.45e-06,0.164,0.243,119.955,4
Organs,Beneath The Skin,Of Monsters and Men,2015-06-05,"['folk-pop', 'indie pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",271560,50,0.463,0.123,7,-12.562,0,0.0408,0.928,1.44e-06,0.136,0.259,136.618,4
Worlds on Fire,Final Conversation of Kings,The Butterfly Effect,2008-01-01,['australian alternative rock'],424013,34,0.187,0.642,7,-8.169,0,0.0495,0.0252,0.134,0.0646,0.141,173.299,3
Disarm,Flux,Fossil Collective,2016-01-15,"['melancholia', 'stomp and flutter']",321523,40,0.587,0.486,10,-11.686,1,0.028,0.0311,0.497,0.108,0.33,126.011,4
Lost,Two,Liza Anne,2015-05-19,"['indie anthem-folk', 'indie folk', 'new americana']",236834,46,0.441,0.394,0,-9.047,1,0.0286,0.873,0.00261,0.106,0.098,84.255,4
The Real Slim Shady,The Marshall Mathers LP,Eminem,2000-05-23,"['detroit hip hop', 'hip hop', 'rap']",284200,80,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4
I Follow the Moon,I Follow the Moon,Malukah,2016-06-30,"['epicore', 'scorecore', 'video game music']",232082,31,0.353,0.28,2,-12.386,1,0.0385,0.865,0.00107,0.145,0.182,160.768,3
Old Heart Falls,The Fall of Hearts,Katatonia,2016-05-20,"['alternative metal', 'doom metal', 'gothic metal', 'melodic death metal', 'metal', 'progressive metal', 'swedish doom metal', 'swedish metal', 'swedish progressive metal']",262506,46,0.285,0.533,5,-7.657,0,0.0319,0.00495,0.0364,0.107,0.197,140.069,4
Holocene,Vitamin String Quartet Performs Bon Iver,Vitamin String Quartet,2011-12-26,"['bow pop', 'classify']",333573,36,0.498,0.257,1,-14.422,1,0.0331,0.965,0.665,0.13,0.299,147.852,4
Oh Daniel,Story Of An Immigrant,Civil Twilight,2015-07-10,"['cape town indie', 'piano rock', 'south african rock']",293893,28,0.269,0.716,2,-5.162,1,0.0476,0.0279,0.00118,0.222,0.0926,102.385,3
The Man Who Told Everything,Lost Souls,Doves,2000-01-01,"['britpop', 'chamber psych', 'electronica', 'indie rock', 'modern rock', 'new rave', 'pop rock', 'rock']",347400,38,0.547,0.603,5,-8.423,0,0.0258,0.427,0.0417,0.112,0.27,147.033,3
The Man Who Told Everything,Lost Souls,Doves,2000-01-01,"['britpop', 'chamber psych', 'electronica', 'indie rock', 'modern rock', 'new rave', 'pop rock', 'rock']",347400,38,0.547,0.603,5,-8.423,0,0.0258,0.427,0.0417,0.112,0.27,147.033,3
Fast Blues For Little V - 2011 Remastered Version,The Nightly Disease - Deluxe Edition,Madrugada,2001,"['norwegian americana', 'norwegian rock']",205973,10,0.281,0.98,9,-1.969,1,0.153,0.00197,0.00867,0.258,0.585,78.719,4
Strange Colour Blue - 2010 Remastered Version,Industrial Silence - DeLuxe Edition,Madrugada,1999,"['norwegian americana', 'norwegian rock']",306468,31,0.585,0.512,9,-7.981,0,0.0353,0.539,0.0292,0.112,0.224,127.803,4
"New Woman, New Man",Madrugada,Madrugada,2008-01-21,"['norwegian americana', 'norwegian rock']",261653,23,0.494,0.696,11,-8.389,0,0.0442,0.197,0.784,0.128,0.314,141.939,4
Lift Me (Duet with Ane Brun),The Best Of Madrugada,Madrugada,2010-11-29,"['norwegian americana', 'norwegian rock']",244933,40,0.491,0.498,5,-7.138,1,0.026,0.19,1.54e-05,0.112,0.387,94.003,3
II,Who You Are Is Not Enough,Athletics,2014-04-22,['american post-rock'],555558,30,0.554,0.453,3,-8.18,0,0.0321,0.0253,0.237,0.113,0.0586,140.038,4
You Can't Live There Forever,Harmlessness,The World Is A Beautiful Place & I Am No Longer Afraid To Die,2015-09-25,"['alternative emo', 'emo', 'emo punk', 'indie punk', 'indie rock', 'midwest emo', 'new england emo', 'small room']",241598,42,0.656,0.244,6,-12.489,1,0.0308,0.445,0.715,0.118,0.464,110.048,4
A Million Brazilian Civilians - Solo Version,A Million Brazilian Civilians,Don Ross,2017-04-28,['fingerstyle'],204853,24,0.806,0.542,0,-7.979,0,0.0376,0.192,0.901,0.0857,0.788,127.989,4
God of Wine,Third Eye Blind,Third Eye Blind,1997-04-08,"['alternative rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge', 'rock']",317200,46,0.589,0.524,9,-9.063,1,0.0256,0.0237,0.000173,0.104,0.266,150.116,4
Early to the Party,The Party,Andy Shauf,2016-05-20,"['canadian indie folk', 'indie folk', 'indie rock', 'saskatchewan indie']",245878,44,0.621,0.291,1,-10.723,1,0.0421,0.516,0.00301,0.0786,0.215,129.976,4
Epicurists,The Meaning of Events,Jack in Water,2011-11-11,[],245625,35,0.593,0.259,4,-11.346,0,0.0283,0.765,0.000163,0.11,0.0544,82.052,4
Evening Sun,What Takes You,Jon Bryant,2012-04-12,"['indie anthem-folk', 'indie folk', 'indiecoustica']",214702,35,0.45,0.254,11,-13.203,1,0.0299,0.756,0.0177,0.104,0.195,77.396,4
Suffocation Keep,Eisenhower,The Slip,2006,['jam band'],321746,20,0.563,0.48,0,-8.936,1,0.0241,0.282,0.608,0.181,0.293,93.051,4
Worst,The Story of Us,Quinn XCII,2017-09-15,"['indie pop rap', 'pop', 'pop rap']",195280,52,0.542,0.459,4,-8.354,1,0.271,0.476,0.0,0.115,0.594,143.179,4
Worst,The Story of Us,Quinn XCII,2017-09-15,"['indie pop rap', 'pop', 'pop rap']",195280,52,0.542,0.459,4,-8.354,1,0.271,0.476,0.0,0.115,0.594,143.179,4
History of Headaches,Point of Go,Jonquil,2012-02-21,['shimmer pop'],272706,8,0.342,0.395,9,-9.246,1,0.036,0.0326,0.535,0.113,0.345,120.148,4
Doing the Right Thing,Not to Disappear,Daughter,2016-01-15,['shimmer pop'],314831,39,0.408,0.638,0,-8.555,0,0.0606,0.707,0.113,0.0688,0.124,136.309,4
Numbers,Not to Disappear,Daughter,2016-01-15,['shimmer pop'],256944,42,0.419,0.706,6,-10.099,0,0.0654,0.291,0.592,0.1,0.217,131.028,4
Still,If You Leave,Daughter,2013-01-01,['shimmer pop'],212680,44,0.483,0.382,4,-12.947,0,0.0371,0.813,0.0389,0.105,0.15,115.021,4
Human,If You Leave,Daughter,2013-01-01,['shimmer pop'],211613,39,0.517,0.85,1,-8.574,1,0.082,0.375,0.245,0.0897,0.575,159.901,4
Breaking Down,Lifenotes,Clem Leek,2011-10-25,"['compositional ambient', 'focus', 'nu age']",184000,40,0.481,0.0779,2,-21.361,0,0.0539,0.993,0.888,0.183,0.132,115.897,4
Come Around Again,Get Born,Jet,2003-09-15,"['alternative rock', 'garage rock', 'modern rock', 'rock']",270400,32,0.514,0.53,7,-7.02,1,0.0265,0.13,3.65e-05,0.116,0.225,128.109,4
Angel - 2006 Digital Remaster,Collected,Massive Attack,2006-03-27,"['downtempo', 'electronica', 'trip hop']",374146,33,0.715,0.334,7,-8.989,1,0.028,0.00904,0.853,0.0634,0.0613,107.336,4
Butterfly Culture,Last Smoke Before the Snowstorm,Benjamin Francis Leftwich,2011-07-03,"['chamber pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler', 'york indie']",177306,28,0.393,0.235,6,-10.945,1,0.031,0.906,0.000118,0.0931,0.224,140.822,4
Moths,Ahead Of You Forever,Racing Glaciers,2014-02-02,['gauze pop'],244424,33,0.553,0.799,6,-8.755,0,0.0538,0.293,0.204,0.137,0.564,127.973,4
California,Robert Ellis,Robert Ellis,2016-06-03,"['alternative country', 'deep new americana', 'indie folk', 'new americana', 'stomp and holler']",230626,34,0.464,0.451,8,-8.818,0,0.0799,0.86,0.00389,0.11,0.586,119.906,4
Snowed Under,Hopes And Fears (Deluxe Edition),Keane,2004-05-10,"['modern rock', 'neo mellow', 'piano rock', 'pop rock', 'rock']",228826,44,0.565,0.715,5,-6.717,1,0.026,0.00874,0.000714,0.0836,0.326,130.028,4
Take It Away,MrSuicideSheep Presents - Taking You Higher,Various Artists,2015-10-09,[],372250,22,0.707,0.728,0,-9.415,0,0.0318,0.0561,0.27,0.0855,0.282,128.032,4
Born - Vocal Mix,Born,MitiS,2013-04-18,"['chillstep', 'complextro', 'edm', 'electro house', 'filthstep', 'future bass', 'melodic dubstep', 'pop edm']",294661,35,0.536,0.814,9,-5.584,1,0.0391,0.011,0.00034,0.173,0.234,140.858,4
Hiroshima,Silent Treatment,Highasakite,2014-04-08,"['norwegian indie', 'norwegian pop', 'norwegian rock']",363333,26,0.523,0.502,0,-9.101,1,0.0288,0.0244,0.00355,0.0805,0.278,124.888,4
Guilty Cubicles,Feel Good Lost,Broken Social Scene,2001-05-31,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'canadian rock', 'chillwave', 'dance-punk', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'nu gaze', 'stomp and holler']",183880,31,0.257,0.341,8,-17.752,0,0.0304,0.934,0.923,0.114,0.331,205.733,3
Wheels,Wheels,Steve Moakler,2017-02-17,"['acoustic pop', 'contemporary country', 'country pop', 'indiecoustica', 'neo mellow']",224160,29,0.506,0.732,11,-7.212,1,0.0428,0.402,1.96e-05,0.0869,0.379,113.089,4
Pelagic - Audiotree Live Version,Covet on Audiotree Live,Covet,2016-04-25,"['instrumental math rock', 'instrumental rock', 'math rock']",193515,23,0.547,0.815,9,-8.741,0,0.0347,0.27,0.921,0.26,0.64,127.502,4
Sticky Leaves,Paris 12,Linying,2016-09-30,"['singaporean pop', 'singaporean singer-songwriter']",232000,29,0.445,0.544,0,-12.476,1,0.105,0.935,0.047,0.0866,0.111,76.052,4
Yellow,Lullaby Renditions of Coldplay,Rockabye Baby!,2006-08-29,"[""children's music"", 'lullaby']",265560,49,0.454,0.233,11,-19.064,1,0.0367,0.898,0.81,0.0965,0.0986,173.48,4
Techno Fan,The Wombats Proudly Present... This Modern Glitch,The Wombats,2011-04-25,"['indie pop', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",239200,37,0.511,0.934,2,-5.504,1,0.139,0.00131,0.0,0.365,0.541,141.95,4
Atlas Novus,The Migration,Scale The Summit,2013-06-11,"['djent', 'instrumental math rock', 'instrumental progressive metal', 'instrumental rock', 'jazz metal', 'progressive jazz fusion', 'progressive metal']",307106,46,0.488,0.84,7,-5.24,1,0.0301,0.0131,0.824,0.0873,0.489,160.037,3
Atlas Novus,The Migration,Scale The Summit,2013-06-11,"['djent', 'instrumental math rock', 'instrumental progressive metal', 'instrumental rock', 'jazz metal', 'progressive jazz fusion', 'progressive metal']",307106,46,0.488,0.84,7,-5.24,1,0.0301,0.0131,0.824,0.0873,0.489,160.037,3
I Am Citizen Insane,Com Lag: 2+2=5,Radiohead,2004-03-24,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",212600,29,0.723,0.928,7,-8.786,1,0.0663,0.689,0.819,0.107,0.562,124.02,5
Scars On Land,Declaration Of Dependence,Kings of Convenience,2009-01-01,"['bergen indie', 'melancholia', 'norwegian indie']",222520,26,0.702,0.21,6,-18.346,0,0.0454,0.882,0.666,0.102,0.508,141.203,4
Half-Light - Live,Anesthetize,Porcupine Tree,2010,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",328400,31,0.186,0.159,7,-13.125,1,0.0367,0.527,0.304,0.111,0.0862,102.129,4
Sleep Together - Live,Anesthetize,Porcupine Tree,2010,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",479000,35,0.519,0.53,10,-10.693,1,0.0386,0.0262,0.66,0.978,0.207,144.006,4
Sleep Together - Live,Anesthetize,Porcupine Tree,2010,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",479000,35,0.519,0.53,10,-10.693,1,0.0386,0.0262,0.66,0.978,0.207,144.006,4
Sleep Together - Live,Anesthetize,Porcupine Tree,2010,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",479000,35,0.519,0.53,10,-10.693,1,0.0386,0.0262,0.66,0.978,0.207,144.006,4
