,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
296,Small Black,Limits of Desire,Limits of Desire,266j4fCyIUXECBch8zE8YZ,0.575,0.799,7,-5.982,1,0.0309,0.0067,0.209,0.505,118.026,235147,4
297,Amason,Sky City,The Moon As A Kite,6f5Y2ZewTeyyKZPHUX1PXP,0.352,0.283,0,-10.566,1,0.0448,7.3e-05,0.106,0.192,167.561,251147,3
298,The Tallest Man On Earth,Sometimes The Blues Is Just A Passing Bird,The Dreamer,5oeNNiNSE0UBRzNSzx5SKZ,0.581,0.232,0,-9.343,1,0.0309,4.39e-05,0.111,0.349,84.861,245867,4
299,Benjamin Francis Leftwich,Last Smoke Before the Snowstorm,1904,0SwtPVBuA4oPoG558lbZdW,0.602,0.504,8,-8.839,1,0.0266,0.0759,0.334,0.557,126.002,247613,4
300,Aquilo,Painting Pictures Of A War,I Gave It All,7BmQnMuHr3zFilBgxId3Yw,0.302,0.408,6,-10.461,1,0.0426,0.00223,0.119,0.121,119.974,231142,4
301,Oh Wonder,Oh Wonder,All We Do,6ZeWGilCAL4sgnPWlCYyaj,0.586,0.237,10,-11.676,0,0.049,7.49e-05,0.0921,0.366,126.751,214174,4
302,Dawn Golden,Still Life,Last Train,7BpnIt5DSgv1HfRvAc5z6h,0.662,0.347,1,-10.711,1,0.0337,0.673,0.121,0.18,120.004,222520,4
303,Various Artists,If I Stay: Original Motion Picture Soundtrack: Deluxe Version,Heart Like Yours,6yaHCAtl9kA0K3FMumR2ph,0.497,0.259,7,-9.782,1,0.033,0.0,0.102,0.338,140.117,200560,3
304,Ólafur Arnalds,For Now I Am Winter,A Stutter,1m756p2LCfYq7uo41Qxv47,0.222,0.0444,5,-23.385,0,0.0399,0.815,0.0926,0.08,110.288,309120,4
305,Radiohead,A Moon Shaped Pool,Decks Dark,5rIhBK9aaVMck0W2YtOwci,0.56,0.5,2,-10.829,0,0.0272,0.833,0.117,0.249,139.174,281011,4
306,Radiohead,A Moon Shaped Pool,Daydreaming,1uRxyAup7OYrlh2SHJb80N,0.299,0.263,9,-13.207,0,0.0323,0.857,0.126,0.113,137.848,384439,3
307,Midst,EP,"Wake Up, O Sleeper",0uaEDYzmqeb5ypVzEFa1g2,0.299,0.161,8,-16.963,1,0.0358,0.64,0.11,0.0383,134.912,362000,4
308,Other Lives,Other Lives,Black Tables,3tWAeYpv6RaLMicmIaOYCB,0.309,0.209,2,-12.796,1,0.0312,0.078,0.106,0.121,118.899,273773,4
309,The Flaming Lips,Oczy Mlody,The Castle,5pg8E1J3N5yZw2h6cYl9l7,0.5,0.579,2,-12.018,1,0.0444,0.853,0.086,0.396,149.965,290680,4
310,Radiohead,Kid A,Kid A,4x7XJOE2ml2P3o3i77466j,0.63,0.429,5,-15.54,1,0.0356,0.85,0.309,0.168,112.93,284507,4
311,The Paper Kites,twelvefour: outtakes,Holes,4fpAxDV1fhSHMotzyKkFhz,0.526,0.318,1,-13.514,1,0.028,0.347,0.103,0.162,79.981,268933,3
312,Bonobo,Migration,Break Apart,2pYvd6cHcAIMAM6xMD6nok,0.648,0.458,5,-15.169,1,0.0311,0.0944,0.366,0.0848,119.96,274693,4
313,Phoria,Saving Us a Riot,Saving Us a Riot,2n1mukIntnIGBzhf8Ifkr2,0.487,0.157,3,-15.193,0,0.0312,0.145,0.116,0.0671,129.483,256766,4
314,Alexi Murdoch,Four Songs,Orange Sky,5Szn0p3DlnawyuhX8ULCg4,0.685,0.15,2,-20.543,1,0.039,0.0461,0.1,0.125,124.956,379520,4
315,Villagers,Spotify Sessions,Nothing Arrived - Live from Spotify London,0TQ8ZHFhrbH9I0WRjIzOCQ,0.579,0.415,7,-11.599,1,0.0397,0.0018,0.671,0.42,102.713,219093,4
316,Brolly,Wolfe,Fragile,7lJPRbdzxBTWWUwPh3jIeP,0.55,0.313,1,-10.646,1,0.028,0.00204,0.153,0.139,146.066,242872,4
317,Lucy Rose,Like I Used To,Shiver,0Wv9Ckm088qsVkMKPH170C,0.463,0.192,9,-13.229,1,0.0338,8.46e-05,0.105,0.135,122.631,233013,3
318,Down Like Silver,Down Like Silver,Wolves,2ipqN7tzkhPCSFtJtr2EE0,0.577,0.224,7,-13.99,0,0.0336,0.0355,0.108,0.088,72.097,272080,4
319,Marcin Przybyłowicz,Wolven Storm (English),Wolven Storm - English,0zCqrZ8SEdkzSmhFlRTHlQ,0.547,0.0818,2,-17.015,0,0.0456,1.61e-06,0.073,0.593,150.243,198400,4
320,The Milk Carton Kids,Prologue,Michigan,0WkJWnMCumm1fnFscdY7Rw,0.554,0.235,10,-14.609,1,0.0342,0.00328,0.114,0.232,121.836,330772,4
321,John Mayer,Inside Wants Out,Comfortable - EP Version,26PnyFUmYdeRG7nQrsTpHc,0.328,0.129,5,-13.523,1,0.0286,3.61e-06,0.105,0.114,84.73,299333,4
322,Thrice,"The Alchemy Index, Vols. 1 & 2: Fire & Water",Open Water,1XBQArDweGincoFxI6sKkh,0.556,0.405,7,-13.78,1,0.0388,0.715,0.111,0.152,124.987,226880,4
323,Land of Talk,Some Are Lakes,It's Okay,5tj7F9cme2c9OgEUwgt2hC,0.404,0.439,8,-10.31,0,0.0258,0.132,0.111,0.488,84.853,294147,4
324,The Black Skirts,Hollywood,Hollywood,15rIBNaPyetfTDs5nRIgK7,0.565,0.79,1,-7.99,0,0.0293,0.897,0.0941,0.548,147.979,331000,4
325,Betty Who,Take Me When You Go (Deluxe Version),Silas,0SnaGuS2QECdynE9cE0BwO,0.219,0.175,2,-13.309,1,0.032,0.000825,0.0911,0.0972,76.068,288787,4
326,Radiohead,In Rainbows (Disk 2),4 Minute Warning,1w8QCSDH4QobcQeT4uMKLm,0.354,0.302,9,-13.078,1,0.0326,0.0709,0.111,0.223,123.753,244285,4
327,Radiohead,The King Of Limbs,Codex,4sLGaMl33I6mcsk7u4xHAU,0.327,0.128,2,-17.536,0,0.0301,0.76,0.13,0.0648,58.993,287067,4
328,Radiohead,A Moon Shaped Pool,Desert Island Disk,1kBGeOp1CDUHVdbK4ergqo,0.561,0.282,0,-13.241,1,0.0286,0.529,0.11,0.158,112.011,224698,1
329,Dire Straits,Brothers In Arms,Why Worry?,3KRJx4PjRJBFPGFQD0p02H,0.591,0.132,4,-21.243,1,0.0296,0.553,0.271,0.106,93.714,509067,4
330,Radiohead,OK Computer,Exit Music (For a Film),4Na0siMtWOW9pJoWJ1Ponv,0.293,0.276,7,-11.353,1,0.0351,0.119,0.167,0.196,121.603,267187,4
331,Yvette Young,Acoustics EP,A Map A String A Light,7IF1figRyC7jKfJQ2rFukU,0.368,0.198,1,-18.226,1,0.0398,0.0112,0.111,0.134,143.044,451194,4
332,Benjamin Francis Leftwich,Last Smoke Before the Snowstorm,Don't Go Slow,47Cjfydio09Nk5wMleI61G,0.522,0.304,4,-9.915,1,0.028,2.39e-05,0.103,0.212,135.831,232173,3
333,Bon Iver,"For Emma, Forever Ago",Re: Stacks,2LthqyP0MLhGUBICwR1535,0.676,0.0812,2,-22.846,1,0.0398,0.416,0.118,0.314,125.053,401413,4
334,jan and naomi,Leeloo and Alexandra,Utero,03Mqtl5DzPDfEWDFjfMQgw,0.505,0.185,10,-12.721,1,0.031,0.0499,0.53,0.141,145.795,284920,4
335,Susie Suh & Robot Koch,Here with Me,Here with Me,6IF2P93LkyW4GqDQu1yS7H,0.582,0.375,1,-13.277,0,0.0329,0.0631,0.136,0.106,129.909,238971,4
336,TENDER,Armour EP,Armour,6gPTslKv2evosU3XiOQ6UC,0.63,0.341,5,-12.473,0,0.0373,0.15,0.105,0.182,81.921,250152,4
337,Iron & Wine,The Shepherd's Dog,"Flightless Bird, American Mouth",6iWwfN1euztxZi1OK38HbU,0.359,0.391,3,-8.034,1,0.026,0.0708,0.163,0.19,154.66,242226,3
338,Buck Curran,Immortal Light,Bad Moon Rising,50Yw3Nq0QpvERWiFLGbnTE,0.45,0.273,0,-10.381,0,0.0324,1.68e-05,0.118,0.286,125.963,239579,4
339,Night Beds,Even If We Try b/w You Were Afraid,You Were Afraid,3SMM3O7gngxPKmGXfcdkUk,0.601,0.575,5,-7.848,1,0.0275,0.00022,0.152,0.154,104.973,233787,4
340,Steven Wilson,The Raven That Refused to Sing (and Other Stories),The Raven That Refused to Sing,69WzNkdbqaJEK6XanOkB4P,0.288,0.228,5,-13.07,1,0.0332,0.338,0.0621,0.0653,137.046,477104,4
341,Owen,At Home With Owen,The Sad Waltzes of Pietro Crespi,7frMWVLzfM7OfcSfv2kQxp,0.494,0.405,5,-12.206,1,0.029,0.0236,0.126,0.599,155.982,193347,4
342,Kim Janssen,The Lonely Mountains,Drift,7AtMslAkLaCoSRrdIM75Ob,0.449,0.0342,1,-17.729,1,0.0409,4.64e-05,0.105,0.318,104.041,201500,3
343,DeYarmond Edison,Silent Signs,bones,5wjnYblO49lbaWO24gzQwQ,0.529,0.406,5,-12.661,1,0.0304,0.00485,0.148,0.497,153.822,323827,4
344,Avid Dancer,Be with You,Be with You,0TdZYJHVlkv72EYuxaYt7X,0.439,0.491,0,-11.296,1,0.0344,0.00284,0.09,0.155,172.243,227241,4
345,Steven Wilson,Transience,Thank You,7ncXUHa2qzqVxXpCh0qe69,0.354,0.0613,7,-19.885,1,0.0342,0.00107,0.0748,0.232,168.757,279161,4
346,Steven Wilson,Pariah,Pariah,4oyNwtiK191hVR2XP9SQTI,0.501,0.211,6,-13.198,0,0.0324,0.111,0.209,0.0456,134.894,286225,4
347,Steven Wilson,Hand Cannot Erase,Perfect Life,7GVrWak6y01P1t8bwbZW8e,0.608,0.528,4,-13.55,0,0.0294,0.651,0.0901,0.695,143.996,283750,4
348,Fionn Regan,The End Of History,Snowy Atlas Mountains,751OK8UcGOZZAbs5XbErCs,0.408,0.297,11,-13.775,0,0.0297,0.182,0.116,0.427,91.072,251467,4
349,Daughter,His Young Heart EP,Landfill,7bQfNecR1k52fPVQiZq0dJ,0.614,0.491,11,-7.761,0,0.0533,0.0,0.108,0.427,125.973,263907,4
350,Iron & Wine,Around The Well,Such Great Heights,7vcuTZAFyu0Z5dgMRLR0h0,0.61,0.275,6,-10.644,1,0.028,0.913,0.403,0.552,94.088,251280,4
351,Phoria,Melatonin (Unplugged),Melatonin (Unplugged),1IkjoLXB9LEf3w32Wk07X3,0.54,0.222,8,-12.846,0,0.0321,0.000587,0.346,0.28,128.871,325281,5
352,Steven Wilson,Cover Version,An End to End,4So0duSAHEaBGfh5oLbW5H,0.1,0.184,0,-19.689,1,0.0368,0.802,0.348,0.0358,75.054,312000,3
353,Hippo Campus,Landmark,Monsoon,3QJUvByLFesgWYAgnL8JbA,0.29,0.308,5,-11.074,1,0.0442,0.0294,0.106,0.205,84.88,222820,1
354,No-Man,Together We're Stranger,Photographs in Black and White,3YgW2bB5QR02PyTe2d0LlE,0.23,0.261,2,-11.784,1,0.0284,0.889,0.479,0.0654,87.444,603409,3
355,No-Man,Together We're Stranger,Back When You Were Beautiful,7zl2lxtSJz3b6aAhdThvSx,0.466,0.206,0,-14.43,1,0.0316,0.0807,0.0866,0.0483,141.984,307605,4
356,José González,Veneer,Heartbeats,11X4Gw3T4hoktVruLgTnm1,0.552,0.15,3,-16.746,1,0.0347,0.731,0.0698,0.316,87.485,160240,4
357,Ray LaMontagne,Ouroboros,Part Two - In My Own Way,3S3siqFECq9XTgLHSGF1no,0.547,0.278,6,-10.676,1,0.0296,0.174,0.132,0.0615,125.755,396307,4
358,Ourselves the Elves,Geography Lessons,Cincinnati Clocks,0Lcc3zKpU9RcIqwnYGh6GF,0.458,0.248,7,-10.62,1,0.0348,0.035,0.142,0.0863,92.063,258000,4
359,Stalgia,Rust,Rust,1nrdKkvdev77Ioa1TrIfyC,0.598,0.188,1,-20.348,0,0.0674,0.000838,0.0867,0.174,104.994,173767,4
360,Aidan Knight,Small Reveal,Dream Team,0QFFEw6XDbQigtqDDkkAUx,0.284,0.354,9,-12.42,1,0.0364,0.361,0.167,0.0637,142.052,427040,3
361,Satchmode,Love Hz,In/Between,3RVG1IBImsycouYkhbdRxT,0.449,0.22,0,-16.396,1,0.0294,0.143,0.165,0.1,129.487,177133,4
362,Goodbye June,Magic Valley,Darlin',4Ppc2CyPzXObEOLgDkP5ZR,0.245,0.323,3,-9.289,1,0.0302,0.000206,0.115,0.0388,80.12,300030,4
363,Still Parade,Actors,Actors,7Hvpgb7zBb4oaeFlsNG3CH,0.519,0.489,6,-12.838,0,0.0344,0.789,0.213,0.36,90.967,241922,4
364,Hayden Calnin,Cut Love Pt. 1,Introduction; Nothingness,7N10t5HJbSsccIZxihyw65,0.53,0.32,9,-16.341,1,0.358,0.000146,0.0833,0.16,86.655,169091,3
365,Gungor,One Wild Life: Soul,At Sea,7jGheKT0YA1478SLBvxZBv,0.366,0.135,1,-16.078,0,0.0406,0.00237,0.0906,0.0693,130.163,285960,4
366,Steven Wilson,Insurgentes (2016 Remaster),Veneno Para Las Hadas,30bNQdHtlEKCHyc8bGAVI4,0.227,0.273,9,-22.256,0,0.037,0.87,0.113,0.0856,136.031,358238,4
367,Steven Wilson,Insurgentes (2016 Remaster),Insurgentes,6KtzgMp9buurtR1woK6IeN,0.548,0.2,2,-17.794,1,0.0336,0.857,0.0977,0.0484,92.074,234782,4
368,Laura Marling,Semper Femina,The Valley,06pBktFr8exHiJZZER9VJq,0.247,0.299,0,-12.573,1,0.0328,0.022,0.129,0.129,117.117,340467,4
369,Thirty Seconds To Mars,This Is War (Deluxe),Alibi,3FY0xeXZYGqkKIMym5TdkQ,0.332,0.237,5,-9.671,1,0.031,0.075,0.07,0.0645,98.239,359600,4
370,The Pineapple Thief,Magnolia,From Me,6P8AJJ8W94x8NA70YU1LSQ,0.138,0.113,2,-16.794,0,0.0389,0.000277,0.182,0.14,174.667,155813,3
371,M83,"Hurry Up, We're Dreaming",Wait,3rTnGUeDrnZV22DvRuUuXr,0.437,0.229,2,-10.514,1,0.0308,0.0599,0.0935,0.0754,147.911,343253,4
372,Siv Jakobsen,The Lingering,How We Used to Love,6XkChVvxj0Cakfae17NaK3,0.427,0.0842,8,-15.781,0,0.0319,0.246,0.106,0.161,98.733,183878,4
373,Shearwater,Rook,I Was A Cloud,5GC4fipvLVPU8HB78oGP2v,0.51,0.0968,7,-22.975,1,0.036,0.819,0.0652,0.251,124.835,312867,3
374,S. Carey,Range of Light,Fire-Scene,0sGRcku4eqNPqlMPTIokKr,0.497,0.273,5,-15.042,1,0.0301,0.147,0.288,0.165,152.983,275053,4
375,Rökkurró,Í Annan Heim,Svanur,7rmJTb4V3JoKxLCdnkLAOH,0.256,0.103,6,-16.854,1,0.0478,0.0074,0.571,0.106,73.582,422510,4
376,Devin Townsend Project,Ghost,Kawaii,2qrMdeUuYMx03g0WihoDtM,0.311,0.263,9,-16.846,1,0.0299,0.773,0.125,0.0822,163.607,172267,4
377,Alcest,Écailles de lune,Sur l'océan couleur de fer,20ay5NHFZvKZhM5U36ooaz,0.464,0.306,7,-11.667,0,0.0263,0.871,0.157,0.115,133.942,498707,4
378,Matthew And The Atlas,Temple (Unplugged),Can't You See - Acoustic Version,1FTX2NHlMgOWs1g95mb9E2,0.563,0.162,9,-17.593,1,0.0358,0.0972,0.0726,0.172,127.512,288733,3
379,Benjamin Francis Leftwich,Super 8 Eyes,Super 8 Eyes,7ftcZoOwnIEmjvxDasfKcu,0.502,0.178,7,-16.601,1,0.0316,0.00181,0.215,0.34,109.984,275080,4
380,Chris Botti,Chris Botti In Boston,Glad to Be Unhappy (feat. John Mayer),6H6gvUpJkMoimKWQQyXNaX,0.271,0.154,5,-13.183,1,0.0369,0.0296,0.69,0.165,78.272,333093,3
381,Puscifer,"""C"" Is for (Please Insert Sophomoric Genitalia Reference Here) E.P.",The Humbling River,2t3ezqieuK6RRav66q9bQF,0.558,0.326,4,-12.79,0,0.03,0.00735,0.125,0.0342,144.111,305520,4
382,Radiohead,Com Lag: 2+2=5,Gagging Order,3mnPJGncE0FBsilRLvgII4,0.307,0.267,10,-13.797,1,0.0291,0.282,0.114,0.169,160.324,216000,4
383,Porcupine Tree,The Sky Moves Sideways (Remaster),The Moon Touches Your Shoulder,4xroBaLr3PW8XdgYwMnDLH,0.562,0.244,4,-15.763,0,0.0316,0.217,0.177,0.0886,120.039,340427,4
384,Beta Radio,Colony of Bees,Monument,79DVsKNOFWqtEIGSxbLjnV,0.243,0.36,3,-10.682,1,0.0363,0.0232,0.125,0.113,96.004,318093,4
385,Angus & Julia Stone,Down The Way,Santa Monica Dream,2SAr2lP8GwNYcJvbAVTKxi,0.617,0.266,5,-13.707,1,0.0337,0.0634,0.108,0.0679,120.196,330200,4
386,Apanhador Só,Antes Que Tu Conte Outra,Cartão Postal,2LWW6D1zabtolij6KFXQYm,0.527,0.296,8,-10.002,0,0.0347,0.000398,0.263,0.216,112.995,256173,4
387,Above & Beyond,Acoustic,Satellite / Stealing Time,7fBKJ3CxmG1LQHexTIY7g7,0.39,0.381,9,-10.525,0,0.0295,2.52e-05,0.111,0.122,132.917,304984,4
388,Low,I Could Live In Hope,Lullaby,1De66xUavye2fNqhCwtgyo,0.372,0.232,11,-14.246,0,0.0423,0.629,0.112,0.0924,125.798,589107,4
389,Elliot Moss,Highspeeds,Highspeeds,3xfaOUIzXe6hpl0NCoQtNw,0.545,0.243,5,-13.144,1,0.0388,0.0129,0.125,0.0676,130.052,202333,4
390,Our Lady Peace,Playlist: The Very Best Of Our Lady Peace,Are You Sad,0hg7CtIqZzzhLgapCKFE67,0.558,0.442,6,-7.093,1,0.0264,0.00111,0.142,0.288,131.896,307147,4
391,Haken,The Mountain,The Path,37zlkTmMfbwX9Wlno3KhS1,0.119,0.133,7,-18.851,1,0.0351,0.000511,0.222,0.156,70.325,166640,5
392,Ikue Asazaki,AMAMI,OBOKURI,4tMhwWkSXB4fzgqoBhC5k0,0.389,0.184,11,-15.621,0,0.0328,0.00816,0.271,0.163,130.198,178800,4
393,Ikue Asazaki,AMAMI,EEUMI,3UIJZ1Nb50SVgenppWpPaO,0.421,0.178,6,-14.254,0,0.0395,0.00354,0.104,0.0956,128.662,156160,4
394,萬能青年旅店,萬能青年旅店 (Omnipotent Youth Society),殺死那個石家莊人 (Kill the One from Shijiazhuang),0AZPvfmlPBpTWNre8PYv1X,0.414,0.446,11,-6.892,0,0.0355,0.00194,0.106,0.446,185.725,344253,4
395,Cold War Kids,LA DIVINE,Free To Breathe,0LGjEqDTpbAdQG8INBag3s,0.406,0.108,2,-13.723,1,0.05,0.0123,0.115,0.147,79.668,199560,1
396,LEO ISLO,Coexist,Coexist,68337SlK1noH49EYlLB7HH,0.264,0.6,5,-6.116,0,0.0544,7.96e-06,0.0468,0.258,175.232,245455,4
397,The Analog Affair,Wild EP,We Were Lovers,6JORMMQcK7e4hIF0FCYMxs,0.509,0.453,4,-7.897,0,0.0337,0.57,0.347,0.126,130.014,221077,4
398,Owen,The King of Whys,Sleep Is a Myth,3miwMUjiIhhPPfTEJjHOE1,0.611,0.492,0,-14.392,1,0.0259,0.264,0.284,0.407,91.984,267836,3
399,namara,Sundown,Sundown,3MMoSGatcGMrtSRLCBOsI6,0.24,0.0411,2,-22.394,1,0.0358,0.535,0.116,0.112,160.251,220891,5
400,Younger Brother,The Last Days Of Gravity,Ribbon On A Branch,66OKhLJ2kAi4VjT8nbhBeX,0.479,0.585,0,-9.027,1,0.0314,0.523,0.0829,0.109,132.99,468947,4
401,Beverly Glenn-Copeland,Keyboard Fantasies,Ever New,3uCK9eoFMBc4juNYOw92fm,0.521,0.375,7,-14.399,1,0.0332,0.783,0.109,0.456,123.992,428543,3
402,High Highs,Open Season,Flowers Bloom,1sxJK0tAZtKJHLOauwkSi2,0.253,0.445,10,-8.84,1,0.0298,0.069,0.11,0.151,116.69,180800,4
403,Sky Sailing,An Airplane Carried Me To Bed,Sailboats,5E4aDiT6qo8bKLFl26euBS,0.527,0.417,5,-9.975,1,0.0282,0.0,0.101,0.379,149.979,259013,4
404,Flatsound,Hummingbird,Even the Stars Can Be Hollow,5GdVVe3wJlcblESYlha98b,0.577,0.176,2,-17.528,1,0.042,0.569,0.116,0.0384,120.183,202375,4
405,Psychic Babble,My Brother's Ears/My Sister's Eyes,Five Fold Kiss (Don't Sleep),409pABExhKsAxAMdFgWZYD,0.632,0.622,5,-6.843,1,0.0291,0.0151,0.57,0.41,110.043,264947,4
406,ELISA,DIAMOND MEMORIES: All Time Best of ELISA (2013-2018 Edition),Rain or Shine,4fgG27fPMy8PUmwY0Hj0IL,0.519,0.281,7,-8.387,1,0.0255,0.000236,0.155,0.183,98.029,236547,4
407,The Notwist,Neon Golden,Consequence,7z7LK04ofhX3NX9G9fUAov,0.656,0.339,0,-9.493,1,0.0258,0.793,0.111,0.26,96.951,313347,4
408,Big Thief,Capacity,Mary,6dtB54Z7eICDUOPq3QwXuo,0.406,0.1,5,-14.426,1,0.039,4.85e-06,0.104,0.0649,96.619,330107,4
409,Mother Mother,Very Good Bad Thing,Alone And Sublime,0EgTysRj4RelbzBXbeHBso,0.316,0.254,7,-14.699,1,0.0289,0.165,0.199,0.0385,80.954,344907,4
410,Toh Kay,Streetlight Lullabies,"A Better Place, a Better Time",1PcWIO6xttH5x7xw76jYnW,0.559,0.292,1,-14.053,1,0.0523,0.428,0.113,0.609,120.445,366240,4
411,Jesse Ruben,This Is Why I Need You,This Is Why I Need You,5CtFsq9BSDpBgMU6MeQ8ZS,0.369,0.31,3,-15.304,1,0.0404,0.00558,0.107,0.344,78.562,224253,4
412,Tiësto,Red Lights,Red Lights - 3LAU's Acoustic Version,1DRi4qnbpeo8hPGIYVeRPP,0.673,0.356,10,-6.664,1,0.0302,0.0,0.118,0.381,117.951,160395,4
413,Wovoka Gentle,Wovoka Gentle EP (Red),All Exterior Dark,43MkctNtFIGKUwO4IH1PWQ,0.372,0.241,11,-13.139,0,0.0345,0.937,0.0994,0.0378,119.877,432160,4
414,You'll Never Get to Heaven,Images,Beyond the Clouds,6vMaCzTnismT6N45MDCMfa,0.633,0.575,7,-9.667,0,0.0298,0.924,0.105,0.239,117.52,248681,4
415,Sunday Moon,City Lights,City Lights,36xcAYhiCUnzBoydVmxkO3,0.602,0.303,6,-7.978,1,0.0451,0.091,0.145,0.327,135.99,241699,4
416,The Midnight,Kids,Youth,2iEWuzGZX9VJVCANbGw25z,0.248,0.264,2,-17.347,1,0.065,0.069,0.313,0.161,76.742,189648,3
417,Matty,Déjàvu,I'll Gladly Place Myself Below You,7fpEayIv2yPcLnbiRLDMWn,0.518,0.439,5,-9.367,1,0.0295,0.891,0.11,0.283,93.003,312360,4
418,Alex Siegel,Daydreaming Pilot,Daydreaming Pilot,57yvSpTYfbERraGRd81zHU,0.78,0.488,0,-9.438,1,0.0359,0.702,0.0741,0.721,120.967,164125,4
